Time,Ligand,Kurtosis,Mean,Date,Cell,Dose,Skew,Variance,alphStatCov,Bivalent
4.0,WT N-term,24.633760430095037,1609.1534076109897,4/19/2019,Thelper,0.001423,4.301237009576687,33608588.004022524,426282.4227044147,1
4.0,WT N-term,69.91469042166291,0.0,4/19/2019,Thelper,0.000474,5.444860038710952,5096267.598110677,132880.33240394839,1
0.5,WT N-term,-0.6231561417357416,26938.759208602158,4/19/2019,Thelper,84.0,0.5908073852692692,589117585.8897618,658687.2695793413,1
0.5,WT N-term,-0.3450689492141228,23469.88917441951,4/19/2019,Thelper,28.0,0.7416804238621986,505698822.39974403,1012455.1794189409,1
0.5,WT N-term,0.32345229656741914,18650.121584629873,4/19/2019,Thelper,9.333333,1.1101365489712585,491299775.5632789,1888723.870710546,1
0.5,WT N-term,0.23947261138614895,18487.091904917794,4/19/2019,Thelper,3.111,1.0478565598438658,462449134.5180795,1816544.7216299297,1
0.5,WT N-term,0.3917596041163436,16382.716805584016,4/19/2019,Thelper,1.037037,1.1191511173050421,398698340.7417183,1617877.2584980207,1
0.5,WT N-term,7.31342158719233,6948.059219406761,4/19/2019,Thelper,0.345679,2.452271832877995,130092985.79801448,1044059.0393688449,1
0.5,WT N-term,48.5572372346383,2154.142060322483,4/19/2019,Thelper,0.115226,5.329272604528202,30280044.02225986,520146.2735166009,1
0.5,WT N-term,141.80967788693383,0.0,4/19/2019,Thelper,0.038409,7.393009016597076,7087874.803147936,84236.98768346447,1
0.5,WT N-term,69.69477148276285,0.0,4/19/2019,Thelper,0.012803,5.567998478975877,5302874.149170648,146415.15697349497,1
0.5,WT N-term,104.38630123258348,174.91130694967524,4/19/2019,Thelper,0.004268,8.341602982794472,20152201.161237538,169828.65932892653,1
0.5,WT N-term,97.12663398821672,0.0,4/19/2019,Thelper,0.001423,4.538190216436861,3037961.1466742987,91300.04758057528,1
0.5,WT N-term,8.973022521000267,0.0,4/19/2019,Thelper,0.000474,1.560538619480294,2417050.3225874933,90121.01883069923,1
4.0,H16N N-term,5.719414368926149,7199.070219005651,4/19/2019,Thelper,84.0,2.207320720563835,112000072.74863847,967359.8901254012,1
4.0,H16N N-term,7.39579093132499,6496.2276151040005,4/19/2019,Thelper,28.0,2.420938763168871,107686466.6234906,982212.2054460292,1
4.0,H16N N-term,7.089672586149996,7704.70408914717,4/19/2019,Thelper,9.333333,2.440926598619164,145711149.3198408,1007854.8109736728,1
4.0,H16N N-term,6.978064615721797,5796.156095910783,4/19/2019,Thelper,3.111,2.470136760293713,95420504.92315903,817765.863612129,1
4.0,H16N N-term,7.728679644458856,5223.706207091339,4/19/2019,Thelper,1.037037,2.6166160938690055,80755499.96815081,664568.7888014684,1
4.0,H16N N-term,8.721737006629645,6561.643943761363,4/19/2019,Thelper,0.345679,2.667851184738715,93079872.51801983,785943.9563292543,1
4.0,H16N N-term,9.572689619998968,4405.063378622992,4/19/2019,Thelper,0.115226,2.888501003748475,73696160.47889946,648994.1963426128,1
4.0,H16N N-term,15.17202246055814,3023.7974262150774,4/19/2019,Thelper,0.038409,3.4009391351405935,45979531.069949284,572445.2936965652,1
4.0,H16N N-term,13.170698103228212,2751.9351520916825,4/19/2019,Thelper,0.012803,3.2268826202778262,37453383.95473601,535818.785364957,1
4.0,H16N N-term,32.466133568561204,1142.03010830525,4/19/2019,Thelper,0.004268,4.680924607426965,14947982.36902834,304104.8694589696,1
4.0,H16N N-term,54.65524952717226,228.23451825258508,4/19/2019,Thelper,0.001423,5.120040598877349,4914571.853780866,138408.616263713,1
4.0,H16N N-term,175.81908173569283,0.0,4/19/2019,Thelper,0.000474,7.2869810018991386,3020702.355362878,47121.93849680159,1
2.0,H16N N-term,10.462388398691623,4143.747113325285,4/19/2019,Thelper,84.0,2.8784585679006747,55856360.47895864,434085.7556031644,1
2.0,H16N N-term,8.888435781585768,5216.389259556734,4/19/2019,Thelper,28.0,2.6917718677349534,74169353.5254968,562387.5986384775,1
2.0,H16N N-term,11.196196797574647,4912.330897397886,4/19/2019,Thelper,9.333333,2.9282654410881332,73762760.40348852,554098.0163530685,1
2.0,H16N N-term,11.226958350125303,4459.205857342814,4/19/2019,Thelper,3.111,3.000897554223551,61375090.82720309,535773.8454427836,1
2.0,H16N N-term,10.922229289526033,3565.8598012852763,4/19/2019,Thelper,1.037037,2.9775848517594268,51405747.80484908,495029.73643434915,1
2.0,H16N N-term,14.156620506795843,4546.912707861937,4/19/2019,Thelper,0.345679,3.3169155383371756,49413168.61384845,451866.5808719588,1
2.0,H16N N-term,12.736739153277837,3326.300205629106,4/19/2019,Thelper,0.115226,3.1982182494871507,45212166.87632179,471659.8093215893,1
2.0,H16N N-term,14.525651001129066,3999.3172018370633,4/19/2019,Thelper,0.038409,3.416636326947248,57829664.512135275,526564.3457414337,1
2.0,H16N N-term,28.086146896372494,2076.756169944646,4/19/2019,Thelper,0.012803,4.173337293250426,15237687.419008268,258036.3381624631,1
2.0,H16N N-term,38.28725585205597,1160.2512371217022,4/19/2019,Thelper,0.004268,4.107970714923414,5602247.224083602,169129.65096784328,1
2.0,H16N N-term,19.360943611485663,659.779077772725,4/19/2019,Thelper,0.001423,2.282608435924806,2893433.833790556,100074.68317885709,1
2.0,H16N N-term,31.307815465230668,716.8410403453358,4/19/2019,Thelper,0.000474,2.2831307254417217,2583773.3420136077,80019.78527814453,1
1.0,H16N N-term,4.503842866538409,6149.752675637141,4/19/2019,Thelper,84.0,2.0017614078561983,85567716.35878907,624756.7089145505,1
1.0,H16N N-term,4.3205569511710475,6685.02833279884,4/19/2019,Thelper,28.0,2.0120037341400288,98813301.75624393,769543.7672272938,1
1.0,H16N N-term,5.046196202105666,6920.289869856591,4/19/2019,Thelper,9.333333,2.148998731967681,118964736.7828899,924570.8794257693,1
1.0,H16N N-term,6.3170697912665865,6621.037463354956,4/19/2019,Thelper,3.111,2.3613390594603034,111376886.78626744,743978.718100109,1
1.0,H16N N-term,5.257575776067473,5892.900243236179,4/19/2019,Thelper,1.037037,2.2427250270891026,92062097.00297306,733926.358935809,1
1.0,H16N N-term,7.176057279781208,6707.379027554971,4/19/2019,Thelper,0.345679,2.5256622431956632,114271333.9839844,792898.6471942721,1
1.0,H16N N-term,9.5556820143648,3832.0732742418068,4/19/2019,Thelper,0.115226,2.8221292574725814,65484859.77592051,740368.7882552203,1
1.0,H16N N-term,19.168472568958926,1952.798869085087,4/19/2019,Thelper,0.038409,3.845711422639767,30429135.29505339,481240.60472048365,1
1.0,H16N N-term,40.66924553709022,0.0,4/19/2019,Thelper,0.012803,4.8462851248977845,5475713.985125341,189958.0758350642,1
1.0,H16N N-term,139.9614052338591,0.0,4/19/2019,Thelper,0.004268,7.3421234876601975,2838972.473141798,124689.24452042491,1
1.0,H16N N-term,27.579605696783876,0.0,4/19/2019,Thelper,0.001423,3.296799336980137,1576982.7407431414,85173.15333891292,1
1.0,H16N N-term,903.5411914724978,0.0,4/19/2019,Thelper,0.000474,21.969387049241263,2815568.9541456094,66098.7152551675,1
2.0,WT N-term,2.317380752863274,11016.454228999159,4/19/2019,Thelper,84.0,1.6169245639946446,230955415.5288211,460073.0612166096,1
2.0,WT N-term,4.298078488620929,8767.208000295062,4/19/2019,Thelper,28.0,1.9869693616781052,170102501.69529536,510126.4892937438,1
2.0,WT N-term,5.278907638634026,7630.001357139206,4/19/2019,Thelper,9.333333,2.2067934500415483,154664155.15233886,685953.2520938038,1
2.0,WT N-term,5.3372880926605735,6772.8487569602585,4/19/2019,Thelper,3.111,2.2743479251808214,135869833.00080958,754755.6157287536,1
2.0,WT N-term,5.731064442868698,6760.275853024894,4/19/2019,Thelper,1.037037,2.2743384807034617,128222511.01288001,745606.7543435111,1
2.0,WT N-term,15.454078140836486,6175.36978610758,4/19/2019,Thelper,0.345679,3.2828178939801327,95498106.66389541,591903.7217299998,1
2.0,WT N-term,8.539803341317185,4518.229998532292,4/19/2019,Thelper,0.115226,2.6136791745735395,68161663.0852568,665300.5799546437,1
2.0,WT N-term,11.326517058628342,4376.408099823777,4/19/2019,Thelper,0.038409,2.9776513837866125,66174895.237761185,599474.1943970731,1
2.0,WT N-term,14.287170288006074,2967.561782396301,4/19/2019,Thelper,0.012803,3.3245706505160566,37584299.30349351,584502.7870230308,1
2.0,WT N-term,27.55221934823192,1295.180287734161,4/19/2019,Thelper,0.004268,4.284300844382334,11814783.236153953,276171.36376641213,1
2.0,WT N-term,51.27280950173538,521.1509644364505,4/19/2019,Thelper,0.001423,4.407606670833877,3936984.5604110914,121614.34509349025,1
2.0,WT N-term,23.465131133311097,412.5283889513644,4/19/2019,Thelper,0.000474,2.7162907600268147,3049869.3745862865,110888.83867424149,1
4.0,R38Q N-term,-0.161290541424421,37880.68966441648,4/19/2019,Treg,84.0,0.052242376679341125,395638674.75096375,99764.26347532497,1
4.0,R38Q N-term,-0.0797773799179411,32895.35260953454,4/19/2019,Treg,28.0,0.048835378731347676,344411171.60058326,235943.00546043436,1
4.0,R38Q N-term,0.16895776194481815,32759.555952258866,4/19/2019,Treg,9.333333,0.08551628393629988,349171992.89995944,-109252.92438018999,1
4.0,R38Q N-term,-0.030989808976556787,33103.555789152364,4/19/2019,Treg,3.111,0.1537062301738641,349231569.3647819,276526.3430001665,1
4.0,R38Q N-term,-0.24289364853691575,33530.33968870214,4/19/2019,Treg,1.037037,-0.17655287180285092,341846936.4994937,553942.2681589612,1
4.0,R38Q N-term,-0.08798712931340225,30439.693839527754,4/19/2019,Treg,0.345679,0.24251987653331195,346943127.37903756,645603.404519796,1
4.0,R38Q N-term,-0.3277751101054851,30437.911425221224,4/19/2019,Treg,0.115226,0.14641430632468466,361376413.2110862,1219119.7937984187,1
4.0,R38Q N-term,0.0749718203209988,26691.477527846335,4/19/2019,Treg,0.038409,0.2591325445286458,314738623.48959726,1728800.8420135519,1
4.0,R38Q N-term,-0.12082284791714626,23283.535058828587,4/19/2019,Treg,0.012803,0.3082243210616693,275588707.0719029,1929409.990161077,1
4.0,R38Q N-term,0.3188819248320609,15949.276472787298,4/19/2019,Treg,0.004268,0.6305872220756886,269064495.8708912,2557591.6227426664,1
4.0,R38Q N-term,-0.09402721081581067,12966.772450499995,4/19/2019,Treg,0.001423,0.6971924404064347,257730264.74097395,2454993.2158600404,1
4.0,R38Q N-term,4.754092603076016,532.0484597022205,4/19/2019,Treg,0.000474,2.1589000978187403,109995177.31301485,1680380.7537069544,1
2.0,R38Q N-term,-0.33432452064747986,41369.780614034804,4/19/2019,Treg,84.0,-0.2468620085276116,450923483.3458771,1208764.9780286488,1
2.0,R38Q N-term,0.07239176669399683,35002.097345806156,4/19/2019,Treg,28.0,-0.05792252923650949,306360448.42474383,256949.22024785625,1
2.0,R38Q N-term,-0.39546113568501173,34276.81483080443,4/19/2019,Treg,9.333333,-0.142966694294676,365234959.6534281,690480.3772709672,1
2.0,R38Q N-term,-0.29290416297206967,31730.76919716983,4/19/2019,Treg,3.111,-0.09585299118405288,298674350.68414915,425595.65808181925,1
2.0,R38Q N-term,-0.20920073495740343,31628.512217227442,4/19/2019,Treg,1.037037,-0.0773938446000056,341946525.57079566,1197029.908542924,1
2.0,R38Q N-term,-0.5453600215040302,29587.813778088486,4/19/2019,Treg,0.345679,-0.02059302805481646,349118885.68719834,1613644.6312966477,1
2.0,R38Q N-term,-0.8211666774784798,26133.08134474329,4/19/2019,Treg,0.115226,-0.13621218307538013,300543611.96713096,1617885.6257077486,1
2.0,R38Q N-term,-0.7661184151421137,22194.00610550098,4/19/2019,Treg,0.038409,0.11827992398869351,337603053.9857291,2758257.0325037236,1
2.0,R38Q N-term,-0.7453703981230779,13164.440627407674,4/19/2019,Treg,0.012803,0.5877060588530536,295483072.7867094,2802794.774407405,1
2.0,R38Q N-term,1.1936051444519906,7630.501056451403,4/19/2019,Treg,0.004268,1.2577189352270761,225696325.53878102,2526094.4559497526,1
2.0,R38Q N-term,2.0436876977093963,1301.1630260170205,4/19/2019,Treg,0.001423,1.6093606120957133,93790469.74973078,1365984.1203500745,1
2.0,R38Q N-term,9.879016154426473,0.0,4/19/2019,Treg,0.000474,2.971879204666698,61670372.88872274,1018345.8801416024,1
1.0,R38Q N-term,0.1598595106381291,41645.741756799565,4/19/2019,Treg,84.0,-0.10788378386543053,345431337.7373477,437779.34931612463,1
1.0,R38Q N-term,0.018904767687344393,37327.6082934549,4/19/2019,Treg,28.0,0.05746402189580638,326168704.7051339,586951.383008319,1
1.0,R38Q N-term,-0.2967520382598088,33542.9810396289,4/19/2019,Treg,9.333333,0.06762184398043564,308796016.84429574,637825.8057552294,1
1.0,R38Q N-term,0.17886426459782,37314.23269363942,4/19/2019,Treg,3.111,-0.10659132555266587,246521077.18463412,868606.413468204,1
1.0,R38Q N-term,-0.09335845822921707,38286.04143444039,4/19/2019,Treg,1.037037,-0.27421121645113467,368413003.0395297,1032630.7844930316,1
1.0,R38Q N-term,-0.5523734899953525,34677.18711038362,4/19/2019,Treg,0.345679,-0.24779615312067585,384285405.43596566,2012286.9526031488,1
1.0,R38Q N-term,-0.5783796877197704,25630.421886831173,4/19/2019,Treg,0.115226,0.04452463669662462,338069674.7368295,2579719.622392862,1
1.0,R38Q N-term,-0.8535531020304257,20247.831010996437,4/19/2019,Treg,0.038409,0.26200807687468997,363266767.1022962,3228869.748116567,1
1.0,R38Q N-term,-0.59422311375898,11560.118742772118,4/19/2019,Treg,0.012803,0.708297804108078,261855177.48364523,2692368.5105636753,1
1.0,R38Q N-term,5.447257534528871,1038.0353738337071,4/19/2019,Treg,0.004268,2.183762925603767,103543547.07390532,1537513.7700215324,1
1.0,R38Q N-term,8.095862666125456,0.0,4/19/2019,Treg,0.001423,2.6796177616740757,28877305.716932263,594049.2473570305,1
1.0,R38Q N-term,17.727479433679406,0.0,4/19/2019,Treg,0.000474,3.900225082870542,14995394.943124844,306929.6065440954,1
1.0,WT N-term,-0.28365917843352717,41585.01657645662,4/19/2019,Treg,84.0,-0.05723323045487041,303258344.13654953,448195.84676989977,1
1.0,WT N-term,0.10184571429451106,32247.196976397237,4/19/2019,Treg,28.0,0.1367220249000609,267891135.04769683,432846.8754714173,1
1.0,WT N-term,-0.1299359428975282,33069.260194109724,4/19/2019,Treg,9.333333,0.17926673378583977,323783540.56941354,584191.4335529656,1
1.0,WT N-term,-0.6040712616761339,33745.88101520882,4/19/2019,Treg,3.111,0.2623447415052009,375509218.86031276,1024164.7192561264,1
1.0,WT N-term,0.2355228268660703,38621.687342461,4/19/2019,Treg,1.037037,-0.17109669347982856,260668510.3801445,888891.2413962154,1
1.0,WT N-term,0.08815587900717103,35174.034514661544,4/19/2019,Treg,0.345679,0.4857769439098187,278969277.59078974,1019130.3383705535,1
1.0,WT N-term,0.35374051521741334,34327.07828741975,4/19/2019,Treg,0.115226,0.04501370319047944,232117200.12174362,1555793.8871152508,1
1.0,WT N-term,-0.20863347923534148,25556.854097143965,4/19/2019,Treg,0.038409,0.017863668267773962,210686440.4683891,2294999.2951669404,1
1.0,WT N-term,0.17806589839047904,12435.627174891413,4/19/2019,Treg,0.012803,0.7754496410770285,204195083.32632372,2963457.393617356,1
1.0,WT N-term,9.386814698954401,0.0,4/19/2019,Treg,0.004268,2.7177074136249137,66370618.623754576,1012077.4476833399,1
1.0,WT N-term,9.087523797331997,0.0,4/19/2019,Treg,0.001423,2.8011601930334007,77810318.12749037,1032413.9943175631,1
1.0,WT N-term,21.055567572153887,0.0,4/19/2019,Treg,0.000474,3.8835473152676023,12098335.343628358,332703.6604553623,1
4.0,R38Q/H16N,-0.12342538249773405,28300.954293982184,4/19/2019,Treg,84.0,0.20467189849935719,223531884.02630034,489939.9211809947,1
4.0,R38Q/H16N,0.9045252139478555,18363.7647137771,4/19/2019,Treg,28.0,0.7809523292822486,153897722.8791302,369114.7893264432,1
4.0,R38Q/H16N,0.03478527144547572,19019.736649127357,4/19/2019,Treg,9.333333,0.3800464984808955,156653012.76040256,591665.1481415521,1
4.0,R38Q/H16N,0.33073613981252237,18944.420184357477,4/19/2019,Treg,3.111,0.36614760129398877,169137265.5519856,408886.31083264493,1
4.0,R38Q/H16N,-0.09561776780920406,20665.488572156275,4/19/2019,Treg,1.037037,0.20639865173886074,178691641.9556999,1086019.3249054987,1
4.0,R38Q/H16N,-0.5153863289735789,15581.55557471045,4/19/2019,Treg,0.345679,0.4770550628887299,185126314.54367822,764525.1964996768,1
4.0,R38Q/H16N,-0.09647123223798948,12149.290744268603,4/19/2019,Treg,0.115226,0.6541147385113908,141903372.26772448,918867.4981443321,1
4.0,R38Q/H16N,-0.07300920755366969,12488.366197027657,4/19/2019,Treg,0.038409,0.7771866148051915,209588393.90336108,2034760.3617333376,1
4.0,R38Q/H16N,0.9888120028315917,5905.928377609651,4/19/2019,Treg,0.012803,1.2456953602776077,136999625.79261896,1691904.95035745,1
4.0,R38Q/H16N,6.134380206382431,389.3034530467967,4/19/2019,Treg,0.004268,2.1881358148922327,59685929.23592051,1034230.779372784,1
4.0,R38Q/H16N,3.4928287988422566,2360.1722970791743,4/19/2019,Treg,0.001423,1.9738732762483708,111678723.30102554,1116985.4163314963,1
4.0,R38Q/H16N,20.50615817846031,0.0,4/19/2019,Treg,0.000474,4.156503195917169,28678135.794443894,680831.9869974692,1
2.0,R38Q/H16N,-0.14957453997406134,33520.657721205855,4/19/2019,Treg,84.0,0.13042336790105866,300544895.8991839,1084670.7852056904,1
2.0,R38Q/H16N,-0.3010162208595317,24167.89622852014,4/19/2019,Treg,28.0,0.08642241895728366,196789605.59300983,791387.923407507,1
2.0,R38Q/H16N,-0.18843664666643622,20706.07604795225,4/19/2019,Treg,9.333333,0.1864597933511666,170959110.055445,274351.15508216404,1
2.0,R38Q/H16N,-0.00142729630370253,19284.091563945993,4/19/2019,Treg,3.111,0.44088738302282243,198091279.74417916,338087.99590453925,1
2.0,R38Q/H16N,-0.608909102177833,19096.499118095227,4/19/2019,Treg,1.037037,0.3473567345180799,246311939.6902109,1712271.12639554,1
2.0,R38Q/H16N,-0.6538866292451191,17747.304989717937,4/19/2019,Treg,0.345679,0.41472538033998574,266287057.76976776,1808553.2896623025,1
2.0,R38Q/H16N,-0.3499663343393431,11737.515947824051,4/19/2019,Treg,0.115226,0.8235287357885395,221753706.0552026,1988139.0163993575,1
2.0,R38Q/H16N,1.1983550393106643,7059.271428050568,4/19/2019,Treg,0.038409,1.339123169737099,188853881.70153368,1980153.138175599,1
2.0,R38Q/H16N,14.809680333303177,523.4275939375848,4/19/2019,Treg,0.012803,3.1721425456307344,70151320.05741528,965439.7968792951,1
2.0,R38Q/H16N,18.81960184639044,0.0,4/19/2019,Treg,0.004268,3.6448801650631193,39945031.87666783,456253.4633724928,1
2.0,R38Q/H16N,14.611620490843933,0.0,4/19/2019,Treg,0.001423,3.439287750297226,30299742.05582014,492369.07477371476,1
2.0,R38Q/H16N,41.509387990851685,0.0,4/19/2019,Treg,0.000474,5.698636755181812,17762262.388143625,301148.3871945374,1
1.0,R38Q/H16N,0.02831485196945005,35484.327213094264,4/19/2019,Treg,84.0,0.070104692087151,281513530.13610965,1212722.3388154677,1
1.0,R38Q/H16N,0.10095576652871374,29932.033293800763,4/19/2019,Treg,28.0,0.09784182513537633,227994081.17434704,576265.3868202873,1
1.0,R38Q/H16N,0.0066706498680586535,27601.051266208124,4/19/2019,Treg,9.333333,0.1441879942756288,231393649.3093522,1229762.3042487758,1
1.0,R38Q/H16N,-0.5792993620842801,26206.1401962643,4/19/2019,Treg,3.111,0.012245326928554576,256469696.35285503,1186743.0874353216,1
1.0,R38Q/H16N,-0.29344903698678726,27127.73463625714,4/19/2019,Treg,1.037037,0.12463245923615851,316132606.2375278,1774383.107269426,1
1.0,R38Q/H16N,-0.7768212882415897,18969.13476314478,4/19/2019,Treg,0.345679,0.5839296923614831,422589759.65154517,2675002.4598847516,1
1.0,R38Q/H16N,-0.34828876618234483,11692.973619443774,4/19/2019,Treg,0.115226,0.843994003244475,234628350.39221513,2184675.512648511,1
1.0,R38Q/H16N,1.4026596708146126,6902.082430498835,4/19/2019,Treg,0.038409,1.4341137419473695,199536006.46708488,2372228.010065816,1
1.0,R38Q/H16N,6.5355520957353335,539.8890876567684,4/19/2019,Treg,0.012803,2.3846693836729314,60907170.16741347,1000128.9284358387,1
1.0,R38Q/H16N,8.227956877493346,0.0,4/19/2019,Treg,0.004268,2.6349266845719166,33383462.139100768,896724.1176390533,1
1.0,R38Q/H16N,7.467967763571597,2186.6874881127806,4/19/2019,Treg,0.001423,2.378970313560522,67829051.58463953,767626.9695931642,1
1.0,R38Q/H16N,5.334579970502009,1758.964834319907,4/19/2019,Treg,0.000474,2.2074407539075596,79189488.98478939,1133308.3880685715,1
0.5,R38Q/H16N,0.20910515133549845,36406.683168721065,4/19/2019,Treg,84.0,0.044126818567927044,260826389.82567286,930524.8876321081,1
0.5,R38Q/H16N,0.446053988050064,32395.4225759643,4/19/2019,Treg,28.0,0.16542875881390384,225763035.6239121,925200.91861262,1
0.5,R38Q/H16N,-0.002396448165082443,29078.30343755096,4/19/2019,Treg,9.333333,0.24453191193887772,246378514.47049662,924108.5056015071,1
0.5,R38Q/H16N,-0.3394240370486483,25124.74129492065,4/19/2019,Treg,3.111,0.06889424195135284,240698168.44768915,1871864.215526775,1
0.5,R38Q/H16N,-0.7196357925352159,20453.09907692951,4/19/2019,Treg,1.037037,0.32954704424266673,303812930.70130163,1639032.0192459621,1
0.5,R38Q/H16N,0.37958299474251733,14121.492091800495,4/19/2019,Treg,0.345679,0.870480610457273,265195090.9958994,2122305.3469152586,1
0.5,R38Q/H16N,0.17957839425391864,10043.443293959228,4/19/2019,Treg,0.115226,1.0637973724821377,244744777.9471152,2310955.5537094134,1
0.5,R38Q/H16N,1.2131589276238879,10748.92565047915,4/19/2019,Treg,0.038409,1.040533732726519,195923193.29187813,2248327.726724754,1
0.5,R38Q/H16N,2.6373093936529033,2049.213549847407,4/19/2019,Treg,0.012803,1.7528933295902414,83678488.39226665,659886.1987647201,1
0.5,R38Q/H16N,21.722678202781477,0.0,4/19/2019,Treg,0.004268,4.2092579114840305,15561406.984684004,319403.00986279314,1
0.5,R38Q/H16N,25.650416964796392,0.0,4/19/2019,Treg,0.001423,4.636797344543568,44158794.96447733,750591.5483623871,1
0.5,R38Q/H16N,2.4238265054915757,1836.4961405035092,4/19/2019,Treg,0.000474,1.6441100369153412,66302423.60476692,978761.7053836244,1
4.0,R38Q N-term,0.16318586120866385,19131.047815527167,4/19/2019,Thelper,84.0,1.0479925620232915,494306010.67418826,1064161.2374544628,1
4.0,R38Q N-term,0.7885676389180207,16158.727085097758,4/19/2019,Thelper,28.0,1.2068447618091416,376612940.64950794,1568920.9868046565,1
4.0,R38Q N-term,1.0445194440175785,14410.981863715577,4/19/2019,Thelper,9.333333,1.3306896569222948,337706679.4670494,1588182.2640434448,1
4.0,R38Q N-term,2.0053974692657306,12864.058165737573,4/19/2019,Thelper,3.111,1.587677134814267,325087852.9316966,1801152.623215107,1
4.0,R38Q N-term,2.7030531139879406,11179.535736577029,4/19/2019,Thelper,1.037037,1.7989447721199223,294248286.9008722,2185635.0512986286,1
4.0,R38Q N-term,4.6410412696349415,8183.372889927441,4/19/2019,Thelper,0.345679,2.1804440750717746,202645361.19776586,1789663.7204488819,1
4.0,R38Q N-term,8.504280745621688,5646.068247476331,4/19/2019,Thelper,0.115226,2.8060740373839383,144825965.7874513,1602248.713230553,1
4.0,R38Q N-term,19.37197277739196,3339.0673761817366,4/19/2019,Thelper,0.038409,3.9625154317206155,77393861.37274624,1077923.902824388,1
4.0,R38Q N-term,50.84074333482676,1595.9748794757693,4/19/2019,Thelper,0.012803,6.134477871246895,30676353.054264333,493836.8254240606,1
4.0,R38Q N-term,146.9780200962824,415.6963234048203,4/19/2019,Thelper,0.004268,9.496614276448703,6368609.822485784,158259.12117693736,1
4.0,R38Q N-term,104.23850482475122,635.9039467938833,4/19/2019,Thelper,0.001423,8.630684812853167,15276544.528296528,233204.82509133202,1
4.0,R38Q N-term,27.60247126654667,0.0,4/19/2019,Thelper,0.000474,2.772382040471597,1611575.353405281,63346.96550371291,1
2.0,R38Q N-term,1.3082115603170905,14909.395123830007,4/19/2019,Thelper,84.0,1.4205594095701246,382835548.80786544,512278.79393339006,1
2.0,R38Q N-term,2.031453088500527,10985.906865566507,4/19/2019,Thelper,28.0,1.587391284325327,236686605.75250226,675495.7228049936,1
2.0,R38Q N-term,4.532322334113098,8702.664751192315,4/19/2019,Thelper,9.333333,2.103318732499535,192886978.69688395,936189.9825679519,1
2.0,R38Q N-term,8.088316816523815,5561.057969681138,4/19/2019,Thelper,3.111,2.6430947841575554,109592432.1937412,907863.5175586126,1
2.0,R38Q N-term,11.436654434477191,4381.786981971105,4/19/2019,Thelper,1.037037,3.093250847959092,85103605.94689798,992987.8130453476,1
2.0,R38Q N-term,22.97970951223049,3087.792508970572,4/19/2019,Thelper,0.345679,4.226150466576781,60565096.945341766,746284.6931088822,1
2.0,R38Q N-term,39.70501259867025,1567.9409540691363,4/19/2019,Thelper,0.115226,5.596730594026972,26927657.646338455,460423.3224587292,1
2.0,R38Q N-term,159.30369680857592,401.46657965792156,4/19/2019,Thelper,0.038409,9.619936244631866,6969023.475209676,212523.97720362275,1
2.0,R38Q N-term,120.24632489977002,229.5400118257453,4/19/2019,Thelper,0.012803,7.648428284574789,2812938.353297184,97018.95938856303,1
2.0,R38Q N-term,24.50388768027207,231.60667018064578,4/19/2019,Thelper,0.004268,3.07154588284919,2152897.788569355,75713.55614331023,1
2.0,R38Q N-term,270.597933146399,0.0,4/19/2019,Thelper,0.001423,9.142064235640134,2045529.5384373695,74312.87170444826,1
2.0,R38Q N-term,18.864589924619093,0.0,4/19/2019,Thelper,0.000474,2.291983224348036,1434872.304859114,50803.83541840346,1
1.0,R38Q N-term,0.39205474609743884,15948.82900906367,4/19/2019,Thelper,84.0,1.110965621213476,338706537.933281,471164.83404464874,1
1.0,R38Q N-term,0.780434247731876,14246.453677013076,4/19/2019,Thelper,28.0,1.2040789991124454,277855132.4156937,556795.249770783,1
1.0,R38Q N-term,1.8515653490195652,10660.680691258944,4/19/2019,Thelper,9.333333,1.520640666212201,197948034.66915005,929406.3062445598,1
1.0,R38Q N-term,6.67777626354243,6218.719740971328,4/19/2019,Thelper,3.111,2.4630944402567185,132410781.86199321,1103955.1673461192,1
1.0,R38Q N-term,7.60695771614675,5535.317622464308,4/19/2019,Thelper,1.037037,2.683677258838721,119091503.03437757,1031998.4260715066,1
1.0,R38Q N-term,18.90916906079879,2994.9819938486776,4/19/2019,Thelper,0.345679,3.935948039914629,59025615.20038336,710556.8685025142,1
1.0,R38Q N-term,86.95677298094253,788.0244586707272,4/19/2019,Thelper,0.115226,7.942847629562263,13209938.035877844,297312.6689447305,1
1.0,R38Q N-term,85.69143979682056,258.30374276284374,4/19/2019,Thelper,0.038409,6.666018776873331,3532346.002730592,134312.97980882166,1
1.0,R38Q N-term,96.17055976550957,124.46245975091301,4/19/2019,Thelper,0.012803,6.1237953241182845,2251432.2281765584,83119.17449272754,1
1.0,R38Q N-term,1138.4085623787462,21.761851577270136,4/19/2019,Thelper,0.004268,23.250891697958217,2922812.98934634,56988.00620688198,1
1.0,R38Q N-term,494.97429245599807,0.0,4/19/2019,Thelper,0.001423,14.707368627515088,2534322.3122818656,42759.96366675832,1
1.0,R38Q N-term,58.490894236356326,0.0,4/19/2019,Thelper,0.000474,3.920616612160881,1473936.6778663676,40340.08945382024,1
1.0,WT N-term,0.6058909518566411,15696.84793630098,4/19/2019,Thelper,84.0,1.1724676237670904,337305644.0118704,384417.1612078065,1
1.0,WT N-term,1.1953287970151232,11580.302723901477,4/19/2019,Thelper,28.0,1.3233661982594214,206265708.8075253,524580.1499464267,1
