Cell,Variance,Dose,Date,Kurtosis,Mean,Skew,Ligand,Time
Tcells,5337325.5,0.000474,2019-3-19,10.332712173461914,1194.962646484375,2.5012741088867188,IL2,2.0
T-regs,733883392.0,84.0,2019-3-19,39.98347854614258,20351.041015625,2.7399520874023438,IL2,2.0
T-regs,679923968.0,28.0,2019-3-19,1.655250072479248,19983.216796875,1.378067970275879,IL2,2.0
T-regs,455921088.0,9.333333,2019-3-19,0.47095799446105957,21814.240234375,0.7729262113571167,IL2,2.0
T-regs,270229216.0,3.111,2019-3-19,0.7339708805084229,20362.203125,0.536270260810852,IL2,2.0
T-regs,46222024.0,1.037037,2019-3-19,0.5265345573425293,7178.77099609375,0.9252266883850098,IL2,2.0
T-regs,115929576.0,0.345679,2019-3-19,32.794742584228516,4242.35986328125,5.334524631500244,IL2,2.0
T-regs,83194496.0,0.115226,2019-3-19,32.08647918701172,2252.02734375,5.243679046630859,IL2,2.0
T-regs,16749989.0,0.038409,2019-3-19,139.69862365722656,613.9287109375,9.893898963928223,IL2,2.0
T-regs,8762278.0,0.012803,2019-3-19,67.67669677734375,367.3642578125,6.4397783279418945,IL2,2.0
T-regs,8960021.0,0.004268,2019-3-19,93.40017700195312,216.42529296875,7.889461517333984,IL2,2.0
T-regs,8682289.0,0.001423,2019-3-19,45.98247528076172,0.0,5.691872596740723,IL2,2.0
T-regs,8607766.0,0.000474,2019-3-19,20.46523666381836,566.2802734375,3.7524313926696777,IL2,2.0
Mem Treg,780200896.0,84.0,2019-3-19,0.13498830795288086,67539.6328125,-0.5638284683227539,IL2,2.0
Mem Treg,795299648.0,28.0,2019-3-19,-0.02295827865600586,64720.58984375,-0.5555155277252197,IL2,2.0
Mem Treg,634604800.0,9.333333,2019-3-19,0.7583606243133545,66802.125,-0.7695589661598206,IL2,2.0
Mem Treg,734182400.0,3.111,2019-3-19,0.6827845573425293,62623.12109375,-1.2588369846343994,IL2,2.0
Mem Treg,0.0,1.037037,2019-3-19,-3.0,10242.833984375,0.0,IL2,2.0
Mem Treg,753302144.0,0.345679,2019-3-19,-1.0174369812011719,45042.83203125,-0.5696640014648438,IL2,2.0
Mem Treg,655952768.0,0.115226,2019-3-19,-0.9273076057434082,32530.583984375,0.37234899401664734,IL2,2.0
Mem Treg,316142880.0,0.038409,2019-3-19,-1.4999998807907104,39577.5,0.5392860174179077,IL2,2.0
Mem Treg,182277296.0,0.012803,2019-3-19,0.04216122627258301,4451.33349609375,1.1726205348968506,IL2,2.0
Mem Treg,194456992.0,0.004268,2019-3-19,-0.7711617946624756,6036.58349609375,1.0356497764587402,IL2,2.0
Mem Treg,75734872.0,0.001423,2019-3-19,0.7884843349456787,0.0,1.5706031322479248,IL2,2.0
Mem Treg,17297282.0,0.000474,2019-3-19,-1.6000100374221802,185.5478515625,-0.053019165992736816,IL2,2.0
Naive Treg,641085184.0,84.0,2019-3-19,54.65213394165039,18674.173828125,3.182217836380005,IL2,2.0
Naive Treg,634405952.0,28.0,2019-3-19,1.9171113967895508,19169.46875,1.417936086654663,IL2,2.0
Naive Treg,418159808.0,9.333333,2019-3-19,0.13864779472351074,21171.875,0.6659827828407288,IL2,2.0
Naive Treg,251423584.0,3.111,2019-3-19,0.11568498611450195,20103.052734375,0.35320624709129333,IL2,2.0
Naive Treg,46254104.0,1.037037,2019-3-19,0.543982982635498,7234.26806640625,0.9346714615821838,IL2,2.0
Naive Treg,74160224.0,0.345679,2019-3-19,54.44243240356445,3612.80224609375,6.510073661804199,IL2,2.0
Naive Treg,36754288.0,0.115226,2019-3-19,37.79557800292969,1426.10205078125,5.554097652435303,IL2,2.0
Naive Treg,5169411.5,0.038409,2019-3-19,17.162002563476562,456.7412109375,2.761122703552246,IL2,2.0
Naive Treg,5710044.0,0.012803,2019-3-19,66.1454849243164,348.18701171875,5.427941799163818,IL2,2.0
Naive Treg,6791902.5,0.004268,2019-3-19,117.05985260009766,221.28955078125,8.122541427612305,IL2,2.0
Naive Treg,6729507.0,0.001423,2019-3-19,59.602874755859375,0.0,6.081313133239746,IL2,2.0
Naive Treg,7878606.0,0.000474,2019-3-19,26.161819458007812,523.16943359375,4.295587062835693,IL2,2.0
T-helper,736669248.0,84.0,2019-3-19,2.597928524017334,21950.958984375,1.3117425441741943,IL2,2.0
T-helper,643630208.0,28.0,2019-3-19,0.6077175140380859,21662.759765625,1.11146879196167,IL2,2.0
T-helper,497016960.0,9.333333,2019-3-19,2.194032669067383,16014.7890625,1.4683823585510254,IL2,2.0
T-helper,280849856.0,3.111,2019-3-19,0.5147604942321777,16433.23828125,0.8775075078010559,IL2,2.0
T-helper,103973600.0,1.037037,2019-3-19,8.430265426635742,5106.70263671875,2.7317545413970947,IL2,2.0
T-helper,194499840.0,0.345679,2019-3-19,24.2308406829834,4260.7353515625,4.472083568572998,IL2,2.0
T-helper,42312048.0,0.115226,2019-3-19,39.057159423828125,1252.0869140625,5.666839122772217,IL2,2.0
T-helper,11129800.0,0.038409,2019-3-19,32.52642822265625,193.696533203125,5.180613040924072,IL2,2.0
T-helper,6274221.5,0.012803,2019-3-19,15.366111755371094,0.0,3.378211736679077,IL2,2.0
T-helper,3555244.5,0.004268,2019-3-19,14.488346099853516,45.40087890625,2.8636441230773926,IL2,2.0
T-helper,6293340.5,0.001423,2019-3-19,12.96147632598877,49.642578125,3.2205605506896973,IL2,2.0
T-helper,6393180.0,0.000474,2019-3-19,2.80047607421875,258.58251953125,1.7012767791748047,IL2,2.0
Mem Th,1078388736.0,84.0,2019-3-19,-0.7875576019287109,44440.1953125,0.26169660687446594,IL2,2.0
Mem Th,1004720128.0,28.0,2019-3-19,-0.9879562854766846,42055.3359375,0.20305922627449036,IL2,2.0
Mem Th,1148212608.0,9.333333,2019-3-19,-0.375795841217041,35814.4765625,0.6550588011741638,IL2,2.0
Mem Th,654246528.0,3.111,2019-3-19,-0.0861973762512207,19888.369140625,1.110653042793274,IL2,2.0
Mem Th,297785024.0,1.037037,2019-3-19,1.1591081619262695,12941.904296875,1.5512738227844238,IL2,2.0
Mem Th,774492800.0,0.345679,2019-3-19,2.512836456298828,21335.76171875,1.6033351421356201,IL2,2.0
Mem Th,208857184.0,0.115226,2019-3-19,4.892480373382568,8081.42626953125,2.3431217670440674,IL2,2.0
Mem Th,33629576.0,0.038409,2019-3-19,4.058877944946289,2122.65380859375,2.3472630977630615,IL2,2.0
Mem Th,5116462.0,0.012803,2019-3-19,13.881649017333984,11.32763671875,3.7323079109191895,IL2,2.0
Mem Th,765468.0625,0.004268,2019-3-19,-0.7641088962554932,0.0,-0.3854397237300873,IL2,2.0
Mem Th,3090808.0,0.001423,2019-3-19,-0.692755937576294,251.15380859375,0.968137264251709,IL2,2.0
Mem Th,11381086.0,0.000474,2019-3-19,-0.3683357238769531,2017.65380859375,0.9186474084854126,IL2,2.0
Naive Th,618922944.0,84.0,2019-3-19,4.301025390625,18925.8671875,1.505582332611084,IL2,2.0
Naive Th,557096576.0,28.0,2019-3-19,0.9690961837768555,19404.173828125,1.1980561017990112,IL2,2.0
Naive Th,355469376.0,9.333333,2019-3-19,0.6139631271362305,13381.3916015625,1.214232087135315,IL2,2.0
Naive Th,227072224.0,3.111,2019-3-19,-0.8085763454437256,15981.6103515625,0.47887545824050903,IL2,2.0
Naive Th,62583568.0,1.037037,2019-3-19,6.455263137817383,3863.031494140625,2.4127113819122314,IL2,2.0
Naive Th,49391928.0,0.345679,2019-3-19,37.78718948364258,1508.615966796875,5.793734550476074,IL2,2.0
Naive Th,11855882.0,0.115226,2019-3-19,33.82475662231445,284.035400390625,4.990939140319824,IL2,2.0
Naive Th,8875134.0,0.038409,2019-3-19,46.92485427856445,0.0,6.05592155456543,IL2,2.0
Naive Th,6280300.5,0.012803,2019-3-19,16.06983184814453,38.57470703125,3.441246747970581,IL2,2.0
Naive Th,3765439.25,0.004268,2019-3-19,13.761707305908203,82.53759765625,2.8343615531921387,IL2,2.0
Naive Th,6621980.5,0.001423,2019-3-19,12.72453498840332,50.901123046875,3.2761476039886475,IL2,2.0
Naive Th,5602578.5,0.000474,2019-3-19,3.7542858123779297,47.878173828125,1.8480494022369385,IL2,2.0
Tcells,618922944.0,84.0,2019-3-19,4.301025390625,18925.8671875,1.505582332611084,IL2,1.0
Tcells,557096576.0,28.0,2019-3-19,0.9690961837768555,19404.173828125,1.1980561017990112,IL2,1.0
Tcells,355469376.0,9.333333,2019-3-19,0.6139631271362305,13381.3916015625,1.214232087135315,IL2,1.0
Tcells,227072224.0,3.111,2019-3-19,-0.8085763454437256,15981.6103515625,0.47887545824050903,IL2,1.0
Tcells,62583568.0,1.037037,2019-3-19,6.455263137817383,3863.031494140625,2.4127113819122314,IL2,1.0
Tcells,49391928.0,0.345679,2019-3-19,37.78718948364258,1508.615966796875,5.793734550476074,IL2,1.0
Tcells,11855882.0,0.115226,2019-3-19,33.82475662231445,284.035400390625,4.990939140319824,IL2,1.0
Tcells,8875134.0,0.038409,2019-3-19,46.92485427856445,0.0,6.05592155456543,IL2,1.0
Tcells,6280300.5,0.012803,2019-3-19,16.06983184814453,38.57470703125,3.441246747970581,IL2,1.0
Tcells,3765439.25,0.004268,2019-3-19,13.761707305908203,82.53759765625,2.8343615531921387,IL2,1.0
Tcells,6621980.5,0.001423,2019-3-19,12.72453498840332,50.901123046875,3.2761476039886475,IL2,1.0
Tcells,5602578.5,0.000474,2019-3-19,3.7542858123779297,47.878173828125,1.8480494022369385,IL2,1.0
T-regs,469721568.0,84.0,2019-3-19,0.09632706642150879,25194.48828125,0.5509098172187805,IL2,1.0
T-regs,261368656.0,28.0,2019-3-19,1.3162178993225098,12998.0634765625,1.2675126791000366,IL2,1.0
T-regs,144728768.0,9.333333,2019-3-19,3.1922550201416016,9188.8544921875,1.6391593217849731,IL2,1.0
T-regs,271630432.0,3.111,2019-3-19,3.8812670707702637,15713.8603515625,1.3992844820022583,IL2,1.0
T-regs,139249056.0,1.037037,2019-3-19,13.705623626708984,6071.75,3.3654377460479736,IL2,1.0
T-regs,132735288.0,0.345679,2019-3-19,14.689233779907227,4451.78515625,3.635533571243286,IL2,1.0
T-regs,106261648.0,0.115226,2019-3-19,54.14641189575195,2162.9052734375,7.342825412750244,IL2,1.0
T-regs,68974240.0,0.038409,2019-3-19,31.566951751708984,1694.2685546875,5.647045612335205,IL2,1.0
T-regs,1914260.75,0.012803,2019-3-19,-0.35862207412719727,349.00927734375,0.26081281900405884,IL2,1.0
T-regs,29455010.0,0.004268,2019-3-19,33.320823669433594,1030.880859375,5.569504737854004,IL2,1.0
T-regs,2910086.25,0.001423,2019-3-19,0.41252708435058594,0.0,0.6288838982582092,IL2,1.0
T-regs,4782771.0,0.000474,2019-3-19,21.883066177368164,234.900390625,3.4801056385040283,IL2,1.0
Mem Treg,0.0,0.004268,2019-3-19,0.0,0.0,0.0,IL2,1.0
Mem Treg,84972.25,0.001423,2019-3-19,-2.0,2439.5,0.0,IL2,1.0
Mem Treg,12436655.0,0.000474,2019-3-19,13.994430541992188,3372.1943359375,3.5749125480651855,IL2,1.0
Naive Treg,440894464.0,84.0,2019-3-19,-0.3210105895996094,24624.17578125,0.43543121218681335,IL2,1.0
Naive Treg,246984416.0,28.0,2019-3-19,1.4004416465759277,12327.720703125,1.3005942106246948,IL2,1.0
Naive Treg,118754624.0,9.333333,2019-3-19,3.142632484436035,8149.0810546875,1.5960731506347656,IL2,1.0
Naive Treg,196616720.0,3.111,2019-3-19,-0.8775832653045654,14621.458984375,0.42369771003723145,IL2,1.0
Naive Treg,112645864.0,1.037037,2019-3-19,16.359209060668945,5534.87890625,3.5012500286102295,IL2,1.0
Naive Treg,132735288.0,0.345679,2019-3-19,14.689233779907227,4409.5087890625,3.635533571243286,IL2,1.0
Naive Treg,4330970.0,0.115226,2019-3-19,2.565609931945801,848.22119140625,1.4519948959350586,IL2,1.0
Naive Treg,28698602.0,0.038409,2019-3-19,56.820457458496094,905.64501953125,7.339182376861572,IL2,1.0
Naive Treg,1914260.75,0.012803,2019-3-19,-0.35862207412719727,306.73291015625,0.26081281900405884,IL2,1.0
Naive Treg,29455010.0,0.004268,2019-3-19,33.320823669433594,988.6044921875,5.569504737854004,IL2,1.0
Naive Treg,2909224.0,0.001423,2019-3-19,0.41061878204345703,0.0,0.596648097038269,IL2,1.0
Naive Treg,4141961.0,0.000474,2019-3-19,23.1246337890625,264.48486328125,3.48260760307312,IL2,1.0
T-helper,505255744.0,84.0,2019-3-19,0.746262788772583,24666.947265625,0.8819712996482849,IL2,1.0
T-helper,179394144.0,28.0,2019-3-19,3.3520021438598633,10452.8203125,1.7038830518722534,IL2,1.0
T-helper,124059288.0,9.333333,2019-3-19,3.491464614868164,9270.8798828125,1.7087918519973755,IL2,1.0
T-helper,326445760.0,3.111,2019-3-19,2.441300392150879,13061.029296875,1.643466591835022,IL2,1.0
T-helper,338016320.0,1.037037,2019-3-19,31.63719940185547,8323.599609375,4.593943119049072,IL2,1.0
T-helper,126380584.0,0.345679,2019-3-19,10.80565071105957,4601.4501953125,3.241306781768799,IL2,1.0
T-helper,11522329.0,0.115226,2019-3-19,26.197917938232422,994.7958984375,4.532417297363281,IL2,1.0
T-helper,6332116.5,0.038409,2019-3-19,16.628849029541016,957.295166015625,3.2521424293518066,IL2,1.0
T-helper,2452411.75,0.012803,2019-3-19,4.122208595275879,494.259033203125,1.6360540390014648,IL2,1.0
T-helper,1628471.0,0.004268,2019-3-19,0.5428180694580078,0.0,0.7804803252220154,IL2,1.0
T-helper,1751111.875,0.001423,2019-3-19,0.32677173614501953,333.171142578125,0.6323785185813904,IL2,1.0
T-helper,2700926.0,0.000474,2019-3-19,38.79832077026367,79.14453125,4.022317886352539,IL2,1.0
Mem Th,983609344.0,84.0,2019-3-19,-0.8280420303344727,33939.625,0.6014665365219116,IL2,1.0
Mem Th,258791200.0,28.0,2019-3-19,2.2803306579589844,16796.2890625,1.3781369924545288,IL2,1.0
Mem Th,201923600.0,9.333333,2019-3-19,1.388481616973877,14021.775390625,1.324522852897644,IL2,1.0
Mem Th,214546384.0,3.111,2019-3-19,-0.7974793910980225,9998.7001953125,0.9539201259613037,IL2,1.0
Mem Th,1455806720.0,1.037037,2019-3-19,0.29125356674194336,33310.91015625,1.1016287803649902,IL2,1.0
Mem Th,248177888.0,0.345679,2019-3-19,-1.082026720046997,14760.833984375,0.508521556854248,IL2,1.0
Mem Th,65623492.0,0.115226,2019-3-19,1.3182482719421387,5658.033203125,1.6018905639648438,IL2,1.0
Mem Th,1722243.125,0.038409,2019-3-19,-0.6837418079376221,37.7833251953125,1.1325937509536743,IL2,1.0
Mem Th,4838385.0,0.012803,2019-3-19,1.4908928871154785,1305.6583251953125,1.5953235626220703,IL2,1.0
Mem Th,724334.0625,0.004268,2019-3-19,-0.5409245491027832,0.0,0.03990987315773964,IL2,1.0
Mem Th,481494.6875,0.001423,2019-3-19,-0.9275481700897217,113.7833251953125,0.5922605991363525,IL2,1.0
Mem Th,1877484.125,0.000474,2019-3-19,13.992210388183594,462.2674560546875,2.6099815368652344,IL2,1.0
Naive Th,434666784.0,84.0,2019-3-19,0.7375645637512207,23509.7734375,0.7842755317687988,IL2,1.0
Naive Th,152999456.0,28.0,2019-3-19,3.24294376373291,9115.138671875,1.7386847734451294,IL2,1.0
Naive Th,91443536.0,9.333333,2019-3-19,3.484814167022705,7880.96923828125,1.6413508653640747,IL2,1.0
Naive Th,332135712.0,3.111,2019-3-19,2.443547248840332,13201.62890625,1.6542044878005981,IL2,1.0
Naive Th,276523744.0,1.037037,2019-3-19,43.105716705322266,7370.01416015625,5.1822662353515625,IL2,1.0
Naive Th,105718288.0,0.345679,2019-3-19,17.156166076660156,3622.6083984375,4.046525478363037,IL2,1.0
Naive Th,3814443.0,0.115226,2019-3-19,11.401878356933594,484.505126953125,2.629845142364502,IL2,1.0
Naive Th,6397486.5,0.038409,2019-3-19,16.6679630279541,949.8798828125,3.290781259536743,IL2,1.0
Naive Th,2225100.75,0.012803,2019-3-19,4.477184295654297,405.701416015625,1.5922259092330933,IL2,1.0
Naive Th,1642054.75,0.004268,2019-3-19,0.42374563217163086,0.0,0.764177680015564,IL2,1.0
Naive Th,1755708.875,0.001423,2019-3-19,0.3039438724517822,291.245361328125,0.5980072021484375,IL2,1.0
Naive Th,3068042.5,0.000474,2019-3-19,47.329898834228516,363.137451171875,4.786036491394043,IL2,1.0
Tcells,434666784.0,84.0,2019-3-19,0.7375645637512207,23509.7734375,0.7842755317687988,IL2,0.5
Tcells,152999456.0,28.0,2019-3-19,3.24294376373291,9115.138671875,1.7386847734451294,IL2,0.5
Tcells,91443536.0,9.333333,2019-3-19,3.484814167022705,7880.96923828125,1.6413508653640747,IL2,0.5
Tcells,332135712.0,3.111,2019-3-19,2.443547248840332,13201.62890625,1.6542044878005981,IL2,0.5
Tcells,276523744.0,1.037037,2019-3-19,43.105716705322266,7370.01416015625,5.1822662353515625,IL2,0.5
Tcells,105718288.0,0.345679,2019-3-19,17.156166076660156,3622.6083984375,4.046525478363037,IL2,0.5
Tcells,3814443.0,0.115226,2019-3-19,11.401878356933594,484.505126953125,2.629845142364502,IL2,0.5
Tcells,6397486.5,0.038409,2019-3-19,16.6679630279541,949.8798828125,3.290781259536743,IL2,0.5
Tcells,2225100.75,0.012803,2019-3-19,4.477184295654297,405.701416015625,1.5922259092330933,IL2,0.5
Tcells,1642054.75,0.004268,2019-3-19,0.42374563217163086,0.0,0.764177680015564,IL2,0.5
Tcells,1755708.875,0.001423,2019-3-19,0.3039438724517822,291.245361328125,0.5980072021484375,IL2,0.5
Tcells,3068042.5,0.000474,2019-3-19,47.329898834228516,363.137451171875,4.786036491394043,IL2,0.5
T-regs,626114944.0,84.0,2019-3-19,-0.23555541038513184,25588.078125,0.6499506235122681,IL2,0.5
T-regs,811608256.0,28.0,2019-3-19,-0.06659889221191406,27628.78125,0.7752627730369568,IL2,0.5
T-regs,881852416.0,9.333333,2019-3-19,-0.14679336547851562,29111.8671875,0.7549949884414673,IL2,0.5
