,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,1,2,3,4,5,6,7,8,9,10,11,12,
IL2-060 monomeric 4 hr,,2766.435547,2478.0896,2149.369629,2177.76709,1875.958984,1994.550659,1819.060059,1639.414673,1443.424683,1338.451172,1079.334961,1071.14502,,Cterm monomericWT 4hr,,3167.180176,2881.765625,3040.093018,2729.262451,2395.715576,2322.881836,1922.314697,1564.793701,1405.0625,1230.97168,1239.093628,1215.134521,,Cterm monomeric V91K 4hr,,2183.764648,2055.576904,1943.789063,1723.931274,1485.357666,1408.80835,1316.276611,1237.208008,1149.840088,1146.235107,1234.588257,1174.227661,,IL2-109 monomeric 4 hr,,3529.062988,3046.196533,2834.012451,2371.804688,2099.759277,1946.081543,1725.246094,1623.171753,1580.870483,1561.039429,1604.188843,1381.092529,,IL2-110 monomeric 4 hr,,3278.552246,2970.631836,2475.457275,2169.17334,1652.594727,1766.672607,1705.381836,1578.966309,1622.696777,1722.31543,1663.572021,1836.865234,,Cterm monomeric N88D 4hr,,2718.700439,2556.936523,2197.688721,2088.497559,1956.129517,1835.349609,1867.275146,1768.408081,1839.094849,1867.581665,1683.279053,1603.104736,,IL2-060 dimeric 4 hr,,2654.879883,2382.762451,2495.859863,2198.192627,1780.946533,2041.802612,1644.262451,1854.88501,1852.950928,1590.942261,1456.623535,1260.869385,,IL2-062 monomeric 4 hr,,7895.868164,7687.756836,7963.876465,8194.620117,7420.834473,7969.115234,6695.328613,6308.000488,5795.810547,5428.40332,5072.949219,4236.487793,,,1837.222168,1768.320313,1771.454224,1814.203369,1647.223389,1434.656494,1457.887329,1432.273193,1476.782227,1502.272339,1565.760376,1579.921265,
IL2-060 monomeric 2 hr,,2329.575439,2260.757324,1977.92334,2217.854492,1714.521973,1515.154785,1277.616455,1397.444946,1382.071777,1333.417236,1353.095703,1360.721313,,Cterm monomeric WT 2hr,,2913.646484,2367.966797,2072.607666,1891.057861,1925.751465,1559.773682,1340.843018,1233.464355,1219.604736,1196.672607,1222.226318,1119.594482,,Cterm monomeric V91K 2hr,,1986.312744,1917.82251,1635.401123,1448.257324,1358.308838,1367.146606,1347.046143,1237.65332,1100.608276,1106.854126,978.1013794,824.9595947,,IL2-109 monomeric 2 hr,,2890.732422,2762.966553,2099.269775,1910.908325,1884.213867,1658.824219,1776.766357,1667.251221,1595.755371,1695.969849,1670.519409,1485.607422,,IL2-110 monomeric 2 hr,,3459.574951,3059.83374,1983.527954,1966.107178,1849.25293,1760.882568,1804.229492,1760.062012,1752.816406,1823.178223,1711.231812,1771.642212,,Cterm monomeric N88D 2hr,,2526.172852,2113.188477,1657.585938,1826.635986,1715.299194,1673.381226,1557.297119,1349.541016,1634.005371,1622.230225,1553.444092,1629.65625,,IL2-060 dimeric 2 hr,,2522.197021,2583.56958,2214.885742,2070.852539,1833.671753,2207.796631,1678.726807,1673.836182,1557.784424,1584.76001,1303.98645,1272.094849,,IL2-062 monomeric 2 hr,,7165.938477,6758.910645,6517.923828,6721.069336,7059.72998,5950.34668,5361.233887,6076.086914,6070.101074,5081.034668,4199.324219,4751.183594,,,2047.50647,1894.767578,1853.766846,1710.849731,1559.982544,1605.96167,1454.410767,1513.061279,1632.152344,1472.184814,1513.186279,1353.08667,
IL2-060 monomeric 1 hr,,3168.606445,2969.701172,2574.068848,2385.063965,1812.672729,1624.03833,1273.523438,1377.212036,1296.443848,1185.310547,1308.270386,1189.568604,,Cterm monomeric WT 1hr,,3081.451416,2474.98584,2039.50061,1511.707153,1490.542847,1198.925415,1296.700562,1141.98291,1010.186523,1038.769775,1037.104858,1191.087402,,Cterm monomeric V91K 1hr,,2459.052246,2156.476563,1552.395752,1453.817627,1439.038818,1479.039551,1367.363525,1289.911255,1303.523682,1173.773926,1200.940674,909.6634521,,IL2-109 monomeric 1 hr,,3254.147949,2754.908203,1929.674194,1673.173828,1544.305786,1592.220459,1697.647217,1537.402954,1639.107422,1495.460205,1427.023804,1199.918213,,IL2-110 monomeric 1 hr,,4567.687988,3404.813477,2131.084473,2285.168457,2049.460938,2102.535645,1968.12439,1940.846924,2068.431885,1990.871582,1776.588379,1603.916382,,Cterm monomeric N88D 1hr,,2586.110107,2233.269775,1771.415527,1994.281982,1689.48999,1783.178833,1725.972168,1744.333984,1751.17334,1658.754028,1572.586914,1748.739502,,IL2-060 dimeric 1 hr,,3347.534668,3087.547119,2859.291992,2606.994873,2209.20459,2563.059326,2042.636963,1907.820068,1684.389404,1467.633057,1496.773926,1451.421387,,IL2-062 monomeric 1 hr,,7805.969238,7523.363281,6924.834961,6808.700195,7120.807617,7322.03418,6072.498535,5760.965332,6264.866211,5611.591797,4927.916504,5070.779297,,,1984.879272,1998.076172,1831.369873,1716.222168,1741.36499,1686.840576,1659.472656,1665.151855,1728.695557,1584.69165,1556.245605,1522.756836,
IL2-060 monomeric 30 min,,6193.63623,5763.84668,2684.180664,2365.074219,1604.547852,1806.306763,1329.688477,1383.36499,1459.204834,1518.807251,1421.122559,1345.577148,,Cterm monomeric WT 30min,,5381.447266,4544.059082,1792.899902,1542.490112,1372.485596,1245.423218,1142.897949,1148.992554,1106.948242,994.1929932,1017.232056,942.0423584,,Cterm monomeric V91K 30min,,2732.367188,2390.485107,1695.027344,1717.359741,1797.987427,1691.728271,1584.663574,1569.690918,1434.600952,1418.88147,1386.273071,1240.706055,,IL2-109 monomeric 30 min,,5196.941406,3503.000977,1982.073242,1889.818359,1912.246338,1820.957764,1801.261353,1795.326904,1898.708618,1773.906494,1633.623657,1444.555664,,IL2-110 monomeric 30 min,,7241.833496,4386.542969,2503.820801,2283.019043,2283.419434,2327.505127,2127.360352,2173.161865,2283.537598,2228.543945,2014.18335,1855.595093,,Cterm monomeric N88D 30min,,2567.459961,1947.248291,1779.266357,1552.713623,1621.867432,1647.046631,1816.328613,1664.916016,1496.150391,1684.680908,1485.303711,1557.086914,,IL2-060 dimeric 30 min,,7045.785156,7641.228516,4707.255859,3884.486328,3500.472412,2858.247559,1931.512451,1771.691528,1497.654297,1438.571411,1557.576782,1615.628418,,IL2-062 monomeric 30 min,,7715.279297,7030.919922,6794.837402,6524.41748,6054.197266,5705.197754,6695.163574,5293.755859,5774.867188,5401.478516,5423.60498,4262.233398,,,1783.781494,1983.546631,1830.77002,1650.559082,1688.71521,1717.344238,1620.682129,1845.276123,1604.51062,1253.25769,1259.483521,958.9173584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,,Mem Th,,,,,,,,,,,,,
,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,,nM treatment:,84,28,9.333333333,3.111111111,1.037037037,0.345679012,0.115226337,0.038408779,0.012802926,0.004267642,0.001422547,0.000474182,
,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,1,2,3,4,5,6,7,8,9,10,11,12,
IL2-060 monomeric 4 hr,,26737.04492,22123.0918,17581.04492,12657.60352,10583.75781,9765.426758,5649.97168,3174.876221,2200.043945,1872.135742,1604.812622,1549.006348,,Cterm monomericWT 4hr,,24599.47461,23486.21289,19278.17188,14764.51465,13304.66602,7539.371582,3545.530518,2399.629883,1853.759766,1726.413818,1609.95459,1662.391846,,Cterm monomeric V91K 4hr,,9003.125,6825.786133,4948.856445,2984.005127,2167.083984,1809.568115,1838.333496,1642.963135,1526.373779,1513.072266,1625.771851,1498.891602,,IL2-109 monomeric 4 hr,,24310.96875,16174.02246,12499.47852,6491.437012,3855.975098,2800.661621,2365.699463,2156.263672,2112.685547,2093.571289,2029.505493,1803.089478,,IL2-110 monomeric 4 hr,,20760.58594,16058.26074,5993.230957,3416.215332,2340.27417,2371.616699,2207.98291,2099.802002,2208.411621,2261.383301,2317.117676,2446.454102,,Cterm monomeric N88D 4hr,,6266.684082,5105.145508,3780.872559,3143.67334,2712.835938,2601.973633,2571.276855,2511.86377,2491.258545,2441.014404,2234.881836,2002.684082,,IL2-060 dimeric 4 hr,,23827.14648,18410.41602,14738.51367,11254.53809,6086.407227,8487.642578,6642.555664,5984.720215,3491.936523,2460.835449,2183.404297,1851.821167,,IL2-062 monomeric 4 hr,,19814.08398,17996.43359,17395.12305,15676.36133,12768.10645,11927.64648,9185.419922,8265.40918,7449.426758,6993.82666,6483.720703,5597.614746,,,3493.611328,3451.160645,3109.641113,2845.684814,2366.240723,1965.276123,1905.214844,1904.011597,1888.940308,1907.155273,1943.86145,2042.030518,
IL2-060 monomeric 2 hr,,15702.91895,12810.77051,7352.799316,7099.472168,4083.262695,2475.858398,1826.466064,1931.583984,1841.281982,1818.133301,1833.909668,1789.609375,,Cterm monomeric WT 2hr,,14521.82031,9732.642578,6681.854492,4108.25,3123.908936,2261.199707,1774.112305,1640.730225,1608.694092,1574.858154,1550.760498,1511.252197,,Cterm monomeric V91K 2hr,,5549.242188,3779.217041,2268.20166,2026.150146,1812.717773,1758.755493,1798.889282,1614.99707,1457.740601,1458.057251,1358.956177,1174.530273,,IL2-109 monomeric 2 hr,,12184.91602,9049.791016,3431.321777,2745.682861,2522.100098,2172.340088,2188.841309,2152.128906,2064.229004,2143.892578,2219.233643,1943.953125,,IL2-110 monomeric 2 hr,,16910.10547,6405.794922,2693.380859,2636.333008,2413.571289,2304.968262,2343.273926,2236.484375,2321.57373,2332.304199,2143.424316,2290.802979,,Cterm monomeric N88D 2hr,,4973.969238,3581.897949,2391.635986,2432.617188,2372.290039,2264.404785,2098.587891,1845.656982,2218.644531,2190.474121,2019.38623,2117.223633,,IL2-060 dimeric 2 hr,,16822.46289,12137.06641,7373.852539,5439.476563,5060.973145,5818.609863,4727.673828,2766.33667,2262.36084,2191.755127,1845.080078,1790.062988,,IL2-062 monomeric 2 hr,,15269.08203,13177.57227,10425.68262,9369.108398,9417.654297,7703.705078,6907.165039,7685.018066,7700.588379,6459.129883,5514.050781,6094.99707,,,3547.716309,3264.392334,2711.359131,2417.289551,1992.922852,2049.196289,1924.844238,1917.21875,2078.158691,1901.005615,1899.111328,1778.031616,
IL2-060 monomeric 1 hr,,21911.07813,17708.34961,11730.05273,10104.39453,3700.429199,2500.277832,1778.08252,1849.637451,1804.923096,1656.257813,1768.103638,1654.010498,,Cterm monomeric WT 1hr,,13178.8125,9077.959961,4584.779785,3231.740723,2339.625,1714.601318,1675.845703,1477.343628,1387.654419,1405.855103,1483.911621,1576.765381,,Cterm monomeric V91K 1hr,,6739.30127,4641.064453,2102.4729,1903.117676,1783.841064,1877.662842,1691.796143,1648.929199,1550.727783,1404.920898,1490.535889,1190.265747,,IL2-109 monomeric 1 hr,,13252.99219,9675.472656,2861.602539,2140.289063,2034.913086,1974.317505,2125.035645,2070.655273,2105.557129,1903.611572,1891.016602,1540.909546,,IL2-110 monomeric 1 hr,,20385.48828,10519.72656,2877.701904,2922.833252,2604.850586,2728.756104,2467.630371,2461.376465,2652.371582,2656.450684,2296.919189,2078.246094,,Cterm monomeric N88D 1hr,,5490.897461,3432.714844,2291.374023,2580.720215,2249.381348,2296.124756,2219.088379,2277.645264,2197.909668,2099.998535,2098.206055,2259.889648,,IL2-060 dimeric 1 hr,,18786.41797,15188.52734,11955.1875,10163.27637,8960.966797,12031.23828,4758.586914,3300.504395,2328.814941,2054.435547,2046.968994,1982.903809,,IL2-062 monomeric 1 hr,,18569.35156,17450.08984,10232.82227,9255.006836,8790.799805,8827.896484,7562.685547,7123.626465,7788.522461,7114.16748,6344.492188,6537.355469,,,3725.62207,3576.335938,2426.383545,2286.983643,2239.618652,2104.871338,2137.083984,2138.10791,2132.688965,2070.712891,2009.486816,1981.189209,
IL2-060 monomeric 30 min,,25139.61914,26116.33203,14772.7168,8730.235352,2576.939453,3072.797363,1896.792969,2010.861328,1980.250244,1997.300415,1938.088501,1840.740234,,Cterm monomeric WT 30min,,17367.375,16328.58887,3519.209229,2564.414063,1983.653564,1660.618164,1520.056152,1429.642334,1400.995483,1372.475586,1380.716553,1169.46582,,Cterm monomeric V91K 30min,,9332.630859,6493.764648,2157.721924,2168.805176,2210.567383,2088.954834,2085.658691,2070.555664,1843.779053,1878.995972,1727.795654,1619.62207,,IL2-109 monomeric 30 min,,22503.23828,14677.91406,2866.751953,2508.1521,2426.743164,2293.244629,2308.155029,2184.11084,2361.940186,2283.177246,2033.168579,1873.908936,,IL2-110 monomeric 30 min,,32381.04492,13588.24805,3368.605957,2972.494873,2948.297363,3025.245117,2847.245117,2742.71875,2906.494141,2855.810059,2533.279541,2318.381836,,Cterm monomeric N88D 30min,,5067.744629,2855.210205,2406.825195,2151.845703,2068.838135,2106.454102,2233.59668,2060.509766,1945.530762,2135.186279,1975.448242,2092.072998,,IL2-060 dimeric 30 min,,30612.02734,31673.48438,23014.82031,24410.19727,20994.41602,16650.45703,3548.383301,2624.132324,2041.802124,2017.825562,2080.888672,2165.37085,,IL2-062 monomeric 30 min,,20782.08398,16547.97656,9690.617188,8418.835938,8479.495117,7168.785156,8351.476563,6833.455566,7457.180176,6770.138184,7009.46875,5511.929688,,,3441.366699,3617.618164,2312.870605,2214.813232,2137.571777,2235.441406,2041.124756,2364.738525,2026.652954,1687.273926,1577.81604,1310.156982,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
