kfwd_log____0,endo_log____0,activeEndo_log____0,kRec_log____0,kDeg_log____0,sortF_logodds____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,scales_log____0,scales_log____1,scales_log____2,scales_log____3,scales_log____4,scales_log____5,scales_log____6,scales_log____7,scales_log____8,scales_log____9,kfwd__0,endo__0,activeEndo__0,kRec__0,kDeg__0,sortF__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,scales__0,scales__1,scales__2,scales__3,scales__4,scales__5,scales__6,scales__7,scales__8,scales__9,Y_act_NK,Y_act_CD8+,Y_act_Naive CD8+,Y_act_Mem CD8+,Y_act_T-reg,Y_act_Naive Treg,Y_act_Mem Treg,Y_act_T-helper,Y_act_Naive Th,Y_act_Mem Th,logp
-4.517452709285019,-2.378307510975097,0.0572883549047595,-2.414180498721245,-4.541508105101583,-2.32511233996897,0.4125634331506683,-1.5580225478732337,0.49870576940339645,-1.3134273936063798,-0.1793718105291198,-0.4574351455399429,4.203526441140358,5.517551312763577,4.3355646086862505,5.398682899882149,4.011567767472689,4.29987052682704,4.629933026650752,4.166674704224904,3.813296324803679,4.341268485894841,0.010916796535205782,0.09270735097829155,1.058961123007959,0.08944060558724112,0.010657322066245471,0.08906441295480082,1.5106853668009004,0.21055201634193324,1.646588825421939,0.2688968598312776,0.8357950842059415,0.6329048743999759,66.92191159855679,249.0245068643361,76.36806479237298,221.11499374571767,55.233395841389466,73.69025217115833,102.50719863017964,64.50061149019349,45.2995149444524,76.80490350945772,87.0635953103137,142.54223802470815,147.81837792970074,139.4808752613494,57.856816611589466,49.91538957213244,50.06820338931345,197.78115730688825,211.72821500097848,146.84415782146962,-1451.466421939946
-4.757157905708751,-2.200817449090451,-0.033842427613535286,-2.1888488076400683,-4.6393386317238345,-1.4458397913148808,0.8751879092926761,-0.3473883519176659,-0.5033876317816756,-1.2899958088181198,0.1955583783405577,0.4496214761534264,4.588420517971974,2.410118502464598,4.300263870646915,3.357890140774379,2.5299460568305516,2.0868943037500167,2.5551081596716227,5.348582024096979,5.44327890052209,1.5054605797183058,0.008589988294219314,0.11071261943183638,0.966723821616341,0.112045660510242,0.009664087035012231,0.19064265202840716,2.3993261072814844,0.7065308923454097,0.6044794335343907,0.2752719368020883,1.2159897793155978,1.567718654269036,98.33898277513879,11.135280625081007,73.71924347783673,28.728513771854058,12.552828979023708,8.059844824179514,12.872691888356718,210.30987200566574,231.19902057503276,4.506228629913418,88.01159884362384,133.18385544532293,146.6850717960601,133.93810975917648,60.18759232955295,51.18301647730042,50.726976165022336,191.95301357739152,197.92229347043724,139.7261673788716,-1452.3804264856417
-4.227274198503615,-2.3105596932032118,0.11431365654369521,-2.493322231767676,-4.113639495494232,-2.5117337620243267,-0.1166667682133803,-0.9847376846732941,0.9343555860414547,-1.134295335486348,-0.0659784138743617,0.5237967231695527,3.383585950265193,4.3011898085515075,4.600937139713712,4.671554571644172,3.2295995490122227,2.8895782954817233,2.507659776982372,3.3010230205725533,4.142173604050173,2.572626924614301,0.01459211158758907,0.09920571125602051,1.1211037112577842,0.08263497749201987,0.01634816704121686,0.07503968256632754,0.8898816806234591,0.3735371986186547,2.545572526607695,0.32164869591735706,0.936151071948171,1.6884259817099714,29.47628230362819,73.7875345314291,99.57759004376004,106.86374071201215,25.26953573402312,17.98572334128513,12.27616744854267,27.14038990054131,62.939478381493124,13.100192498148578,87.54168282710644,135.42393436995707,147.20819016390905,135.01278856798893,58.12346673887861,49.49176720980029,48.82944678888808,198.02937448292948,207.61767864315084,139.90871524721302,-1455.2003337238361
-4.859696702168121,-2.249221725981669,-0.12143733689204524,-2.118232531531995,-4.850258283105013,-1.2447790904130067,0.8764272423393451,-1.0350598505531388,-1.2813453435246565,-1.8676242503232847,0.23899530676027408,-0.3987671569373895,5.987168195812315,4.090573948028371,4.239418133899082,3.816674280764012,3.202795156074339,2.6801821369458665,3.69533133989625,5.8091714637189416,5.045478359065619,3.3688477498817075,0.0077528349526147875,0.10548128596888146,0.8856465489753932,0.12024396822661139,0.007826355872658829,0.2236052115372185,2.402301514795565,0.3552051210657772,0.2776634962753121,0.15449025635086047,1.269972576284104,0.6711469550739236,398.28514592731307,59.77418913873489,69.36747750999841,45.452793449228835,24.601198372334135,14.58775002216554,40.258909761264256,333.3428246034285,155.31857948117423,29.045040617637216,90.94008322536236,136.27382976672405,145.71571427170662,134.31096950527964,59.06184578947991,49.99633000061848,50.99387735087236,192.9171532443964,200.14427297532444,146.22324273720847,-1457.1824226124972
-4.135115221115566,-2.298342539126092,-0.10822282897546733,-2.28187236440302,-4.475308487493489,-2.1537300093033678,0.7319463952091024,-1.5956784955615277,0.14547114544700027,-1.0055583896468308,-0.6912380317918617,0.13918890193438316,3.1241315022264966,2.437334212167824,2.5453841493316713,3.758397630001046,3.206531710495611,3.238941835658595,5.222959775715009,4.660928219641898,3.202745510006948,3.4421021056206826,0.016000821391111773,0.1004251566240266,0.8974276012759563,0.1020928725873949,0.011386708925356759,0.10398318191228,2.0791234678528934,0.20277090266109998,1.156584361375953,0.36584029632521775,0.5009554861764532,1.1493411922728713,22.740136756590605,11.442496780334565,12.748124329002135,42.87966181700044,24.693294041969597,25.506717163658653,185.48235861424186,105.73418116468004,24.599977049899024,31.252585401888954,88.31687743204115,132.62371510685097,146.91132754953358,134.78811692980844,57.25256854544052,48.89313384678565,50.17772278246554,199.89422165255448,210.64236942259353,139.59276479238426,-1454.0691765355818
-4.431531494018481,-2.2085612635748317,0.08744908108502417,-2.2087802774021625,-4.528456310884904,-2.226544031550828,0.5617623428239716,-1.483141702950303,-0.2358425188530523,-0.7949419147760118,-0.43426198510493735,0.6658361600632978,4.439776999127087,2.6196693479775357,3.771668718912047,2.7804980876624934,3.4772269415490356,3.425198604325666,4.619268018293262,3.9251381752820413,2.995616318885776,1.5064769822411153,0.011896256668554728,0.1098585924269797,1.0913866908019743,0.1098345345107914,0.01079733093670872,0.0973920217424365,1.7537605056769434,0.22692364063689563,0.7899050592930884,0.45160746588157974,0.6477425343582814,1.9461171066022824,84.75603889557995,13.731182591080305,43.45251440261808,16.127051633319834,32.36983405920961,30.72874710761349,101.41976753816077,50.66007754575258,19.997681041085354,4.51081110048404,87.0314743518691,133.5232440204909,148.47446980000396,135.36774797812154,57.46893478077021,49.03823605422495,50.076498133647384,198.18248996210644,210.00130968870988,134.3151209187714,-1450.241676538728
-4.662937985184798,-2.1673463042625096,-0.08966537558693727,-2.5566367644717456,-4.377021011056613,-1.9432467830337803,0.650244007600756,-1.200383598008239,0.2373358914343062,-1.772267471577096,0.5022476402052238,-0.6767313187426603,4.110948876811343,4.390342317516396,3.6927977413480706,4.720195193630079,3.7909148422576706,3.435243015754013,2.820741053817857,4.72105912427436,3.670696239063869,4.377894459559372,0.009438690891540778,0.11448101194716206,0.9142370601314229,0.07756517219403326,0.01256272715851326,0.1252915967220352,1.9160082925657442,0.30107869656956365,1.2678669118965276,0.1699472011611793,1.6524311706136303,0.5082756712025829,61.00457594254456,80.66802833373653,40.157038950304624,112.19014933320229,44.29690642667231,31.038954604030742,16.78928782911424,112.2871157212837,39.27924408636187,79.67010804590593,87.1481969283296,134.78608678299426,144.404609972256,134.19439388341672,58.3146022807563,49.611029396714066,48.80845981231088,195.79219924628006,203.21832829659462,146.64322542360364,-1448.1116912185264
-4.694790360478543,-2.3314390198213157,0.010063902002029848,-2.3907993058104013,-4.49900000278525,-1.5931872468732946,1.248887149253953,-1.2916261957256587,-0.07279823341285324,-1.4074909427077742,0.2949317111901797,-0.27903422689254354,4.547153544115622,4.590645639416652,4.125093205213727,4.847520340217358,3.539080376516785,3.1997145137858083,3.157988410801245,3.6023377327203665,4.1623467050110285,3.5193358185041257,0.009142783855829593,0.09715583727158533,1.010114713374292,0.09155647300161338,0.011120111060158491,0.1689359460436823,3.486460887180716,0.2748235027001918,0.9297884113358598,0.24475662176747623,1.3430346413174743,0.7565140096482058,94.36342434653893,98.55804258151258,61.873575921489596,127.42402953378087,34.435237172572215,24.525527497573485,23.523229230031482,36.68389141638897,64.22205612288981,33.76199692174738,87.31257235519283,138.17827906907283,146.86151692378346,137.3123794860913,57.56295910973884,49.00182765552994,48.80160908899641,197.0815568465559,211.4692851611352,143.53958111483922,-1446.4009473440829
-4.3446081303436594,-2.3244683827446666,-0.0758182676590053,-2.331186141134967,-4.629824749902843,-2.1915594817058133,0.668792520125834,-1.4262610407297556,0.2740218342702386,-0.7698370085702456,-0.4177561120215215,0.1436623398055584,4.315908823147444,3.9636238678780926,5.129064356242672,3.561648259839493,3.5943805051376714,3.042293886663788,4.016199697890611,5.670110387317979,4.773816139276346,2.712276059172363,0.012976592384341542,0.09783544123756979,0.9269846543440136,0.09718040901879031,0.009756468774629072,0.1005110152200927,1.9518790424751682,0.2402053633911592,1.3152435193076453,0.4630885416238116,0.658522814639552,1.1544942159615754,74.8816467025469,52.64776922980538,168.85905219170266,35.221203022035425,36.393147635083054,20.95325253664953,55.48982651371615,290.06655229326003,118.37009792878958,15.063521993987125,87.03879835157086,136.8727733805001,153.47440089786608,135.68701506607624,57.52143478104297,48.98687338697698,49.252294814090384,204.539407749891,224.45293212739844,139.06278902708428,-1451.0790171601373
-4.83962250171707,-2.29265874171028,-0.11109556903087311,-2.2693753148005413,-4.438927421202955,-1.8351223876468594,0.7902704598823453,-1.3576051836790182,-0.23247320844428337,-1.0987678733299713,0.5106095368554789,0.25106340114190756,3.9306556305575215,5.2974353661638105,4.5964584010177365,3.2462882282369887,3.847960212515261,3.3237529076252628,2.505612558807005,4.903780095938243,5.789357126270534,3.897205165503466,0.007910039514389037,0.1009975780925286,0.8948532245869094,0.1033767378349586,0.01180859738089854,0.1376291810869426,2.2039924371890325,0.257276168952448,0.7925709832719896,0.3332814758136014,1.6663065607243053,1.2853915770415854,50.940364782962476,199.82367769275658,99.13260526708092,25.69478950209811,46.89730506568614,27.764352331502568,12.251061163208572,134.7983685874851,326.8028638539839,49.26457020066542,86.93909686276541,145.9910314117718,151.5709163294867,135.6016745246306,58.72262043293681,49.648254097516556,48.80901983195402,198.35157631086034,220.57879242235506,148.59418369247172,-1453.1489316622865
-4.610354750967069,-2.2170674519413653,-0.07767583961624314,-2.3300882498488926,-4.7218970498166115,-2.0116072714525814,0.6442060935038535,-1.3606365569534093,0.5587498319363305,-1.8387042622742085,0.5284336308966785,0.5116311630469091,4.472841508150758,3.4201743731915593,2.6205733769368056,3.0713477773129285,4.847611704970794,3.8079240158656313,3.5317806719971636,4.607725658195972,4.705405158543882,5.805591148120123,0.009948288516815028,0.10892807772341458,0.9252643119698706,0.09728716113341446,0.008898282042433243,0.11798960945766734,1.9044744542888117,0.25649744974037036,1.7484852329570506,0.15902334521720995,1.6962732366294715,1.6680097730247012,87.60530085463319,30.574745972285513,13.743601590509424,21.570955936970826,127.43567213067452,45.056804496933175,34.18478534045859,100.25587402101532,110.54306334226477,332.15148604537137,87.36346799859703,133.37565801196396,145.9796755633188,134.52282023513825,60.25064868405024,49.92186261978869,49.19070110652492,195.75450336518736,205.1139374311748,153.22721533084302,-1452.6826331905595
-4.187939833974329,-2.154777479510726,-0.002185492018682761,-2.394280864585991,-4.2629754255777685,-1.7850170805723695,0.38773015976046804,-0.682970798513595,-0.5572080553682389,-1.16675936999992,-0.5079078991555678,-0.4971513107484722,4.326857692813913,3.8777559811785403,5.28619484154832,4.9901046459539655,2.556616796027116,3.395517723715765,3.5290104523245867,4.056681769369538,2.5681831024093125,0.13059840704606648,0.015177520899209632,0.11592898431726979,0.9978168944301609,0.09123826800569074,0.014080345001883285,0.1436847311621641,1.4736320853980671,0.5051141687560626,0.5728060762759908,0.311374357135799,0.6017531911870304,0.6082609404296127,75.70602083987028,48.315672053147,197.5901313583882,146.95180060246577,12.892126755720168,29.83009322453676,34.090217023588885,57.78225775898104,13.042106728839038,1.1395100701962353,87.07185790276351,133.67415793154325,147.274924449117,134.70206312335023,57.61692199085244,50.64577602982847,50.09192326501396,196.39773390920178,203.6005778393731,128.66649879021384,-1453.6273965430748
-4.913499092718303,-2.1622039334661864,-0.07973558801599205,-2.3798183307344125,-4.878625232704392,-2.475834234235028,1.0593241939992175,-1.4798195777528382,0.8167318521317265,-0.882299024577779,-0.4830855010453151,-0.8565623903921427,3.6548124304582394,3.3316085023968927,2.750883173666884,3.036118693742433,3.984414465269434,3.239562883900082,4.5220759727378965,4.847663580928778,4.092520587092866,3.2959877200884,0.007346736391619183,0.11507123202433016,0.9233604616833367,0.09256739263313854,0.007607465336419682,0.07756974981846064,2.884421021407132,0.2276787629923648,2.2630916204966156,0.4138304109040696,0.6168770774837095,0.42461925151205004,38.66026894610908,27.983316754373224,15.656453147138409,20.824260844102383,53.7538055412756,25.52256298549983,92.02644420316774,127.44228314972256,59.890661238150194,27.004073367504247,87.19491469255988,136.38966794140032,147.61032443274377,136.0246014432853,58.58065509844079,49.3144661619964,50.65740223971296,200.2264728740726,219.92809511875845,144.630311092555,-1455.6714249134156
-4.265667253318241,-2.309719701811943,0.07338370478312124,-2.3093330020992155,-4.269182189108065,-1.8242734894170676,0.1922133300617138,-1.4166536908583907,-0.6950151786179783,-2.4244076104617567,0.6435465840273521,0.512217714208018,2.502401940127941,4.081353757346247,5.460829559749569,5.312984368923227,3.1434429068122802,3.993939133770095,3.186849761256984,5.224246331778082,3.7494144168056107,3.1181272657925048,0.014042494105513652,0.0992890782082995,1.0761433790667563,0.09932748069095558,0.013993222284775363,0.138921877828753,1.2119290302844123,0.242524221563033,0.49906687278223794,0.08853054808184538,1.903218849425617,1.6689884330828482,12.21179075229055,59.22559268539088,235.29253264151671,202.95501813033513,23.183548408686217,54.2682387334363,24.21203349072844,185.72114564082133,42.4961896580162,22.604008680500684,89.77061752907676,132.8068229283361,146.07265462563015,133.90697147576475,57.24306526808327,49.567680074546296,48.711441163445656,198.3451149375673,203.60369008726795,138.27261335065077,-1456.3916414634405
-4.03321068932555,-2.1878352689156606,-0.018399043516683825,-2.4069536240529152,-4.320413101349028,-1.8591090816600981,0.20231163546291653,-1.8700866097531406,-0.4766401733749165,-2.526156302884073,0.5254265326078801,0.5849954220433584,2.8940325480370537,3.8381379047766093,5.35113481538761,4.72078310127973,3.425798559861325,4.061326664463059,3.355120415523271,4.610325995219516,4.171026559070856,3.9297030592447117,0.017717353617810253,0.11215928069557336,0.9817691855531618,0.09008932291005693,0.013294390477284902,0.1348069295364564,1.2242294619860956,0.1541103137808718,0.6208658931838636,0.07996579462856615,1.6911800379947144,1.7949827682678052,18.066014982309866,46.43892018720888,210.8474350664754,112.25612617245477,30.74718852100544,58.05127457831962,28.649053773812156,100.51691232875837,64.7819204527927,50.891863556911915,89.5111454793686,132.23355934997483,145.36254828218478,132.78768709821685,57.10817216484521,48.852721469447545,48.668347378588166,200.3566408020335,208.25456753836113,137.40798269053045,-1459.384027521637
-4.884637346151265,-2.3523553828789354,0.19990311593807542,-2.2877346459746133,-4.68092201862729,-1.6417983183694014,0.09837133416455461,-1.0476301634407428,1.1568695403683198,-1.471046173252516,-0.2575669701857654,0.30529013784314835,4.702705841276163,5.612918190505063,3.189929053824198,5.266574260791333,3.8318846637447006,3.4326069307198805,3.7489636712982364,4.065316598973077,3.4282628968825493,0.355828274922544,0.007561865604506722,0.09514479566198705,1.2212844294318899,0.10149612627827838,0.009270462406336062,0.16222051360758927,1.103372428925516,0.35076802780628713,3.1799629327884613,0.22968506907443034,0.7729298613237506,1.3570186683644048,110.24507490616048,273.94248908449447,24.286704333175972,193.7510835611185,46.14943248751741,30.957241029607836,42.47703900780633,58.28335805315374,30.823053395892536,1.4273624132955556,87.89672117231565,145.4446422255753,145.58667549634671,140.99886789571468,62.1462697961457,52.747299038997326,52.36169349224192,194.72745535666667,202.1727293270379,132.48314081525731,-1461.6993914123025
-4.56603008844498,-2.216484164636481,0.05028868490455948,-2.3173844738771177,-4.567734063164666,-1.7038306321326204,0.5015104766191689,-1.3131738533728274,0.6106494309326069,-1.3318911886193854,-0.5260733601906935,0.4787453258496862,4.393852796543932,5.564012364265708,3.2658944381096706,4.945722144809135,3.2281429554596204,3.8509505824058436,3.725688624862848,4.0540896597861735,3.0698381982401783,1.2809608770758083,0.010399161631447485,0.10899163262187693,1.0515746262822905,0.09853095917161944,0.010381456811488252,0.15396562445602532,1.651213507389827,0.2689650446473526,1.8416270200560447,0.2639775575790988,0.5909207530323122,1.6140480269016544,80.95170939227036,260.8674344394845,26.2035379552316,140.57232778333318,25.232755084926872,47.037755249041325,41.49980070196566,57.63267376769917,21.53841743920594,3.600097315124765,87.17672041726084,141.78678990415045,145.73739432147502,136.9186375205365,57.654022788570536,50.01427419008129,49.43239014159863,196.66059646309094,205.7060508499802,133.32398492165598,-1449.0361857947921
