kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF,Y_int,logp
-9.28852609,-2.338296167,-2.222518803,-2.304263224,-2.403604204,-2.328117021,-2.454815888,-2.375509449,-2.268813617,-2.151130988,-2.266489003,-2.264170857,-2.272623283,0.038042731,-0.044659589,0.034825636,0.008236927,-0.740387651,9.25E-05,0.096491904,0.108335888,0.099832328,0.090391576,0.097479125,0.085879005,0.092967115,0.103434821,0.11635249,0.103675546,0.10391616,0.103041518,1.03877562,0.95632297,1.03543915,1.008270944,0.322919381,3.419368278,7.703750607
-9.062572014,-2.26419063,-2.314671658,-2.365241323,-2.565137393,-2.22756519,-2.070068434,-2.207226215,-2.362759401,-2.263300945,-2.192954319,-2.116436514,-2.490075935,-0.12392818,0.100604015,0.142766705,0.130930797,-0.619842082,0.000115924,0.103914105,0.098798618,0.093926631,0.076908614,0.10779056,0.126177147,0.110005357,0.094160039,0.104006597,0.111586599,0.120460123,0.082903671,0.883443288,1.105838659,1.153460674,1.139888895,0.349817368,3.408389885,-3.703878824
-9.111427216,-2.585133034,-2.286824521,-2.412193626,-2.207953289,-2.296812159,-2.331902037,-2.326434158,-2.494214033,-2.308760835,-2.132381322,-2.077843117,-2.186218224,0.092478437,-0.041719321,0.091205654,0.140520786,-0.402758893,0.000110397,0.07538605,0.101588542,0.089618489,0.109925404,0.100578963,0.097110863,0.097643308,0.082561316,0.099384329,0.118554641,0.125199963,0.112340794,1.096889489,0.959138953,1.095494275,1.150873002,0.400649667,3.414926193,-2.565699033
-9.354041006,-2.423243201,-2.275263889,-2.212746007,-2.312272376,-2.319812514,-2.322120859,-2.233866279,-2.386086605,-2.147484073,-2.292446816,-2.212252063,-2.256692235,-0.223409507,-0.062905545,-0.020047802,0.036610711,-0.781833053,8.66E-05,0.088633694,0.102769785,0.109399823,0.099035949,0.098292012,0.098065382,0.107113498,0.09198897,0.116777592,0.101018984,0.109453874,0.104696223,0.799787264,0.939032166,0.980151819,1.037289137,0.313924956,3.419745444,4.618813334
-9.234769855,-2.179668592,-2.42521489,-2.389427212,-2.142898387,-2.190820083,-2.360028941,-2.321026258,-2.297686172,-2.465027826,-2.176982581,-2.21102974,-2.253810272,-0.128812809,0.140196398,0.050213727,0.044549308,-0.571926444,9.76E-05,0.113079,0.088459108,0.091682183,0.117314328,0.111825005,0.094417491,0.098172783,0.100491094,0.085006477,0.113383139,0.109587743,0.104998389,0.879138517,1.150499733,1.051495805,1.04555653,0.360792427,3.411930195,3.278176237
-9.255538084,-2.258997905,-2.374270455,-2.233846228,-2.354297202,-2.189829665,-2.270698447,-2.290419697,-2.217383969,-2.315061671,-2.311059283,-2.179075594,-2.042826715,0.078793969,0.147199063,-0.088605745,0.043984491,-0.415425499,9.56E-05,0.104455106,0.093082372,0.107115646,0.094960221,0.111935814,0.103240047,0.10122397,0.108893606,0.098760093,0.099156161,0.113146075,0.129661676,1.081981377,1.158584571,0.915206327,1.044966149,0.397611905,3.420300117,3.551515215
-9.226134709,-2.374249801,-2.315090008,-2.33722497,-2.25630531,-2.233072732,-2.310280561,-2.251968641,-2.323960737,-2.327454592,-2.387349272,-2.238103403,-2.261424309,0.022658395,-0.076300277,-0.114255616,0.204297375,-0.56786409,9.84E-05,0.093084295,0.098757295,0.096595322,0.104736741,0.107198531,0.099233407,0.105191935,0.09788512,0.09754372,0.091872891,0.106660605,0.104201963,1.022917046,0.926537947,0.89202991,1.226662878,0.361729821,3.418270604,7.323373552
-9.053385734,-2.391083197,-2.388458104,-2.349192886,-2.352483545,-2.324450083,-2.540447432,-2.362127728,-2.315599711,-2.339650728,-2.332025076,-2.168291847,-2.561300714,0.140540251,-0.091532446,0.008067165,-0.173325621,-0.695148165,0.000116994,0.091530485,0.091771076,0.095446167,0.095132602,0.097837232,0.07883112,0.094219536,0.098706971,0.096361289,0.097098915,0.114372816,0.077204254,1.150895403,0.912531708,1.008099792,0.840863768,0.332888819,3.406496904,-0.435887125
-9.311344848,-2.198974178,-2.1637019,-2.409880865,-2.305563899,-2.073297332,-2.13643035,-2.279393836,-2.398660893,-2.146479894,-2.167661947,-2.102651937,-2.266377059,0.188238474,0.061003566,0.147568503,0.21532655,-1.051227312,9.04E-05,0.110916881,0.114898988,0.089825995,0.099702563,0.125770391,0.11807558,0.102346227,0.090839516,0.116894917,0.114444883,0.122132112,0.103687153,1.207121348,1.062902705,1.159012678,1.24026684,0.258989493,3.412849199,-5.409609918
-9.229702174,-2.347504624,-2.322194608,-2.408282609,-2.251007386,-2.352566068,-2.274582757,-2.310273669,-2.334299989,-2.524801671,-2.426265291,-2.251737386,-2.339181165,-0.074951718,-0.055678903,0.010454745,0.069308472,-0.876972096,9.81E-05,0.095607441,0.09805815,0.089969675,0.1052931,0.095124752,0.102839809,0.099234091,0.096878275,0.080074192,0.088366239,0.105216264,0.096406547,0.927788281,0.945842795,1.010509587,1.071766768,0.293805628,3.407225474,6.715491686
-9.210823386,-2.247204498,-2.393874306,-2.476796178,-2.356368167,-2.26973138,-2.413204965,-2.196011748,-2.417421851,-2.272705904,-2.277671689,-2.41425708,-2.330829011,0.074465633,0.211375085,0.040043089,-0.156954206,-1.063574881,1.00E-04,0.105694281,0.091275369,0.084011954,0.094763765,0.103339936,0.0895279,0.111245952,0.089151166,0.103033005,0.102522634,0.089433756,0.097215121,1.077308319,1.235375639,1.040855623,0.8547432,0.256626883,3.41239534,2.492570677
-9.192325019,-2.320207658,-2.270647371,-2.479463835,-2.413358157,-2.387681818,-2.256306748,-2.409868896,-2.448674441,-2.340534764,-2.321085469,-2.32291814,-2.206457718,0.123384758,0.023578343,-0.09609753,0.016445489,-0.14214389,0.000101818,0.09825318,0.10324532,0.083788138,0.089514187,0.091842345,0.10473659,0.08982707,0.08640805,0.096276139,0.098166971,0.097987228,0.110089928,1.131319621,1.02385851,0.908375418,1.016581461,0.46452374,3.421627423,3.645670288
-9.094492974,-2.31183812,-2.139160874,-2.130859938,-2.436208232,-2.254200497,-2.205220882,-2.133513039,-2.283870882,-2.364577126,-2.290018195,-2.461484902,-2.293324579,0.105670687,0.25736713,-0.068739453,-0.002781098,-0.978526616,0.000112282,0.099078965,0.117753612,0.118735145,0.087491973,0.104957424,0.110226176,0.118420546,0.101889042,0.093989037,0.101264619,0.085308183,0.100930353,1.111455799,1.29351993,0.933569887,0.997222765,0.273184233,3.414346608,-0.474783943
-9.057719458,-2.347449075,-2.489971974,-2.481162615,-2.137730755,-2.276895983,-2.365215287,-2.255893102,-2.351813295,-2.178766181,-2.353023303,-2.334279508,-2.372872074,0.149297881,-0.091218354,-0.026130438,0.11029688,-0.907187271,0.000116488,0.095612752,0.08291229,0.083645921,0.117922134,0.102602192,0.093929077,0.104779923,0.095196386,0.11318109,0.095081268,0.096880259,0.093212628,1.161018783,0.912818372,0.974208008,1.11660952,0.287575753,3.413009703,1.953157
-9.097205994,-2.308862042,-2.248475171,-2.463115591,-2.308123437,-2.386330939,-2.328631252,-2.340367736,-2.259990728,-2.430493901,-2.340642815,-2.227718229,-2.241264998,0.030145966,0.155050636,-0.011391452,-0.055203891,-1.063178267,0.000111978,0.099374271,0.105560063,0.085169185,0.099447696,0.091966496,0.097429012,0.096292222,0.104351452,0.087993362,0.096265737,0.107774066,0.10632392,1.030604957,1.167717088,0.988673185,0.946292187,0.256702552,3.406017177,5.842232904
-9.218258953,-2.269013052,-2.402043443,-2.219965571,-2.211981082,-2.366825455,-2.324155449,-2.357473497,-2.277175215,-2.330138045,-2.353152397,-2.44970314,-2.306008949,0.018668093,0.1817993,-0.09213558,-0.044811114,-1.413674952,9.92E-05,0.103414194,0.090532766,0.108612848,0.109483538,0.093777957,0.097866062,0.094659078,0.102573546,0.097282317,0.095068994,0.086319207,0.0996582,1.018843431,1.199373456,0.911981495,0.956178073,0.195655067,3.40880432,3.773749363
-8.912592528,-2.207395037,-2.205132449,-2.328614254,-2.305364592,-2.293828378,-2.084944041,-2.323415913,-2.113741242,-2.306573851,-2.427394899,-2.395399833,-2.340777475,0.071635904,-0.007320727,0.096248613,-0.126828602,-0.853618692,0.000134682,0.109986787,0.110235924,0.097430668,0.099722436,0.100879517,0.124314076,0.097938464,0.120785233,0.099601919,0.088266476,0.091136232,0.096252775,1.074264137,0.992706004,1.101032761,0.880884642,0.298674306,3.40987461,-0.475550701
-9.118886556,-2.309684093,-2.328560274,-2.36826078,-2.155339147,-2.318867134,-2.545388942,-2.357194783,-2.288189474,-2.21566126,-2.525457403,-2.381557961,-2.321194852,-0.092049388,0.136165819,0.174431276,-0.071773114,-0.940743328,0.000109577,0.099292614,0.097435927,0.093643451,0.115863889,0.098384979,0.078442536,0.094685464,0.101449973,0.109081359,0.080021702,0.0924065,0.098156233,0.912060104,1.145871885,1.190568919,0.930742044,0.280750218,3.412508614,0.462773711
-9.102363604,-2.367108704,-2.296086915,-2.455188482,-2.199879901,-2.289866571,-2.285876281,-2.36421605,-2.289771283,-2.383943442,-2.158290983,-2.328957787,-2.493058165,-0.12501273,0.271964432,0.07138872,-0.106817074,-0.490539663,0.000111402,0.093751398,0.100651934,0.085847013,0.110816467,0.101279975,0.101684919,0.094022981,0.101289626,0.092186328,0.115522382,0.097397203,0.082656802,0.882485668,1.312540316,1.07399863,0.898690052,0.379766445,3.412671178,0.542621426
-9.132986998,-2.35250518,-2.235987956,-2.120392337,-2.132570252,-2.296286865,-2.314262869,-2.24511781,-2.453228467,-2.096443524,-2.516714225,-2.535368198,-2.406930094,-0.111465346,0.006297156,-0.0588529,0.131234386,-0.424158402,0.000108042,0.095130544,0.106886479,0.119984545,0.118532244,0.10063181,0.098839014,0.105915062,0.08601544,0.122892717,0.080724414,0.079232541,0.090091443,0.89452239,1.006317024,0.942845451,1.140235006,0.395522111,3.423162543,-2.913058282
-9.208453689,-2.417756671,-2.417520603,-2.248769425,-2.314717806,-2.401017791,-2.212999089,-2.19957247,-2.430643922,-2.293788671,-2.342050831,-2.29558029,-2.187303003,-0.21614744,0.129767029,0.080284748,-0.031164118,-0.40155917,0.000100189,0.089121322,0.089142363,0.105529006,0.098794059,0.090625668,0.109372139,0.11085054,0.087980162,0.100883522,0.096130289,0.100702939,0.112218995,0.805616513,1.1385631,1.083595575,0.969316478,0.40093779,3.418607308,3.412691535
-9.202394207,-2.034127265,-2.406022072,-2.448878403,-2.174193251,-2.320692859,-2.333269867,-2.341980034,-2.200226458,-2.139094579,-2.439913807,-2.297614208,-2.361476482,0.150879799,-0.04162014,0.07604345,-0.198063604,-1.208130448,0.000100798,0.130794582,0.090173285,0.086390427,0.113699844,0.098205519,0.096978123,0.096137095,0.110778069,0.117761418,0.087168364,0.100498326,0.094280916,1.162856873,0.959234086,1.079009456,0.820317676,0.230032014,3.410461489,-2.217565808
-9.179006318,-2.40592859,-2.368523631,-2.287963376,-2.158978524,-2.195146061,-2.274037929,-2.128929068,-2.502636284,-2.183828904,-2.209934191,-2.239064908,-2.301498958,-0.02310746,-0.088499567,0.01491855,0.025588023,-0.324139527,0.000103183,0.090181715,0.09361884,0.101472914,0.115442983,0.111342298,0.102895854,0.118964629,0.081868884,0.112609533,0.109707868,0.106558099,0.100108672,0.977157473,0.915303507,1.015030387,1.025918207,0.419667246,3.420141094,3.285284656
-9.332090199,-2.352733267,-2.140783312,-2.267026288,-2.275034134,-2.267717804,-2.349942207,-2.279968039,-2.185712158,-2.275620556,-2.270703565,-2.109192493,-2.258426111,0.012611466,-0.004803103,0.027191067,-0.028698854,-0.955731391,8.85E-05,0.095108849,0.117562719,0.103619858,0.1027934,0.103548228,0.095374674,0.102287476,0.11239766,0.102733137,0.103239519,0.121335907,0.10451485,1.012691326,0.995208414,1.027564118,0.971709047,0.277733655,3.414004383,6.296271637
-9.094009147,-2.240712978,-2.40112963,-2.389855028,-2.326330058,-2.24339621,-2.094151942,-2.310554292,-2.522987701,-2.232082636,-2.293056071,-2.378601849,-2.299925003,0.005577218,-0.156721195,-0.079101408,0.059772597,-0.956518724,0.000112337,0.106382629,0.090615533,0.091642969,0.097653473,0.106097562,0.123174659,0.099206247,0.080219576,0.107304721,0.100957457,0.092680068,0.100266363,1.0055928,0.854942387,0.923946224,1.061595109,0.277575746,3.414517622,2.783776204
-9.200466449,-2.355149332,-2.266568733,-2.393973867,-2.385273149,-2.346374701,-2.319588992,-2.677199935,-2.207158189,-2.368056187,-2.388158486,-2.10687944,-2.350473241,0.002940268,-0.075874419,0.147993393,-0.01638935,-1.347254604,0.000100992,0.094879337,0.103667281,0.091266282,0.092063829,0.095715531,0.098313985,0.068755405,0.11001284,0.093662612,0.091798577,0.121616888,0.09532404,1.002944595,0.926932605,1.159505236,0.983744225,0.206319573,3.394323744,-2.977870409
-9.313150356,-2.327787899,-2.196051948,-2.198759773,-2.397997899,-2.506886117,-2.356589446,-2.222523483,-2.448473455,-2.10905834,-2.18177443,-2.3846934,-2.511209889,0.065547267,-0.089292534,-0.315500346,0.072460652,-0.012466757,9.02E-05,0.097511213,0.11124148,0.110940665,0.090899762,0.081521693,0.094742798,0.108335381,0.086425418,0.121352185,0.112841124,0.092117218,0.081169973,1.067743205,0.914577989,0.729423818,1.0751505,0.496883351,3.42583091,-8.033495404
-9.162150651,-2.191660816,-2.210214736,-2.312237133,-2.238851966,-2.316731487,-2.250922611,-2.275285258,-2.212805769,-2.241195248,-2.465865631,-2.37638325,-2.284542045,0.041820302,-0.083690905,-0.180605858,-0.070987736,-0.851946152,0.000104937,0.11173103,0.109677094,0.099039439,0.106580793,0.09859532,0.105302027,0.102767589,0.109393285,0.106331336,0.084935288,0.092885916,0.101820681,1.042707089,0.919715491,0.83476431,0.931473316,0.299024767,3.419065603,5.756908398
-9.02653434,-2.225559199,-2.161300948,-2.263118075,-2.49688668,-1.996888965,-2.268634561,-2.320569674,-2.419131798,-2.414059824,-2.191310401,-2.434106,-2.353036318,0.103044277,0.117028972,-0.052009904,-0.039266784,-0.493535342,0.000120178,0.108007004,0.115175187,0.104025619,0.082340954,0.135756972,0.103453343,0.098217618,0.088998853,0.089451399,0.111770189,0.087676094,0.09508003,1.108540491,1.124151998,0.949319465,0.961494163,0.379061086,3.416069737,-2.280928587
-9.281087083,-2.352400386,-2.305291149,-2.101682621,-2.343251123,-2.356501658,-2.248332939,-2.259352099,-2.394142464,-2.082197355,-2.216002889,-2.208194618,-2.169930743,-0.03185932,-0.00365062,-0.149185816,0.160030262,-1.149133358,9.32E-05,0.095140514,0.09972976,0.122250554,0.096014974,0.094751116,0.105575078,0.104418115,0.091250896,0.124655998,0.1090441,0.109898879,0.114185525,0.968642841,0.996356035,0.861409036,1.173546385,0.240647414,3.418221405,0.84518649
-9.142925457,-2.250867717,-2.257954345,-2.276064136,-2.075627449,-2.371233039,-2.155054017,-2.114396527,-2.292314558,-2.217184445,-2.33103488,-2.292303823,-2.225928545,-0.087524605,0.264486238,0.035736934,0.234805464,-0.9839647,0.000106974,0.105307808,0.104564168,0.102687577,0.125477672,0.093365532,0.11589693,0.12070611,0.101032346,0.108915335,0.09719511,0.10103343,0.10796712,0.916196328,1.302761495,1.036383173,1.264662723,0.272105809,3.414373966,-2.081694281
-9.376009533,-2.396637628,-2.380683445,-2.556491381,-2.363727099,-2.288612015,-2.210651824,-2.264830803,-2.238712789,-2.302959141,-2.338487464,-2.208948891,-2.424748486,0.087372606,0.139067432,0.008676506,-0.032199049,-0.783748968,8.47E-05,0.091023494,0.092487346,0.07757645,0.094068965,0.101407116,0.109629166,0.103847604,0.106595627,0.099962602,0.096473447,0.109816016,0.088500375,1.09130323,1.14920159,1.008714256,0.968313821,0.313512461,3.414511111,3.092499699
-9.197617917,-2.152269124,-2.447329853,-2.386686944,-2.403767864,-2.426519116,-2.395971419,-2.446441879,-2.367741164,-2.360023775,-2.255292191,-2.268086287,-2.324785124,-0.299645922,-0.164975318,0.096149568,-0.039341908,-0.259099041,0.00010128,0.11622014,0.086524311,0.091933762,0.090376784,0.088343813,0.091084155,0.086601176,0.093692123,0.094417978,0.104842905,0.103510079,0.097804458,0.741080575,0.847914632,1.100923715,0.961421935,0.435585197,3.416704783,-1.540472763
-9.270691733,-2.359586909,-2.269884616,-2.282518489,-2.244260473,-2.26015293,-2.325065516,-2.207960501,-2.272644367,-2.542123672,-2.276890418,-2.200088229,-2.523135021,0.034621255,0.092177136,0.045998265,0.009666093,-0.630363372,9.41E-05,0.094459235,0.103324101,0.102026929,0.106005906,0.104334528,0.097777038,0.109924611,0.103039346,0.078699091,0.102602763,0.110793383,0.080207759,1.035227547,1.096559045,1.047072595,1.009712961,0.347428149,3.407664656,4.414888282
-9.199046749,-2.295086748,-2.270336307,-2.169775456,-2.412761652,-2.400742378,-2.373342299,-2.343702902,-2.292529539,-2.36234635,-2.240371467,-2.261573783,-2.270687375,-0.126673832,-0.108389632,-0.100014841,0.055724054,-0.750210103,0.000101136,0.100752653,0.103277441,0.114203258,0.089567598,0.090650631,0.093168807,0.095971606,0.101010628,0.09419894,0.106418966,0.104186389,0.10324119,0.881020987,0.89727792,0.90482399,1.057305884,0.320775522,3.415541429,7.084524634
-9.209691494,-2.373378683,-2.408431874,-2.182879511,-2.251243685,-2.386249729,-2.203863211,-2.305864226,-2.332743971,-2.250859312,-2.255396242,-2.169666259,-2.305732207,-0.076100134,-0.071432055,-0.048276094,0.1493377,-0.290948064,0.000100065,0.093165417,0.089956247,0.112716494,0.105268223,0.091973965,0.110375928,0.099672624,0.097029136,0.105308693,0.104831997,0.114215729,0.099685783,0.926723405,0.931059537,0.952870669,1.161065015,0.427771781,3.419508184,5.429903806
-9.072640231,-2.415428536,-2.26326428,-2.424974324,-2.527248349,-2.187810261,-2.177311982,-2.226992417,-2.416960066,-2.338917233,-2.514866668,-2.357121866,-2.438888743,0.06730447,-0.051731615,-0.100209846,0.020489856,-0.747049459,0.000114763,0.08932905,0.104010411,0.088480391,0.079878516,0.112162086,0.113345797,0.107852318,0.089192345,0.096431995,0.080873695,0.094692369,0.087257763,1.069621097,0.949583687,0.904647562,1.020701214,0.321464549,3.414362291,0.421579982
-9.433809899,-2.175209745,-2.2635146,-2.179461693,-2.201255114,-2.354072897,-2.13417119,-2.009423657,-2.306305854,-2.069382927,-2.378612718,-2.364463902,-2.466273103,0.039918477,-0.130806188,-0.042917275,0.009907489,-0.756801233,8.00E-05,0.113584327,0.103984378,0.113102398,0.110664175,0.094981523,0.118342633,0.13406592,0.099628615,0.126263672,0.09267906,0.09399968,0.084900686,1.040725928,0.877387806,0.957990637,1.009956731,0.319341156,3.421997165,-4.123605433
-9.232448476,-2.348272278,-2.511174901,-2.21948666,-2.287940998,-2.440544319,-2.16435286,-2.342527458,-2.293633457,-2.357896543,-2.337257707,-2.22017467,-2.386716072,-0.070565446,0.016675336,0.039045583,-0.228010602,-0.693698624,9.78E-05,0.095534076,0.081172813,0.108664877,0.101475185,0.087113421,0.114824218,0.096084482,0.100899182,0.094619041,0.096592159,0.10859014,0.091931084,0.931866751,1.016815146,1.039817881,0.79611582,0.333210802,3.411301172,3.566676054
-9.135729493,-2.422970808,-2.174827205,-2.323986913,-2.368699729,-2.230621696,-2.182681494,-2.31133473,-2.41959465,-2.40349178,-2.328807887,-2.136654522,-2.281818024,0.010222163,0.07704944,0.103839651,0.118354206,-0.342878786,0.000107746,0.08865784,0.113627786,0.097882557,0.093602356,0.107461601,0.112738817,0.099128853,0.088957669,0.090401739,0.097411804,0.118049114,0.102098421,1.010274588,1.080095475,1.109422546,1.12564275,0.415110356,3.414717656,3.980365891
-9.08617782,-2.579919542,-2.350985196,-2.440013039,-2.130781464,-2.451675341,-2.550375713,-2.262366523,-2.357796198,-2.220267063,-2.438605174,-2.387238619,-2.284010763,-0.106807675,-0.044674127,0.070861509,-0.002134685,-0.556670947,0.00011322,0.075780101,0.095275251,0.087159715,0.118744463,0.086149136,0.078052335,0.104103829,0.094628536,0.108580107,0.087282511,0.091883058,0.101874791,0.898698498,0.956309067,1.073432555,0.997867592,0.364318088,3.417896671,-2.243648339
-9.231921817,-2.279882823,-2.212606135,-2.159955041,-2.421145133,-2.254112703,-2.408634241,-2.244272238,-2.337457732,-2.363797039,-2.443197685,-2.221044087,-2.049463421,0.052261063,-0.024857699,0.104473182,0.172559013,-1.278603457,9.79E-05,0.102296193,0.109415126,0.115330306,0.088819849,0.104966639,0.089938044,0.106004658,0.09657284,0.094062386,0.086882584,0.108495771,0.128803999,1.053650776,0.975448709,1.110125622,1.188341947,0.21778804,3.407786695,-0.026389305
-9.072570651,-2.332392497,-2.31598196,-2.382641373,-2.203556814,-2.374600296,-2.217118123,-2.458024134,-2.423738687,-2.246127724,-2.23410278,-2.266745841,-2.314849568,-0.061569976,-0.118546889,0.00364169,0.070160086,-0.496874053,0.000114771,0.097063246,0.098669247,0.092306439,0.110409752,0.093051675,0.108922558,0.085603926,0.088589788,0.105808151,0.107088168,0.103648922,0.098781043,0.940287146,0.888210168,1.003648329,1.072679889,0.378275559,3.416969299,5.772406009
-9.183247718,-2.103705908,-2.27144926,-2.383874455,-2.2166062,-2.431267332,-2.123480867,-2.390149704,-2.319481955,-2.314499463,-2.255026647,-2.565813948,-2.21424113,-0.202332053,0.172471032,0.012072647,0.043811913,-0.803098845,0.000102746,0.122003456,0.103162562,0.092192688,0.108978333,0.087925331,0.119614541,0.091615968,0.098324509,0.098815633,0.104870749,0.076856599,0.109236379,0.816823654,1.188237399,1.012145815,1.044785826,0.309363036,3.418270506,-1.275343233
-9.232468591,-2.413901544,-2.343309657,-2.372183632,-2.47364114,-2.406295562,-2.290952489,-2.299589852,-2.193740935,-2.056943631,-2.319733361,-2.377133963,-2.253431824,-0.369631016,-0.086796332,0.064226508,0.143875957,-0.648975204,9.78E-05,0.089465559,0.096009354,0.093276821,0.084277434,0.090148627,0.101170053,0.100299973,0.111498857,0.127844112,0.098299793,0.092816211,0.105038133,0.690989247,0.916863813,1.066333904,1.154740863,0.34322051,3.421472491,-3.478411458
-9.024958758,-2.316613559,-2.148391007,-2.283270087,-2.216112837,-2.232097403,-2.3112751,-2.294947373,-2.336854734,-2.286204443,-2.305927513,-2.223332504,-2.446743718,0.098622992,0.011857573,0.072690739,0.022457361,-1.211694368,0.000120368,0.098606947,0.116671731,0.101950275,0.109032112,0.107303136,0.099134764,0.100766696,0.096631091,0.101651555,0.099666316,0.108247771,0.086575041,1.103650136,1.011928153,1.075397906,1.022711426,0.229401389,3.40159258,4.688521925
-9.37902684,-2.35680271,-2.160704223,-2.234491648,-2.154577449,-2.358014108,-2.144786418,-2.372760596,-2.314844897,-2.132245047,-2.353522079,-2.25245292,-2.110535434,-0.180759323,0.020298394,0.133615215,-0.083514543,-0.729464502,8.45E-05,0.094722595,0.115243935,0.107046533,0.115952176,0.094607918,0.117093043,0.09322302,0.098781504,0.118570798,0.095033855,0.105141005,0.121173069,0.834636212,1.020505807,1.142952943,0.919877709,0.32531225,3.421111041,-0.023768842
-9.264527516,-2.167484427,-2.043933432,-2.24977389,-2.311961113,-2.349386272,-2.421222647,-2.204944108,-2.188728643,-2.253783147,-2.178860403,-2.297692796,-2.1723842,0.036052137,-0.000181527,0.026696424,-0.057097076,-1.100062214,9.47E-05,0.114465201,0.129518256,0.105423059,0.09906678,0.095427711,0.088812964,0.110256688,0.112059125,0.105001237,0.113170426,0.100490428,0.113905719,1.036709896,0.999818489,1.027055966,0.944502377,0.249728238,3.415804373,2.495313986
-9.066736259,-2.380205684,-2.340976555,-2.522079221,-2.229645196,-2.305198129,-2.329401768,-2.619973361,-2.332267517,-2.306684408,-1.99401078,-2.401037559,-2.144964234,-0.067978512,0.232521745,-0.031169142,-0.159273157,-0.466441156,0.000115443,0.092531543,0.096233615,0.080292487,0.107566588,0.099739037,0.09735397,0.072804802,0.097075377,0.099590908,0.136148268,0.090623877,0.117072224,0.934280549,1.261777884,0.969311608,0.852763389,0.385458919,3.418581129,-8.282615286
-9.143769459,-2.373218668,-2.456763853,-2.200161588,-2.322556856,-2.27314749,-2.233318755,-2.322391359,-2.543281933,-2.143323927,-2.126673985,-2.282430774,-2.421443223,0.13768619,0.084095903,0.14300161,-0.186197739,-0.732184665,0.000106884,0.093180327,0.085711879,0.110785255,0.098022635,0.102987517,0.107172161,0.098038859,0.07860799,0.117264416,0.119233207,0.102035879,0.088793376,1.14761536,1.087733206,1.153731659,0.830109434,0.324715501,3.41367942,-0.969291699
-9.259550052,-2.362586539,-2.430706369,-2.312534683,-2.466057964,-2.336627665,-2.300640583,-2.073395149,-2.3586042,-2.328363175,-2.435273449,-2.423863791,-2.308705763,-0.284068407,-0.086523334,-0.094819963,0.032626942,-0.709258935,9.52E-05,0.094176317,0.087974668,0.099009974,0.084918954,0.096653036,0.10019464,0.125758089,0.094552107,0.097455134,0.087573797,0.088578706,0.099389802,0.752715152,0.917114148,0.90953667,1.033165036,0.329762609,3.418209421,0.14033275
-9.144903074,-2.267691879,-2.512573269,-2.427989054,-2.398220781,-2.387965332,-2.395082176,-2.303805349,-2.390317143,-2.329224816,-2.1868605,-2.139730669,-2.103377451,0.088022317,0.006798545,-0.0220896,-0.073179764,-0.794423233,0.000106763,0.103550912,0.081059383,0.088214048,0.090879504,0.09181631,0.091165187,0.099878049,0.091600629,0.097371198,0.112268663,0.117686535,0.122043535,1.092012492,1.006821708,0.978152589,0.929433736,0.311219706,3.411863443,2.392318205
-9.446944481,-2.282451652,-2.335489683,-2.244073165,-2.210465874,-2.222247254,-2.408740904,-2.236714653,-2.280782185,-2.178050368,-2.215536106,-2.195326449,-2.196989024,-0.029777822,0.236661767,0.102687065,-0.170585643,-0.219223535,7.89E-05,0.102033749,0.096763088,0.106025763,0.109649554,0.108365311,0.089928452,0.106808833,0.102204233,0.113262135,0.109095012,0.111322215,0.111137287,0.970661169,1.2670125,1.108144578,0.843170875,0.445412559,3.422804539,-1.302226613
-9.20363499,-2.205663497,-2.439001166,-2.253317849,-2.141131703,-2.18111419,-2.315227268,-2.295742309,-2.484706356,-2.294958876,-2.362893213,-2.415336935,-2.327773307,-0.137964363,-0.008128022,-0.228974295,0.011098328,-0.715007172,0.000100673,0.110177399,0.087247954,0.105050105,0.117521768,0.112915651,0.09874374,0.100686625,0.083350026,0.100765537,0.09414744,0.089337233,0.097512636,0.871129736,0.991904921,0.795348977,1.011160143,0.328493384,3.419139681,2.329692443
-9.271940665,-2.381206789,-2.299557116,-2.543090736,-2.329273418,-2.45391695,-2.584774132,-2.383110261,-2.362782202,-2.254895792,-2.228847102,-2.454598581,-2.39664717,-0.154088032,-0.12534391,0.068931166,0.065189654,-0.58373365,9.40E-05,0.092438956,0.100303257,0.078623021,0.097366466,0.08595624,0.075413111,0.092263168,0.094157892,0.104884473,0.107652471,0.08589767,0.091022626,0.857196557,0.882193455,1.07136246,1.067361435,0.358073934,3.418974622,-1.542473077
