kfwd_log____0,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,endo_log____0,activeEndo_log____0,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds____0,scales_log____0,kfwd__0,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,endo__0,activeEndo__0,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF__0,scales__0,Y_int,logp
-5.91386523780827,-3.547567118071234,-4.331368336024545,3.3717263845141225,-3.805776316156852,-2.797646366364582,-2.1779635703574196,-3.2739289243986502,1.2545763608779952,-2.2720792834741497,-2.3308870303777836,1.9799278945808265,-0.6320189538544004,-0.8522581574227327,0.40064477636468154,-5.660274529499169,4.755479846662416,0.002701723874130139,0.028794608389288507,0.013149542181959375,29.128771134422085,0.022241923697362574,0.06095335579765093,0.11327196631767504,0.037857395654834494,3.506352631505157,0.10309758795062672,0.09720948107218053,7.242220762969852,0.5315176074759005,0.4264508506808717,1.4927869011162518,0.003469481763498115,116.21940728130778,2.026249622869846,-348.3254050309399
-5.666674253089987,-3.5635650406134993,-5.003917902266628,2.4381095753371045,-1.117646685046562,-3.8240508783341993,-2.6473385266357536,-2.836999828085223,1.207581898579614,-2.1998173262351965,-2.3539601988569787,2.2692748348531895,-0.5142542619582773,-0.7310898622730028,0.5459215857752142,-5.7820727305664565,4.756785432757026,0.003459351092263411,0.028337619656337916,0.006711600027397446,11.451372311337915,0.32704853793551597,0.021839153711400782,0.07083949983111096,0.05860121621541811,3.345385382921661,0.11082340104127093,0.09499222822775308,9.672384194371975,0.5979463397254804,0.48138406176463044,1.7261984895269717,0.0030728484615469296,116.37124081768754,2.0345970833107105,-350.32670248741454
-5.565661762897127,-4.033865806642738,-3.9664379395605147,2.7793067218391294,-3.716853852850609,-2.998146577550655,-2.1726621833172097,-3.197819831614291,1.5386621827915887,-2.127812917217086,-2.211676202176899,1.8240880230262049,-0.5561438133108251,-0.7853140052737647,0.2998978137848865,-5.744626052201082,4.719944612114644,0.0038270471092877573,0.017705750473765762,0.01894078132262561,16.107849855614297,0.0243103315372637,0.04987943040456018,0.11387405940604178,0.04085116939136337,4.658354074229185,0.11909748527814096,0.10951692207401037,6.197140791528834,0.5734160050914869,0.4559765002780015,1.3497208776609073,0.003189724038441581,112.16204007754258,2.0476585886609917,-353.0070802032382
-6.24471621173833,-3.404639491941777,-4.926626966783276,3.0451571780219857,-0.8286435092052148,-2.8945309159760018,-2.7807510689934927,-3.442255423804255,1.48269775465588,-2.354919454048303,-2.406165618351797,2.2546578508306756,-0.6026509629452814,-0.8546567144901227,0.20813457756722614,-6.0282394961761945,4.156885303992621,0.001940681242270122,0.03321879356635736,0.007250919672484939,21.013333777565116,0.4366411845259753,0.0553249710688512,0.06199192967178939,0.03199244736752651,4.404812770633477,0.094901150130243,0.09016034178808538,9.53203137552736,0.5473586834954498,0.4254292097009711,1.2313788743717882,0.0024039397379871305,63.87226975141859,2.0283847492868214,-354.01124373120444
-5.592406455341798,-3.3189735563267817,-4.338783766975646,2.4927454615358227,-2.8030091491586124,-2.5907680332287892,-2.5705409557427226,-3.3163864093943034,1.2227192108044715,-2.0976043535813305,-2.385443141170521,1.7483596527660425,-0.9094168701194641,-1.1293015110769606,0.1455652761427161,-5.537602624413217,4.99981915312862,0.0037260504930855995,0.036189959651056994,0.013052393305436503,12.094435388024857,0.060627351117394854,0.07496244432227744,0.07649415427749058,0.03628370961432808,3.396410745076577,0.12275014223372059,0.09204818020168795,5.745170867259192,0.4027590163868747,0.32325897039381474,1.1566932365907128,0.003920520512037091,148.38632147390496,2.0344700245252376,-347.2193951413243
-5.585254816187745,-3.3387482648198348,-4.44349935057175,2.1667021302371063,-2.7943408530464025,-3.2092148261365825,-3.021866609015868,-3.1835675978285733,1.4793574489111665,-2.072917312284878,-2.39998766032152,1.758084215115454,-0.9136193295115533,-1.1363277949952353,0.1289500179182748,-5.6858671967350025,3.8762890833858443,0.003752793375421735,0.03548134318188244,0.011754732534690658,8.729447935622602,0.06115517129517524,0.04038831267313046,0.04871021053227517,0.041437558559826435,4.390123895556011,0.12581819481746728,0.09071907272669519,5.8013126743877725,0.40106998949495126,0.3209956218649174,1.1376332614660374,0.0033821115670395617,48.2448498576203,2.0332214257657513,-349.033928289429
-5.565567128253475,-3.4483812366191646,-4.37014379106437,3.329668915134559,-1.5281112334281917,-2.4109900025771065,-2.1755054245049896,-3.481417365671812,1.28726544892306,-2.357331611984018,-2.2902233563756407,2.060853327905272,-0.6531639037120358,-0.8658431932530316,0.3393710211434983,-5.26154542203378,4.933473950777727,0.0038274092976646984,0.03179706666724183,0.012649421563439865,27.9290932722253,0.21694503912823418,0.08972642119885066,0.1135507478343122,0.030763776596196956,3.622866085562618,0.09467250943744092,0.10124384586979591,7.852667852708315,0.5203966843505259,0.4206966744354416,1.4040641860851297,0.005160512945360073,138.86107192732533,2.026894086451037,-348.38051353833947
-5.927669488964451,-3.0165540999761786,-4.057420183102749,1.711001938106934,-3.458994849350331,-2.214031357999112,-2.3282764261080713,-3.06921219392396,2.109340423863228,-2.082089366528436,-2.377863230643562,2.639661807457218,-0.31809694167416186,-0.5361047728041235,0.08677672846006144,-5.718601395639152,3.845410988748752,0.002664684835482918,0.04896967255299091,0.017293575875750606,5.53450393095414,0.031461369546582005,0.10925929615103554,0.09746358810065384,0.04645774013444433,8.242802735270837,0.12466945969346106,0.09274854818179587,14.008465248057105,0.7275322568009434,0.5850226159206529,1.090653140725358,0.0032735498061955085,46.77790559367355,2.037596574930634,-353.4703280211984
-5.709218856419162,-3.449208816920614,-4.468426172290632,2.411496374358241,-1.5681745186995895,-2.4339055034587878,-1.915167122499699,-3.532496550059088,1.3046224178105077,-2.3663473469100635,-2.286939232034054,2.316612080319678,-0.6126093685036897,-0.8250157746458143,0.40391054853496744,-5.609403069774835,5.249951821241307,0.0033152612287290057,0.03177076292695407,0.011465346137950458,11.150634190476143,0.20842531180108828,0.08769367496603074,0.14731721050829882,0.029231845926935257,3.6862969508235666,0.09382280330577468,0.10157688982800141,10.141258271131223,0.5419349146071921,0.43822807951768444,1.4976699721929607,0.0036498849522748527,190.55708743353392,2.0331538412183447,-349.0608793054238
-5.764724588534096,-2.9326887760712688,-4.125879454695205,2.5161834102232365,-3.064091033179131,-3.5475856208649788,-2.9933461807691977,-3.08994794534834,1.4766083920386959,-2.1009660832522554,-2.4367394810556613,2.6258218086004557,-0.3428817837585977,-0.5353284840274067,0.6029668948399367,-5.233304385700191,4.368645158258023,0.0031362590065374452,0.053253658311269506,0.01614928577587853,12.381252213254031,0.0466962679378179,0.028794075613517454,0.05011944708848561,0.045504323054657035,4.378071768870922,0.1223381822754417,0.0874455048761237,13.815923566729401,0.7097221072811555,0.5854769387315516,1.8275328627625727,0.00530754405024288,78.9366126012415,2.0245272305426507,-349.06459488584574
-5.246397432519186,-2.8961921088249816,-4.146301244808254,2.580788911649343,-1.5382237763483753,-3.942762628112526,-1.7699684712183301,-3.457302146925571,1.4141718844467177,-2.1886077877225674,-2.2734070930240593,2.7092567414299364,-0.14919800945664258,-0.3821824270374234,0.6182358446796857,-4.627774431439464,4.716513798963206,0.005266457031689147,0.05523314191662446,0.015822833170082727,13.20755364359861,0.21476222859313357,0.01939456070779212,0.17033835930168714,0.03151466938075264,4.113078950608879,0.11207266900075585,0.10296078483311573,15.01810902735496,0.8613985329556334,0.6823705590106766,1.8556514950697358,0.009681838733674238,111.77789242156757,2.02604876429807,-348.9094318411839
-5.318583074717491,-2.792277868908932,-4.197448136169525,2.8673243660098855,-1.3398358717119623,-2.9189516050165976,-3.761468579296401,-2.7351465214536024,1.1788041636924877,-2.1617268715919815,-2.473825054900843,2.6881993971881206,-0.033183270882103044,-0.2562645535302499,1.0658075872583423,-5.046986405203663,5.828842093566888,0.0048996913055496276,0.061281463668272,0.015033892357807329,17.589891070048054,0.2618886483886449,0.05399026075804091,0.023249571451867207,0.06488449943617397,3.2504848300497433,0.1151261412184469,0.08426193526633753,14.705173890331837,0.9673612541917019,0.7739371938896458,2.903182610875865,0.006387613802932561,339.96480364713744,2.028788822371908,-352.84132002275203
-5.517986531255192,-3.0934815712617985,-3.9159268733389,2.505874813150298,-3.998191499513883,-3.0533991361952904,-1.141984466287941,-2.966674039426406,1.6852620097990805,-2.2821224919010135,-2.2244878957244283,3.03357463924481,0.13291660734449595,-0.07606044560067256,0.9709954237959165,-5.091891637360499,3.5078543661185915,0.004013921717137496,0.0453438115603436,0.019922074845506073,12.25427447854311,0.01834879270087441,0.04719821824285061,0.31918498107358334,0.0514742271931919,5.3938639924445555,0.10206733954600265,0.10812277459476428,20.77135012205992,1.1421547470419682,0.9267601862901702,2.6405716394031358,0.006108834923361111,33.37657698591971,2.018195205568385,-352.97150315470793
-4.9336635229735375,-2.6221606765913585,-4.27795024025533,2.0690897694372863,-0.8537746844148791,-3.539995717305695,-3.6879065938538784,-3.489824910656551,1.3106534296048005,-2.076568651766828,-2.446146100747587,2.9270051104273214,-0.06958730941142206,-0.2836247316708901,0.6524359834509539,-3.876240377033997,5.702154201733444,0.007200077256317926,0.07264572920454264,0.013871065317938957,7.917612983583617,0.4258046165945616,0.02901345133767379,0.025024333341052495,0.030506213016449464,3.7085962272196076,0.12535962757699648,0.08662679495135461,18.671627215058997,0.9327786894708329,0.7530491871984735,1.9202127428150852,0.020307661030407195,299.51191559831767,2.0295319855699625,-352.07259619184384
-4.930185086871964,-2.994694614624049,-4.207143362300386,2.234670735606867,-2.9335401086307313,-3.369329169121003,-4.51427645526679,-3.2990399249122273,1.2208803353511226,-2.170239408316641,-2.27866343078463,2.7350130982290395,-0.176408750619472,-0.37670308551110315,0.6459744008176902,-4.11396477907319,3.637993054548121,0.007225165874260943,0.0500519098742116,0.014888839667302013,9.343404895115642,0.05320834103081385,0.034412714713761096,0.010951526179956001,0.03691859501528365,3.390170907628238,0.11415028511163434,0.10242100803930562,15.409945277600166,0.8382752677642576,0.6861197625540876,1.9078451297120307,0.01608005616792842,38.01546514935716,2.0472938961733202,-351.9911009225205
-5.55295791013487,-4.003244883691774,-4.988355087186995,1.917512236822604,-3.646795985915219,-2.1393884530907084,-2.9573878074250683,-3.9819984900256182,1.341244734104103,-2.2383307148469966,-2.366514436100914,2.0983799232361786,-0.6591625802139687,-0.8793866541445821,0.08253215743436015,-4.852074085947668,6.681097254839532,0.003875975483675,0.018256303091743253,0.006816868429178307,6.804010629822583,0.026074538272683745,0.11772681648272304,0.05195445511193382,0.018648333563918932,3.823800158832765,0.10663636238658925,0.09380712783912398,8.152950801321659,0.5172843373028957,0.41503739509655546,1.0860335969316348,0.0077516009195003925,797.193356562193,2.04021407397457,-350.5533249482668
-5.2768704165174745,-3.548292074265601,-4.603250019403807,2.3978941885389338,-0.9481242506379912,-4.041856913117837,-2.0495064384855537,-3.1922446046276085,1.6120490081590966,-2.1881491422175356,-2.5037566155576307,2.331314075591105,-0.43558293638984075,-0.6496789286792978,0.6690253649135455,-4.647996260051808,3.175957644822324,0.005108392944408933,0.02877374112441271,0.010019220112846621,10.999988073152661,0.38746713346981,0.017564825758637676,0.12879845786446348,0.04107956000656087,5.013072538021868,0.1121240824159946,0.0817772153147611,10.291456402974385,0.6468874629034382,0.5222134175989203,1.9523335802527744,0.009489859841577679,23.949744238486968,2.0228349378939967,-349.8542199470819
-5.164631734606692,-3.2749559890865596,-4.7209785748379325,2.24826511781753,-2.2471394179992306,-3.9775602106027708,-1.3457573267014016,-3.3004484043012714,1.956798291023797,-2.10773283182639,-2.4026108200771605,2.321675479796497,-0.36785427496389206,-0.5885291519633946,0.7665491849254431,-4.577650094463017,3.45864573157347,0.005715167149784669,0.03781853362090875,0.008906458646270652,9.471290002421092,0.10570115933523758,0.018731284021535274,0.2603424688790384,0.036866632537761776,7.0766334345534405,0.12151314511261507,0.09048141395079459,10.19273773351111,0.6922180478392062,0.5551432158411304,2.1523261444427164,0.010174439377224129,31.77391695163066,2.0415635208414216,-354.80530747091393
-5.1777330830699295,-3.5763768341498845,-4.402444553476642,3.359558415299726,-2.6949232153427696,-1.5006771022760907,-3.493133577806719,-3.830278747277701,1.1692939124527888,-2.335615825419802,-2.3850170844659,2.3546567569182297,-0.5122941172620303,-0.7335230640013688,0.3111994095099586,-4.458435635501166,5.191300130156408,0.005640779109276734,0.027976879721142645,0.012247363942970843,28.77648081950763,0.06754756819197368,0.22297912934654893,0.03040544490755977,0.021703564976932512,3.219718432637944,0.09675088252389898,0.09208740630168913,10.534512342576985,0.5991195505277601,0.48021418108856534,1.365061400272602,0.011447893263935008,179.702037156678,2.0455777513466535,-354.62733055636795
-5.902856123248004,-3.0923877946405467,-5.076486970408333,2.145208705424692,-1.7613162271606055,-4.618939151929602,-0.8943232329931048,-3.758353272381462,1.4856947173161192,-2.099830614617618,-2.470643508316323,2.3824675522904037,-0.40579442884732875,-0.6354370283719912,0.6221058034343586,-5.0596653259680044,4.317835402567124,0.002731631789533272,0.04539343469471166,0.0062417981664779874,8.543824193688124,0.17181856266498066,0.009863253926999401,0.40888422437740296,0.023322113939968424,4.418033631349786,0.12247717233872953,0.08453044545102606,10.831597448337327,0.6664471556539721,0.529703942073673,1.8628467034185074,0.006307644630172995,75.02605120069731,2.0419707976052717,-355.60024541683623
-5.681827277595739,-3.878442160502163,-4.227760783300486,1.708382737006207,-3.2697695056762828,-1.055850058307686,-3.745831789692608,-3.74001662667396,1.8951712929067914,-2.368999786306909,-2.2585163327947377,2.1283523518898773,-0.43046536959284937,-0.6733943416290404,0.18236248976793318,-5.250650242967359,4.9568495008312,0.0034073266198997713,0.02068302092423202,0.01458501301510509,5.5200269195446,0.03801518835055325,0.34789656920682577,0.023615977349231425,0.02375370818286037,6.653688036589321,0.09357427375645735,0.10450542105538158,8.401013487876538,0.6502064379998406,0.5099746085658141,1.200049120574093,0.005216750148594528,142.1452611866552,2.0754289897821763,-356.60095979312973
-5.101444518490836,-2.634354562759219,-4.50472283049179,2.4283290931949457,-1.3794068409428124,-5.1031464751858024,-1.3055676935855456,-4.098884475993918,1.4863840574720772,-2.194248992682081,-2.3680145366374377,2.505829546314021,-0.5909148703560351,-0.8040205015837271,0.4842588722328701,-4.178396069750993,4.169586761540078,0.006087946060144463,0.07176527444420723,0.011056654329639306,11.339918294407502,0.2517278234232555,0.006077593451933229,0.2710186358248117,0.016591172934319543,4.421080209285861,0.11144222401116072,0.0936665132107313,12.25371977886144,0.553820379046012,0.4475260630173098,1.622971733591924,0.015091812175853953,64.68871471848021,2.028202208281887,-354.47821999406335
-5.047313120744451,-3.3485308374900766,-4.239109941545028,2.4648104763662113,-3.2480526233490963,-1.2780113960479649,-3.4975030899361554,-3.9973669745087994,1.650865991456774,-2.254866066067214,-2.4404772606052707,2.1044167059068,-0.7398219434137225,-0.9579420289076682,-0.06686500000847549,-4.256729922180219,5.01892559777872,0.006426577707584727,0.035135936600834305,0.014420421150617962,11.76125290535105,0.03884978938770396,0.27859075664788757,0.03027287778498157,0.018363927978119185,5.211490980253868,0.10488759080311313,0.08711926294632613,8.202317250776144,0.4771988763597915,0.38368167984500473,0.9353214612033794,0.013970615537289677,151.24871451171288,2.036351901490426,-351.23446800137935
-4.990491195752853,-3.240614555931543,-5.352875887424212,1.9989462396792856,-2.42707261657465,-3.8113090434306724,-0.8558856544371154,-3.766674088187606,1.308173149210488,-2.185955425687572,-2.3505879733729094,2.234113878017109,-0.7194191711143078,-0.9547104114136734,0.18172856846225807,-4.493069800275549,4.600399234458588,0.006802322399614667,0.03913983408912711,0.00473451546818837,7.381273905809343,0.08829492773431574,0.022119204997095677,0.4249067038804511,0.02312886005566043,3.699409266535735,0.11237032085891918,0.0953131041695044,9.338203397566721,0.48703505785221246,0.38492359789494995,1.1992886249413641,0.011062503543173258,99.52404113819296,2.0462961791795204,-353.2696168255792
-5.030313613511888,-4.727655023958717,-4.512779885447099,2.140514192341741,-1.5586640147978577,-2.5852548061627143,-3.5121963559856417,-4.099909571954575,1.9721901470935066,-2.2692626716828923,-2.3042253466949107,1.7079943802963966,-0.6605857891592579,-0.8898344872948913,0.052595564408389125,-4.36642622330066,3.900130519825249,0.006536760232726093,0.008847193189820936,0.010967928173819658,8.503809098415761,0.21041699749722834,0.07537687066278277,0.029831322228238588,0.01657417410416664,7.186398535129022,0.10338838316887176,0.09983610907800394,5.517883596265988,0.5165486572441864,0.41072372712200766,1.0540032824659475,0.012537353229560786,49.40889752536846,2.0482283915491175,-353.85702048519397
-5.857519625279048,-4.213126276859273,-5.752305701499949,3.146127090714491,-1.852790525963178,-3.7784427974946078,-3.391435354734445,-4.316661554796839,1.0652211139397774,-2.3447053255600494,-2.4378074675405728,2.28296039535792,-0.36546970742668833,-0.5755983850552859,0.7548784077561895,-4.358458616644395,3.459939999522082,0.002858324613484,0.014800026956045906,0.0031754507077988024,23.24586090781182,0.1567990035552619,0.022858258662868624,0.03366032769802133,0.01334435867244377,2.9014804709142883,0.09587545001286736,0.08735216411095957,9.805666132259557,0.693870658122082,0.5623682553452015,2.1273528380236,0.01263637761655963,31.815067538141225,2.0123734152985846,-351.5941209427839
-4.927268607091014,-3.909226357480536,-4.2469200272815595,2.443516041262367,-2.586914514167448,-3.1703298238637005,-2.3149769171591226,-3.817157740486221,1.8905507961858852,-2.3407441385842485,-2.4297265541521043,2.5590338290089307,-0.10914012770271954,-0.3367222128077711,0.44551634292241005,-3.751663456724285,2.34562059046406,0.007246268682445815,0.02005601124431148,0.014308235086718128,11.513451428639181,0.07525187082747962,0.04198974639889965,0.0987684638325533,0.021990214050145895,6.623015608330184,0.09625598378188266,0.08806090918037696,12.923325139867677,0.896604769528459,0.714107182182061,1.5612961519577393,0.022940055904879325,10.439749526624574,2.0344874031622533,-353.33585552663135
-4.631073284595637,-3.976998287046555,-4.315851674193275,2.5910889655920717,-1.7885759420053493,-2.7951246105595744,-2.382091029072517,-3.8379776000692276,1.6578267807649245,-2.544432902520536,-2.2266196832759273,2.4800919377351445,-0.26503205956996784,-0.49083428502338666,0.42517989426981795,-3.8613713717344584,3.532119575853975,0.009744295086102424,0.01874181252909631,0.013355170387207673,13.344295172220074,0.16719810000453386,0.06110725924836926,0.09235725375532777,0.021537113988114472,5.247893619516438,0.07851756647153961,0.10789252531831793,11.942362321123039,0.7671813540772918,0.6121155023031722,1.529865608966792,0.020605603354454268,34.19637265943738,2.042853024717428,-357.2488767299728
-5.2699286322732934,-3.8409260401778775,-4.8764262195255705,3.157352624515816,-2.9811466355530114,-2.717929935125014,-1.9219103062560845,-3.4498469862902525,1.4812356475297606,-1.9024678309474554,-2.5252356669860703,1.8588764506602748,-0.6265833118589491,-0.8293543614010648,0.5605481840694647,-3.99119136073974,5.156519639705549,0.005143977673923465,0.021473706619756304,0.00762421265999583,23.508278236819873,0.05073462637351781,0.06601126068134514,0.14632716526734377,0.031750494267310796,4.398377168408729,0.14919996423154544,0.08003944790843803,6.416523439247152,0.5344146133147608,0.43633090747478354,1.7516324541632828,0.018142456765242985,173.55935414546,2.039067216015413,-356.3544441814139
-4.878999814929327,-4.250437756047133,-4.816609780878036,2.559491325060507,-1.566958847769581,-3.86130889176964,-2.8096815189230475,-2.9798638516111873,1.478462426409043,-2.457275128848042,-2.2205509984512193,2.115911136742934,-0.5698390421832664,-0.7902787718167388,0.24580659186959034,-5.6601501160714776,4.164325448429991,0.00760461624876996,0.014257991020878576,0.008094181725698573,12.929238862741688,0.2086788424674298,0.021040441830815527,0.06022416959681485,0.05079974969817153,4.386196393745808,0.08566806766282088,0.1085492818580038,8.297142154223105,0.5656164717655027,0.4537182937776039,1.2786522478844053,0.003469911942588197,64.34926090510297,2.0152081730045315,-353.0186195792049
-5.0784261604956065,-4.051759084475484,-4.936383226702479,2.543217083689352,-3.2311273001389083,-4.30405653337075,-1.6227245760010258,-2.957268732666605,1.1162662325624944,-1.966576476127362,-2.491265425975726,1.5144329822238196,-0.8383865341746971,-1.07819798438304,0.11453543627601558,-5.219863526062165,5.933053115941365,0.0062297058617748835,0.01739175415064834,0.007180521783954777,12.720528218855497,0.03951293074002304,0.013513629187433174,0.19736024290294504,0.051960641944467846,3.053432087499711,0.13993510827807032,0.0828051165038152,4.546842255397465,0.4324076358373486,0.3402080337944788,1.1213523769122522,0.005378977266118633,377.30471211822083,2.038617385718146,-356.6287477366427
