kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,sortF,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,Y_15,Y_int,logp
-10.79780761,-0.7950897,-3.052521721,-2.160244451,-2.568330555,-2.51522305,-2.406947428,-2.382261771,-2.094432125,-3.777625077,0.725034739,-1.166790773,-5.445427882,0.895327406,-0.25659932,0.828762443,-1.144365183,-2.908308043,2.04E-05,0.45154073,0.047239649,0.115296933,0.076663424,0.080844878,0.090089881,0.092341486,0.123140152,0.022876958,2.064802828,0.051744392,0.311364579,0.004315993,2.448137194,0.773678149,2.290482383,0.318425996,1.677341687,0.713791024,-2438.736466
-10.97785239,-0.898304375,-3.114912951,-2.132586679,-2.557922995,-2.371793065,-2.287988571,-2.191228716,-2.531780415,-3.771312387,0.785798483,-1.159504124,-5.403059779,0.798311854,-0.265499023,0.708141533,-1.14889206,-3.200567762,1.71E-05,0.407259634,0.04438237,0.118530297,0.07746547,0.093313259,0.101470357,0.111779319,0.07951732,0.02302183,2.194158239,0.039144363,0.31364167,0.004502782,2.22178706,0.766823192,2.030214663,0.316987778,1.729694364,0.732402342,-2443.008411
-10.76137215,-0.939250128,-3.000065634,-2.131714139,-2.392171821,-2.50345498,-2.473146466,-2.455734254,-2.18038498,-3.85249456,0.767997291,-1.36166523,-5.392283086,0.824946142,-0.446564575,0.781997577,-1.332534174,-3.078427056,2.12E-05,0.390920866,0.049783801,0.118633765,0.091430897,0.081801886,0.084319134,0.085800173,0.11299802,0.021226719,2.155445199,0.044005941,0.256233733,0.00455157,2.281757872,0.639822443,2.185834279,0.263807878,1.7432377,0.715884714,-2440.839228
-10.85305721,-0.922048138,-3.028921418,-2.199021411,-2.478072273,-2.365910034,-2.383942235,-2.20361137,-2.62934734,-3.685410781,0.774248888,-1.023459691,-5.438621765,0.745233749,-0.332818667,0.767459478,-1.215811145,-3.017653569,1.93E-05,0.397703654,0.048367779,0.110911642,0.083904815,0.093863842,0.09218644,0.110403729,0.07212552,0.025086867,2.168962381,0.046634686,0.359349549,0.004345468,2.106933872,0.71690018,2.154286285,0.296469437,1.69369309,0.726342723,-2444.777562
-10.88290302,-0.885556181,-2.963081182,-2.361473237,-2.382726772,-2.275369641,-2.265000003,-2.246657326,-2.231429695,-3.963350453,0.777101347,-1.439531498,-5.417043805,0.880039592,-0.359989172,0.802147099,-1.195189349,-3.069728228,1.88E-05,0.412484693,0.051659499,0.094281222,0.092298557,0.102758918,0.103830034,0.105752129,0.107374807,0.018999351,2.175158089,0.04437335,0.237038786,0.004440254,2.410995161,0.697683881,2.230324519,0.302646643,1.761400881,0.716651593,-2442.292875
-10.84367756,-0.944944004,-3.102235845,-2.032782197,-2.498615728,-2.61179417,-2.582525501,-2.291775019,-2.435940198,-3.639131928,0.696344547,-1.088967215,-5.433772372,0.781222599,-0.314883014,0.733605593,-1.22817083,-3.136935963,1.95E-05,0.388701336,0.044948592,0.130970628,0.082198705,0.073402729,0.075582878,0.101086871,0.087515427,0.026275143,2.006404966,0.041609135,0.336563913,0.004366592,2.184140962,0.729874255,2.082576009,0.29282772,1.665443119,0.74832884,-2439.974153
-10.84113803,-0.876012612,-3.000700059,-2.161181241,-2.46431093,-2.383697343,-2.432597027,-2.30541576,-2.212964654,-3.699003618,0.753291617,-1.254478205,-5.433860676,0.849327241,-0.319087869,0.77762775,-1.219593578,-3.163141433,1.96E-05,0.416440114,0.049752227,0.115188975,0.08506744,0.092209018,0.087808495,0.099717334,0.109375906,0.024748173,2.12397985,0.040576581,0.285224638,0.004366207,2.338073362,0.726811682,2.176303402,0.295350179,1.678099982,0.736856183,-2434.209797
-11.00375874,-0.924877387,-3.011783816,-2.310814497,-2.434231855,-2.515638107,-2.615873186,-2.351488601,-2.216622063,-3.805235634,0.688960577,-1.208866882,-5.433343453,0.854915842,-0.274423958,0.827715663,-1.166697301,-3.129429452,1.66E-05,0.396580042,0.04920383,0.099180436,0.087665061,0.080811329,0.073103927,0.095227301,0.108976604,0.022253953,1.991644296,0.04190951,0.298535364,0.004368466,2.351176501,0.760009795,2.288086006,0.311393684,1.69361193,0.748528006,-2437.818959
-10.69150148,-1.0995315,-3.040847288,-2.103570745,-2.501982442,-2.360780718,-2.410734015,-2.405017365,-2.417128128,-3.689245197,0.781728947,-1.20532186,-5.435133775,0.805611276,-0.39939028,0.816520139,-1.26267369,-2.969172673,2.27E-05,0.33302707,0.047794377,0.122019947,0.081922431,0.094346536,0.089749393,0.090263928,0.089177356,0.024990858,2.185247178,0.04883814,0.299595556,0.004360652,2.238064156,0.670728878,2.262612545,0.282896637,1.753689877,0.726155847,-2440.036554
-11.06525969,-0.819030134,-3.01127832,-2.267218993,-2.449007046,-2.548635811,-2.422000319,-2.20072327,-2.212554485,-3.735219923,0.655758853,-1.184065018,-5.435554013,0.940991492,-0.24345617,0.880656273,-1.142128363,-3.224165611,1.56E-05,0.440859022,0.049228708,0.103599892,0.086379315,0.078188257,0.088743924,0.110723047,0.109420777,0.023867921,1.926603973,0.038266387,0.30603218,0.00435882,2.562520877,0.783913834,2.412482434,0.319139055,1.699549934,0.745575242,-2438.305613
-10.95338016,-0.921719208,-3.05395457,-2.276236201,-2.534222665,-2.675500073,-2.547903757,-2.115277615,-2.060146491,-3.684523949,0.773359385,-1.131734113,-5.408222309,0.922019679,-0.283340131,0.798870973,-1.197597859,-3.169979962,1.75E-05,0.397834493,0.04717201,0.102669909,0.079323356,0.068872379,0.078245516,0.120599805,0.1274353,0.025109125,2.167033941,0.040311191,0.322473566,0.004479596,2.514363473,0.753263536,2.223029651,0.301918593,1.682637591,0.729232853,-2443.872485
-10.83184323,-0.984504907,-2.960104326,-2.072601552,-2.409714905,-2.162514492,-2.284327101,-2.400973858,-2.360590285,-3.866398191,0.789906283,-1.24736902,-5.433012062,0.734841232,-0.41618645,0.747020912,-1.284588001,-3.046580271,1.98E-05,0.37362416,0.051813511,0.125857929,0.089840904,0.115035501,0.101842569,0.09062965,0.094364505,0.020933633,2.203189941,0.045365343,0.287259578,0.004369914,2.085150911,0.659557285,2.110702671,0.276764587,1.693471582,0.72518123,-2441.452997
-10.9456592,-0.876845937,-3.029024015,-2.27649406,-2.4354985,-2.693505241,-2.502884546,-2.319821437,-2.21900589,-3.665800423,0.79803517,-1.060825315,-5.410863824,0.916893906,-0.284758479,0.868503763,-1.168136309,-3.069449578,1.76E-05,0.416093228,0.048362816,0.102643438,0.08755409,0.067643417,0.081848562,0.098291135,0.108717132,0.025583685,2.221172412,0.044385168,0.346169993,0.004467779,2.501508391,0.752195903,2.38334214,0.310945909,1.746015473,0.706197908,-2440.758866
-10.80150728,-0.969909496,-3.108806388,-2.136585754,-2.406077103,-2.468301106,-2.454783226,-2.290426168,-2.249574737,-3.783654,0.661470282,-1.339623018,-5.401952399,0.865481936,-0.288637095,0.852575589,-1.169354614,-3.050369036,2.04E-05,0.379117348,0.044654223,0.118057232,0.090168323,0.084728682,0.08588181,0.101223315,0.105444056,0.022739449,1.937639117,0.045201544,0.261944398,0.004507771,2.376150962,0.749284075,2.345680587,0.310567312,1.755514727,0.755239824,-2435.940704
-10.94906167,-0.985937512,-2.987823842,-2.06961413,-2.464079703,-2.346633135,-2.590169104,-2.307453937,-2.387278755,-3.763884416,0.776062129,-1.092669422,-5.41271161,0.825546409,-0.373106123,0.830686864,-1.257050723,-3.053129004,1.76E-05,0.373089287,0.050396989,0.126234482,0.085087112,0.095690798,0.075007355,0.099514299,0.09187937,0.023193472,2.172898801,0.045082578,0.335320187,0.004459531,2.283127946,0.688592154,2.294894478,0.284491836,1.726450737,0.719083966,-2438.543829
-11.04846645,-0.973979646,-3.053602016,-2.167276653,-2.37870135,-2.315089988,-2.4581709,-2.284967808,-2.411003137,-3.962204903,0.647529913,-1.338267744,-5.397988457,0.872193046,-0.403406334,0.770462991,-1.272863632,-3.235054374,1.59E-05,0.37757742,0.047188644,0.114488986,0.092670846,0.098757297,0.085591363,0.101777338,0.089725243,0.019021128,1.910815115,0.037867667,0.262299645,0.004525675,2.392151203,0.668040597,2.160766437,0.280028574,1.756106067,0.747518323,-2442.065603
-11.01985277,-0.973478607,-2.943068633,-2.2574087,-2.438843889,-2.2910606,-2.416750457,-2.25400569,-2.394193484,-3.917739195,0.78266112,-1.23510375,-5.435131099,0.901551283,-0.367340481,0.886864202,-1.231352363,-3.024004097,1.64E-05,0.377766648,0.052703752,0.104621239,0.087261677,0.101159116,0.089211042,0.104977872,0.091246241,0.019886002,2.187285157,0.046353153,0.29080459,0.004360663,2.463421612,0.692573797,2.427505536,0.291897559,1.704614367,0.713696467,-2439.952362
-10.7984799,-0.972194468,-3.083122283,-2.054954472,-2.537344026,-2.598934628,-2.46509102,-2.240567902,-2.43093791,-3.798612462,0.715009612,-1.200708189,-5.420942315,0.869131521,-0.366874579,0.76865015,-1.264094601,-2.999646335,2.04E-05,0.378252065,0.045815983,0.128098668,0.079076145,0.074352749,0.085001105,0.106398064,0.087954301,0.022401834,2.04420633,0.047441853,0.300980985,0.004422977,2.384838771,0.692896544,2.15685286,0.282494951,1.684269304,0.726625501,-2436.97058
-10.89066495,-0.937800159,-3.022968488,-2.265239219,-2.400404109,-2.308679396,-2.510321782,-2.616665188,-2.274240186,-3.799085218,0.740216777,-1.217409295,-5.380931761,0.739664222,-0.388830726,0.646122316,-1.279173731,-3.293286984,1.86E-05,0.3914881,0.048656567,0.103805199,0.090681301,0.099392423,0.081242093,0.073046052,0.102875045,0.022391246,2.096389914,0.035802205,0.295996013,0.004603531,2.095231864,0.677849003,1.90812735,0.278267129,1.758026949,0.7424931,-2442.942509
-10.92319038,-0.884423965,-2.917849486,-2.184599475,-2.511312527,-2.308039035,-2.524932701,-2.573683833,-2.277882956,-3.839948223,0.741068791,-1.206616292,-5.438664651,0.685483073,-0.311203236,0.720184549,-1.236809851,-3.164035731,1.80E-05,0.41295198,0.054049797,0.112522793,0.081161642,0.09945609,0.080063701,0.07625412,0.102500976,0.021494714,2.098176829,0.04054178,0.299208001,0.004345282,1.984730375,0.732564977,2.05481239,0.290308871,1.62274811,0.752912286,-2445.156346
-10.80656186,-0.964427333,-3.084392945,-2.218465601,-2.399644349,-2.498030679,-2.299270582,-2.231300189,-2.28487106,-3.686900323,0.767112426,-1.224310754,-5.421999141,1.112074224,-0.239922946,0.940024119,-1.087100453,-2.951862488,2.03E-05,0.381201439,0.045757803,0.108775886,0.090750223,0.08224681,0.100332001,0.107388714,0.101787186,0.025049527,2.153538765,0.049648559,0.293960241,0.004418305,3.040658866,0.786688476,2.560043163,0.337192784,1.780576474,0.714222971,-2442.504215
-10.79326902,-0.957108366,-3.100553221,-2.205267052,-2.424458843,-2.564175904,-2.303328977,-2.251068751,-2.267505939,-3.517600968,0.720940737,-1.247931433,-5.470887945,0.961707096,-0.257890115,0.924754649,-1.108158511,-3.099867217,2.05E-05,0.384001674,0.045024287,0.110221087,0.088526013,0.076982596,0.099925639,0.105286639,0.103570169,0.02967053,2.056366802,0.043112732,0.287098065,0.004207494,2.616158697,0.772680133,2.521249594,0.330166399,1.777144087,0.738576691,-2442.366336
-10.71040995,-1.030881299,-3.116081608,-2.193578795,-2.504081643,-2.54937554,-2.275604982,-2.393099567,-2.208625052,-3.693337471,0.810182433,-1.266759303,-5.383426947,1.004604735,-0.245652463,0.868298456,-1.102551643,-2.95475857,2.23E-05,0.356692469,0.044330533,0.111516937,0.08175064,0.07813044,0.102734737,0.091346111,0.109851585,0.024888798,2.248318117,0.04951209,0.281743188,0.004592058,2.730827659,0.782194019,2.382852873,0.332022798,1.812445318,0.719869655,-2442.381288
-10.8508447,-0.871909976,-3.000134005,-2.178663927,-2.35576651,-2.499708655,-2.296370821,-2.311048846,-2.388941292,-3.701634602,0.651742136,-1.206546426,-5.407803063,0.997699776,-0.128413879,0.961110004,-0.990836723,-2.98944286,1.94E-05,0.418152125,0.049780397,0.113192663,0.094820798,0.082108917,0.100623362,0.099157196,0.091726744,0.024683146,1.918880871,0.047905095,0.299228906,0.004481475,2.712036356,0.879489302,2.614597077,0.371265914,1.799831519,0.753159007,-2442.136046
-10.93451084,-0.910948707,-2.950919277,-2.229833578,-2.25857454,-2.501237487,-2.327254132,-2.293236419,-2.369670784,-3.842232449,0.775123901,-1.150813766,-5.38786603,0.998549597,-0.146759788,0.943811497,-1.065369686,-2.960827237,1.78E-05,0.402142528,0.052291613,0.107546327,0.104499338,0.081983482,0.097563275,0.100939251,0.093511507,0.021445671,2.170861082,0.049227274,0.316379206,0.004571719,2.714342081,0.863501376,2.569757398,0.344600437,1.656692004,0.736869552,-2442.327207
-10.87282955,-0.940833825,-2.967860097,-2.193205909,-2.455192046,-2.467385838,-2.431577361,-2.394441228,-2.325989572,-3.790737404,0.742843876,-1.166607026,-5.449613274,0.994253532,-0.251763338,0.929869174,-1.133360678,-2.8960467,1.90E-05,0.390302256,0.051413212,0.111558528,0.085846707,0.084806267,0.087898076,0.091223638,0.097686728,0.022578946,2.101904579,0.052349335,0.311421797,0.004297967,2.702706105,0.777428704,2.53417762,0.321949468,1.677805084,0.720550044,-2435.204958
-10.90528536,-0.908178085,-3.008139911,-2.190913858,-2.369234845,-2.471885733,-2.524587866,-2.27418153,-2.283091374,-3.833512333,0.741384761,-1.235168112,-5.433269592,0.954127531,-0.311437337,0.856687073,-1.188415732,-3.011571893,1.84E-05,0.403258257,0.049383451,0.111814519,0.093552281,0.084425505,0.080091314,0.102881079,0.101968496,0.021633498,2.098839895,0.046905823,0.290785874,0.004368788,2.596404312,0.732393503,2.355344669,0.304703614,1.702068088,0.717051409,-2434.242747
-10.94488492,-0.877470827,-2.999682942,-2.196078019,-2.326587295,-2.506439093,-2.514139398,-2.287900665,-2.276928642,-3.785836424,0.722445581,-1.190640125,-5.38462804,0.932922913,-0.287045678,0.901249086,-1.169583979,-3.120806359,1.76E-05,0.415833297,0.049802856,0.11123858,0.097628356,0.081558144,0.080932533,0.101479277,0.102598841,0.022689876,2.059463643,0.042257125,0.304026587,0.004586546,2.541928165,0.750477448,2.462677286,0.310496087,1.792409138,0.723466743,-2439.559837
-10.79456064,-0.931223856,-3.05139876,-2.165860417,-2.568197643,-2.274403632,-2.223830193,-2.381533341,-2.310145433,-3.783870186,0.73696358,-1.20512882,-5.433172309,0.833694685,-0.284715686,0.849737632,-1.150273288,-2.957455073,2.05E-05,0.394071129,0.047292727,0.114651244,0.076673614,0.102858231,0.108193911,0.092408775,0.099246817,0.022734534,2.089581027,0.049385344,0.299653396,0.004369213,2.301807502,0.752228093,2.339033085,0.316550248,1.74220322,0.727676718,-2440.033759
-10.86662582,-0.866229635,-3.021587513,-2.141568134,-2.481929616,-2.449660763,-2.575994505,-2.190135227,-2.378163372,-3.758646759,0.698219944,-1.110417392,-5.416308546,0.851420596,-0.329179456,0.770690631,-1.220599396,-3.055857587,1.91E-05,0.420534131,0.048723807,0.117470489,0.083581789,0.086322865,0.076078125,0.111901615,0.092720715,0.02331527,2.010171304,0.044965257,0.329421434,0.004443519,2.342972906,0.719513884,2.161258371,0.29505326,1.713255111,0.726319948,-2434.734449
-10.82119441,-0.96947137,-3.000672846,-2.008231931,-2.405091972,-2.46933811,-2.389830245,-2.102171372,-2.363203968,-3.821230769,0.694262445,-1.22033301,-5.44087706,0.869545709,-0.415994567,0.819776723,-1.271221093,-2.966613822,2.00E-05,0.379283486,0.049753581,0.134225785,0.090257194,0.084640863,0.09164524,0.122190818,0.094118188,0.021900829,2.002231774,0.048957144,0.295131869,0.004335679,2.385826747,0.659683854,2.269992943,0.280488909,1.744688754,0.720221051,-2437.611041
-10.88808429,-0.945355683,-3.028487641,-1.972880325,-2.465199977,-2.54226341,-2.31785091,-2.199858469,-2.342630979,-3.768931317,0.71080512,-1.122992406,-5.430233133,0.869942328,-0.276194659,0.803158089,-1.129502437,-3.020694968,1.87E-05,0.388541349,0.048388764,0.139055753,0.084991844,0.078688095,0.098485012,0.110818842,0.096074535,0.023076712,2.035629525,0.046499652,0.325304893,0.004382074,2.386773199,0.758665236,2.232580494,0.323194026,1.780875085,0.727439945,-2438.72405
-10.79450211,-0.896842449,-2.997664667,-2.275751865,-2.408689231,-2.327617278,-2.395531268,-2.208186186,-2.373717621,-3.85675438,0.772884529,-1.333856245,-5.39479389,0.844471425,-0.481884397,0.73723176,-1.323942685,-3.096810217,2.05E-05,0.407855453,0.049903474,0.102719648,0.089933099,0.097527852,0.091124255,0.109899806,0.093133846,0.021136489,2.166005157,0.043239022,0.263459336,0.004540156,2.326747629,0.617618456,2.090141485,0.266084145,1.806805348,0.702643188,-2439.420093
-10.87048675,-0.90527457,-2.946498997,-2.248562451,-2.441156729,-2.36217359,-2.523507923,-2.25363444,-2.395553005,-3.890131064,0.706382836,-1.270409928,-5.358796594,0.803191764,-0.363544617,0.774217021,-1.251732536,-3.105992413,1.90E-05,0.404430825,0.052523269,0.10555085,0.087060088,0.094215215,0.080177855,0.105016853,0.091122274,0.020442667,2.02664727,0.042860749,0.280716525,0.004706567,2.232655677,0.695207709,2.168893264,0.286008847,1.784908072,0.738303103,-2437.898389
-10.59384981,-0.941209326,-3.029808256,-2.1647556,-2.472536689,-2.592399245,-2.423921652,-2.154593551,-2.315617424,-3.646924955,0.634658848,-1.116461204,-5.460037653,0.941545981,-0.295725846,0.887982284,-1.153989486,-2.73379369,2.51E-05,0.390155725,0.048324903,0.114777983,0.084370565,0.074840264,0.088573581,0.115950309,0.098705222,0.026071176,1.88637849,0.061008474,0.327436478,0.004253396,2.563942163,0.743991368,2.430221204,0.315376068,1.735342595,0.735300408,-2443.531495
-10.63000812,-0.945001661,-3.132838148,-2.235017411,-2.419308263,-2.442626364,-2.498788173,-2.218163657,-2.270328253,-3.673297851,0.623917968,-1.051807177,-5.419554694,0.926687644,-0.36909193,0.943167196,-1.22065038,-2.667542148,2.42E-05,0.388678925,0.043593896,0.106990267,0.088983149,0.086932236,0.082184532,0.108808736,0.103278273,0.025392591,1.866225549,0.064916006,0.349305921,0.004429119,2.526127869,0.69136185,2.568102235,0.295038218,1.777167524,0.72449878,-2446.986127
-11.12736346,-0.961012338,-3.009666018,-2.13507874,-2.421894757,-2.371272419,-2.276313353,-2.253144933,-2.231889786,-3.806666124,0.679004151,-1.080240962,-5.482878939,0.859743289,-0.236596884,0.866747539,-1.110267551,-3.116709451,1.47E-05,0.382505465,0.049308144,0.11823528,0.088753292,0.093361855,0.102661988,0.105068272,0.107325416,0.022222141,1.971913026,0.042423244,0.339513706,0.004157344,2.362554122,0.789309407,2.379160131,0.329470799,1.665517958,0.748927094,-2440.202944
-10.93958674,-1.102482266,-3.107829624,-2.002310373,-2.485302994,-2.386535327,-2.391368057,-2.359499035,-2.324717305,-3.694541751,0.697345686,-1.422693987,-5.4440488,0.854350106,-0.372265022,0.83758908,-1.256084242,-3.323143752,1.77E-05,0.332045834,0.044697861,0.135022969,0.083300311,0.091947701,0.091504415,0.094467536,0.097811091,0.024858843,2.008414663,0.0347857,0.241063719,0.004321949,2.349846734,0.689171572,2.310789127,0.284766925,1.737409237,0.767638895,-2443.839433
-10.65175436,-0.974670315,-2.963265383,-2.297891866,-2.461434894,-2.398996868,-2.348279668,-2.412145659,-2.299197335,-3.855627409,0.63225511,-1.228015705,-5.412600745,0.838303123,-0.236852726,0.86592063,-1.107818526,-2.773018951,2.37E-05,0.377316729,0.051649985,0.100470426,0.085312449,0.090809001,0.09553337,0.089622788,0.10033935,0.021160323,1.881849576,0.058799715,0.292873148,0.004460026,2.31243972,0.789107494,2.377193594,0.33027867,1.739713562,0.759663748,-2439.373495
-11.09887314,-0.931052941,-3.003968749,-2.051797037,-2.377991488,-2.498180743,-2.525013058,-2.201732102,-2.239410926,-3.85768928,0.793159613,-1.19342635,-5.398911393,0.896986,-0.302320314,0.798370784,-1.204360246,-3.22127961,1.51E-05,0.394138487,0.049589868,0.12850377,0.092736653,0.082234468,0.080057267,0.110611402,0.106521235,0.021116738,2.210369316,0.03837274,0.303180679,0.0045215,2.452201028,0.739101283,2.221917994,0.29988379,1.693028929,0.722782879,-2438.616812
-11.06383306,-0.918989547,-2.982548051,-2.075419926,-2.402404735,-2.47608385,-2.515327852,-2.218500166,-2.242656293,-3.8325478,0.713266858,-1.256884849,-5.402713417,0.866985475,-0.292032253,0.841181536,-1.197406212,-3.229883494,1.57E-05,0.398921929,0.050663576,0.125503714,0.090500063,0.08407182,0.080836406,0.108772127,0.106176095,0.021654374,2.040646884,0.038056512,0.284539029,0.004504342,2.379726285,0.746744451,2.319105466,0.30197646,1.704360777,0.745983022,-2436.357747
-10.63878693,-0.956649231,-3.124638408,-2.189825071,-2.435370743,-2.480321082,-2.488771883,-2.307508979,-2.385710321,-3.671835858,0.76100896,-1.190979655,-5.440847776,0.850557288,-0.322880617,0.826902395,-1.173378737,-2.842594864,2.40E-05,0.384178023,0.043952824,0.111936328,0.087565277,0.083716341,0.083011852,0.099508822,0.09202359,0.025429742,2.140434745,0.055065363,0.303923378,0.004335806,2.340951073,0.72406029,2.286225936,0.309320063,1.759447611,0.714346306,-2438.321872
-10.60585126,-1.043172052,-2.965894374,-2.182727295,-2.472116953,-2.430498885,-2.329608578,-2.334552832,-2.276219872,-3.827962097,0.671615091,-1.243612815,-5.421257083,0.891507761,-0.199136858,0.881160601,-1.071364854,-2.780654811,2.48E-05,0.352335282,0.051514375,0.112733653,0.084405986,0.087992923,0.097333838,0.096853783,0.102671586,0.021753903,1.957396141,0.05837855,0.288340613,0.004421585,2.438804013,0.819437739,2.413699424,0.34254068,1.745669449,0.755077057,-2440.532496
-10.97461656,-0.885426491,-2.942305252,-2.161239956,-2.525415676,-2.433025694,-2.476967025,-2.344304581,-2.223081397,-3.717126812,0.691976239,-1.201160749,-5.468602095,0.957908232,-0.326955733,0.885365023,-1.203215809,-3.115881329,1.71E-05,0.412538192,0.052744,0.115182212,0.080025041,0.087770863,0.083997602,0.095913879,0.108274956,0.024303697,1.997659488,0.042456898,0.300844804,0.004217123,2.606239119,0.721115664,2.423868998,0.300227185,1.708671144,0.73125746,-2439.25679
-10.76426306,-1.029091036,-3.000165907,-2.179022008,-2.367752275,-2.462093751,-2.367280375,-2.102184202,-2.325697963,-3.816019943,0.692266232,-1.173774582,-5.425303415,0.795819693,-0.289295258,0.765682298,-1.187182302,-2.971181902,2.11E-05,0.357331615,0.049778809,0.113152138,0.093691082,0.085256259,0.093735305,0.122189251,0.097715219,0.022015249,1.998238878,0.04874489,0.309197644,0.00440373,2.216256902,0.748791086,2.150461129,0.305079677,1.667701,0.759564417,-2437.09512
-10.73944931,-1.040946495,-2.990194143,-2.024142682,-2.353873407,-2.500241645,-2.308218878,-2.121297338,-2.336878193,-3.810374424,0.709090637,-1.278527541,-5.392571081,0.765634606,-0.323357297,0.846138559,-1.198780848,-2.982797974,2.17E-05,0.353120297,0.050277675,0.132107052,0.095000473,0.082065166,0.099438205,0.119876008,0.096628824,0.022139888,2.032142464,0.048209081,0.278447001,0.004550259,2.150358573,0.723715227,2.330629863,0.301561637,1.778478369,0.750490878,-2440.286234
-10.86621703,-0.826119782,-2.934887785,-2.286930976,-2.425749413,-2.410573258,-2.543403544,-2.356894684,-2.308724382,-3.828216091,0.702761426,-1.261480052,-5.40487453,0.966704924,-0.268287251,0.806503514,-1.166015081,-3.108289165,1.91E-05,0.43774454,0.053136682,0.101577728,0.088411837,0.089763822,0.078598431,0.094713884,0.099387952,0.021748378,2.019321222,0.042766627,0.283234514,0.004494618,2.629266536,0.764688092,2.240061932,0.311606196,1.709294421,0.734698323,-2437.382635
-10.77285652,-1.066911858,-3.159191938,-2.014673284,-2.432054989,-2.470604157,-2.318314793,-2.317585089,-2.208592389,-3.748589876,0.707121286,-1.319167258,-5.423126963,0.817166041,-0.356666219,0.723813627,-1.239866862,-3.139699549,2.10E-05,0.344069414,0.042460038,0.133363968,0.087856104,0.084533772,0.098439337,0.098511194,0.109855173,0.023550932,2.028144398,0.041499069,0.267357849,0.004413325,2.264074443,0.700006107,2.062283011,0.289422748,1.713293517,0.755881944,-2439.486931
-10.88762466,-0.766744708,-3.001608376,-2.27982134,-2.483074851,-2.38159718,-2.504305677,-2.319384483,-2.429345436,-3.877712159,0.680991551,-1.227653962,-5.449483715,0.946667019,-0.241012398,0.817057983,-1.157103098,-2.988350694,1.87E-05,0.464522767,0.049707056,0.102302482,0.083486123,0.092402876,0.081732327,0.098334093,0.088094477,0.020698125,1.975835904,0.047954933,0.292979112,0.004298523,2.577105884,0.785831884,2.263829804,0.314395636,1.597268845,0.733141924,-2439.280414
-10.69963263,-0.963785732,-3.09524614,-2.049991994,-2.453741014,-2.495582565,-2.243432259,-2.498260862,-2.411020192,-3.678955676,0.718126184,-1.301455135,-5.416997852,0.884226175,-0.35378338,0.84568864,-1.196016148,-3.009524113,2.26E-05,0.381446097,0.04526387,0.128735934,0.085971364,0.082448406,0.106093738,0.08222788,0.089723712,0.02524933,2.050587185,0.046997455,0.272135511,0.004440458,2.42111015,0.702027024,2.329581504,0.302396518,1.825297534,0.725031043,-2439.931219
-10.77685625,-0.85664543,-3.042848975,-2.198982503,-2.44830123,-2.372240943,-2.482564624,-2.099011703,-2.193978835,-3.643531981,0.776395424,-1.229587733,-5.432471785,0.919023038,-0.298018747,0.794175628,-1.176863102,-3.126812447,2.09E-05,0.424583993,0.047698803,0.110915958,0.086440304,0.093271476,0.083528731,0.122577511,0.111472335,0.026159785,2.173623138,0.042014717,0.292413105,0.004372275,2.506840106,0.742287424,2.212616226,0.308244154,1.728864921,0.719640683,-2438.175784
-10.76680917,-0.894126326,-2.995021098,-2.098109379,-2.54598988,-2.34767366,-2.375565866,-2.235743937,-2.20780947,-3.856142343,0.738643649,-1.311176194,-5.409898969,0.76492499,-0.219596248,0.757959231,-1.123483758,-3.057169019,2.11E-05,0.408964745,0.050035571,0.122688166,0.078395412,0.095591282,0.09296187,0.106912564,0.109941215,0.02114943,2.093094616,0.044908974,0.269502882,0.004472092,2.148833185,0.802842882,2.133916942,0.325145092,1.701039103,0.748746321,-2439.523369
-10.83277137,-1.003422086,-3.075272129,-2.18212557,-2.394799205,-2.23802404,-2.356431841,-2.171651709,-2.208405835,-3.738769747,0.681730069,-1.175216106,-5.470594138,0.897988042,-0.3689522,0.886712679,-1.196410322,-2.897995968,1.97E-05,0.366622678,0.046177061,0.112801508,0.091190988,0.10666907,0.094757731,0.113989184,0.109875669,0.023783345,1.977295633,0.052252718,0.308752249,0.004208731,2.454659468,0.691458461,2.427137742,0.302277345,1.746578316,0.730364505,-2439.284205
-10.71753698,-0.91028499,-2.970108572,-2.255417235,-2.39492525,-2.415633564,-2.317497024,-2.025069171,-2.289908663,-3.797172751,0.754716263,-1.299722443,-5.390044093,0.876654815,-0.351478722,0.751310356,-1.215554784,-3.072794055,2.22E-05,0.402409525,0.051297741,0.104829796,0.091179494,0.089310737,0.09851987,0.131984713,0.101275712,0.022434109,2.127007927,0.044243528,0.272607447,0.004561772,2.402848274,0.703646822,2.119775858,0.29654545,1.78635902,0.724380291,-2439.30296
