kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF,Y_15,Y_int,logp
-9.549163918038282,-2.1578464507722876,-1.9544659701837435,-0.16985179760288993,-2.6426295667762756,-0.3327387001393556,-3.1760439453275406,-1.6011460640760573,-1.3847410916377731,-1.367059958009183,-4.118822273223882,-2.789978662296031,-1.7781226234827843,-0.6785399840928541,-0.4966175202175123,0.07765306398606425,0.3372535967997632,-1.5523031047513438,7.126081805155952e-05,0.1155737469814248,0.14164009653543927,0.8437898590101246,0.07117386683481784,0.7169575105793579,0.04175049609138267,0.2016652641894519,0.25038861910749594,0.2548551439919458,0.016263657311895777,0.06142252451666263,0.16895504193841437,0.5073572014603116,0.6085857110319913,1.0807476433412317,1.4010943317279112,0.17475387716625465,83384.24186726828,3.429331751565965,-40660265006.50914
-8.385112415450019,-2.831509741800044,-1.3213260125573683,-2.0097654534430576,-1.397971164465533,-2.6006445123364856,-0.5847155705765767,-3.2615119210342858,-2.8321372915226917,-1.9029642748450994,-2.1744432613645572,-2.071426289474825,-0.7923132325390037,1.2032317865728095,-0.33675689102250017,0.43322376277745245,-0.6039906362581169,0.15397141764835098,0.0002282400994234223,0.05892382671828802,0.2667813119503988,0.1340201049369043,0.24709777648610012,0.07422572340006545,0.5572643416483306,0.03833040164513233,0.058886860687398,0.1491259132023856,0.11367142132935434,0.1260059325416936,0.4527961600704059,3.330864189109083,0.7140824186492378,1.5422212738098455,0.546625892634399,0.5384169877905055,83382.77021563571,3.4244688372161898,-60059695382.886696
-8.797055884743296,-3.3399214592165816,-2.2383711219152103,-3.01396538217792,-2.7978329552757346,-5.774303449531921,-2.7901943257333426,-1.7248773232192993,-1.6989549333520526,-2.3358287673440916,-2.2291164057185267,-1.3223449200437887,-3.4664476836604132,-0.49912458898549455,-1.5513362019071175,0.4769868958272178,-0.144995413078714,0.5980348020027452,0.0001511775045462992,0.0354397410773221,0.10663205361087333,0.04909660544173156,0.060941983638353965,0.0031063606422076042,0.06140927935219719,0.17819491081006827,0.18287454030582423,0.09673028239819066,0.10762348362993635,0.26650962490990004,0.031227764762350594,0.6070618558063134,0.21196455707250622,1.6112123303111368,0.8650262609090104,0.6452065713056971,83359.64860624867,3.3724948807151915,-46802916699.75334
-8.899936294868647,-3.797087836185784,-0.7647615751421122,-3.7131973912577214,-2.8289938000192176,-1.665467861981507,-2.093953589561071,-1.949053785199928,-1.9609404552033982,-4.089504924445258,-4.620977869764869,-3.162386900714151,-2.0748881233061525,-0.13900507211540408,-0.2934675761403717,0.07934216267925505,-0.36850472796496087,-0.3606198626359643,0.00013639761543325052,0.02243601416049176,0.46544489137800993,0.024399384040151184,0.05907226228513764,0.18910216356905588,0.12319909304456522,0.14240875712939335,0.1407260121581615,0.016747522795650616,0.009843166019050501,0.042324595808709876,0.12557047511698266,0.8702236145724572,0.7456734000817915,1.082574675357579,0.6917679389358083,0.4108095229627129,83374.4698013568,3.412672017718148,-80846765858.84776
-8.131474727939345,-2.6957955123999002,-3.052393885181773,-1.7298479295212448,-1.2179401695741212,-1.9483165796703668,-1.5961509678062786,-2.589264489349698,-2.8284506600913124,-2.5456754509705957,-0.5952712368437674,-2.2551359954064862,-4.457889470414859,1.102475685759622,-0.6854226152567254,0.5335363066549353,0.08500024332071233,-2.7076428310733416,0.00029413411300940184,0.06748867233809798,0.0472456881551667,0.17731137174497083,0.29583891775098003,0.1425137803597037,0.20267512166626211,0.07507523842078918,0.05910435550418177,0.07842006517860273,0.5514129820655598,0.10485928238583787,0.011586791766707245,3.011612608890254,0.5038772383628789,1.7049508897499623,1.0887173316058432,0.06252387359215521,82726.1318304676,1.9348344190888078,-24081196984.900627
-9.040939882446473,-3.5766651914616516,-2.422467639168842,-1.3782402554759599,-2.6590431836314306,-2.4421784210091912,-1.8616841355785425,-2.6269782302124014,-2.5489387892002098,-1.3954108226292437,-2.4694785601602156,-2.465383321141673,-3.1402177785935343,-0.9025815906798251,1.7679124532431651,1.020494872713524,-0.42481137912307554,-0.5675020089474666,0.00011845944616158229,0.027968813546340756,0.08870246150330524,0.252021656801214,0.07001518137710071,0.08697118509358377,0.1554106771968321,0.07229659616757023,0.07816457109048684,0.24773124185879042,0.08462897641818037,0.08497626292978269,0.04327337286143786,0.40552141694540567,5.858610463744883,2.77456748201461,0.6538931113906132,0.36181342281591594,83371.40428211432,3.4163864115034612,-45488418115.47525
-8.635528144499492,-0.884174217501422,-3.3278080712640135,-2.647958700774319,-2.730047985449235,-3.3872382054518972,-1.819152610185383,-2.1362956225863763,-3.3632780109990597,-3.2646906396602846,-3.437203587250916,-2.015487230136533,-3.1396937024859968,-0.5949533714489471,1.4358293218395095,0.37120879025429354,0.5575340921399199,-2.0491220151756413,0.00017767968619582852,0.4130551261773516,0.0358716470509718,0.07079558062551221,0.06521616016629989,0.033801902014708486,0.1621631080942378,0.11809148921670383,0.03462158280147736,0.0382087535284783,0.03215447691135778,0.13325546146972395,0.04329605734592607,0.5515882850307102,4.20312931071604,1.4494856802786404,1.7463608215033433,0.1141411268271111,82577.85926623718,3.0389521225707674,-456700535.564848
-7.84498155586273,-2.374787586849818,-3.363626639443545,-1.884112131278912,-2.871058412682161,-0.8693529055401041,-1.621484990087252,-2.4787440985731477,-4.419424462288806,-3.336350868087947,-2.9072400469030857,-2.00041976777917,-3.2069930082691442,-0.8597392874262781,-0.7255221778146408,0.44662746634291456,1.1007116593770003,0.4866873526452852,0.0003917128328622468,0.09303424880985435,0.0346095148366598,0.15196392356421407,0.05663894746381766,0.4192227382070956,0.1976050395718921,0.08384846489997208,0.012041160432742889,0.035566508084308536,0.0546262879996672,0.13527848576703294,0.04047814790967436,0.42327242037596596,0.484071731429187,1.5630319088199944,3.0063047277914996,0.6193257473839094,83219.53285232237,3.2020915195964186,-14646460717.829897
-10.194850676740206,-1.5584017448316145,-1.3185050668300624,-1.9597719804378333,-4.2201397308877775,-0.5819708303374056,-2.254995010797635,-2.4256687191526205,-2.189773983111208,-1.2507541152467583,-0.6896834441060682,-1.8358007631456041,-2.0816753641694867,1.1695732258096299,-0.010561333952266671,-0.9432078353495856,-0.5530937417629008,-0.2524741169392857,3.736221431299576e-05,0.21047219079351454,0.26753495003877203,0.1408905430586096,0.014696590793742767,0.5587959885355621,0.1048740669729246,0.08841897180794432,0.11194204655142755,0.2862888206703126,0.5017348710605011,0.15948574031851837,0.12472108382938274,3.2206178686078397,0.9894942411141423,0.38937677325315617,0.5751676348738803,0.437214628585084,83384.67397078672,3.4309964392308787,-47385033727.62781
-10.450628738175343,-1.823896108866745,-3.3456366752327193,-1.9207256507856112,-1.3770796983043316,-0.6322848765688576,-2.6819228708145926,-1.3360592755135463,-2.8871986898262736,-2.63504724533738,-1.6172128068578835,-0.5097023004754235,-2.406110157375295,-0.9991288492130371,-0.24572962826554268,0.3750197418910182,0.7638734907373196,-2.153674697616343,2.8930078134275182e-05,0.16139570912175666,0.035237772996864966,0.14650061526311464,0.2523143121311934,0.5313762836623775,0.06843144273879946,0.2628795660327001,0.0557321170877336,0.07171558110172602,0.19845105037782806,0.6006743726726917,0.09016534230734827,0.36820005926920385,0.7821336631758163,1.4550201391836788,2.146574875636617,0.10398833545264419,82875.58296157836,3.2163892934112726,-9497347734.468733
-9.154904703565167,-1.2283691989220307,-2.62282032905885,-0.3876630171161801,-3.6773754288958846,-1.5967979318504424,-0.9523084207667492,-1.815310550643206,-0.4937181872974852,-3.852878747831917,-3.142052241046483,-1.5285326204016074,-2.629218221544801,-0.1987098471783359,-1.0261011918737666,0.0072846972946811975,-0.11138957255149307,0.9893761669950675,0.00010570010163302098,0.2927696376208271,0.07259782407212668,0.678640995135676,0.02528926127482609,0.202544040556852,0.3858492920861981,0.16278734682437784,0.610352764018252,0.02121856553329119,0.04319406225212026,0.21685364057323106,0.07213483365973836,0.8197877225487111,0.35840157911660087,1.007311295248807,0.8945901732593458,0.7289646860422616,83337.67911612014,3.357559073062744,-17998402207.655994
-10.230202779928186,-2.4028697489403053,-3.89394177020674,-1.3931870525890022,-2.78455734241203,-3.2077472886568392,-1.140670844502085,-3.9640743185092258,-2.110036539469673,-1.7462975088665917,-3.0490985331562896,-1.8520228365364397,-2.7173073138646555,-0.014755688718202493,1.2059380269546824,0.8723610062250392,0.6232328288570373,-1.1439126921575706,3.606445585828649e-05,0.09045798873400784,0.0203649138088842,0.24828275216123633,0.06175641992928533,0.04044762754847784,0.31960454493221896,0.01898560310207119,0.12123353654331737,0.1744185324915334,0.04740163613995357,0.1569194227087558,0.06605237349319565,0.9853526429658174,3.3398905164811317,2.3925530228856013,1.8649473625375768,0.24160271047263526,83350.49655433769,3.402034537768854,-4320980612.119055
-8.85789210990789,-3.3723794549106305,-0.2970780954553893,-2.145809278417516,-3.333887349935987,-2.246114571235062,-2.7505607820301305,-2.5935655573776955,-2.7882990262994922,-1.4530798235058393,-4.742227640776793,-2.2025571191634508,-2.4630022574547197,-1.4990015638397778,-1.0984183573346358,-1.672741333666484,-0.033950795591530886,0.28271109453432,0.00014225460542540447,0.03430790602857251,0.7429859862672368,0.11697333473380214,0.03565423483643196,0.10580954235485832,0.06389202166094402,0.07475302813402346,0.061525778690277644,0.2338489643518278,0.00871920128706195,0.110520183437211,0.08517883789994284,0.2233530526221947,0.3333979833797902,0.18773172430409826,0.9666190653867252,0.5702107591807649,83384.96065974559,3.4308320347846792,-85953352933.58353
-7.235706962402579,-1.0087116249219543,-1.3964819030090831,-1.8754026984515888,-3.8977901852836996,-2.6146430397550393,-2.653148487035388,-3.508097928271808,-2.2368661695165897,-1.6009508411047326,-2.283175706584393,-1.683301841030536,-1.928273952519199,0.6583939412691368,-0.3834221214781879,1.1399953709243318,-1.2573253019570245,-0.5130632928968085,0.0007203978260233077,0.36468853264304074,0.24746604383571508,0.15329322347005167,0.020286691779500668,0.07319391134985546,0.0704291184465487,0.029953834628619804,0.10679265059081884,0.2017046377247242,0.10195989731509869,0.185759613619977,0.145398947506065,1.9316874382711313,0.6815251521534915,3.126753891172297,0.2844137309063652,0.37447569316938994,83363.15482007641,3.3657146556333513,-40328597921.58691
-9.708194508663572,-2.2738404914268857,-1.0031279529815638,-3.0915411225331466,-2.923408208527581,-0.9835166495847676,-2.984763297859523,-1.3301565404405684,-3.0969631468700105,-2.8889876334883633,-2.4806341002318035,-3.5125471529432435,-2.3397138766090677,-0.22590760630683113,-0.49186517336583285,1.862313006421086,1.5274696401167316,-0.7668797433720849,6.078335890574544e-05,0.10291617146179556,0.36673052938435363,0.045431884324544425,0.05375018293557593,0.37399357921669746,0.05055146777372634,0.2644358631531464,0.04518621814790941,0.05563250459722742,0.08369014082574604,0.02982085932644404,0.09635520376436799,0.7977918091921977,0.6114848047128691,6.43861211257669,4.606505944921867,0.3171544666171301,83377.51194601787,3.4045020495497003,-60846965615.050224
-8.312418279455072,-1.0874726354726758,-3.6133173197264457,-2.340307888615767,-2.9736773190369243,-3.1617486497515697,-2.3686920296742047,-2.2454102599441335,-2.2152039611218415,-4.682517842077308,-1.9240404842522385,-2.8063464177995967,-1.623287898324054,-0.6787538490137189,-0.4791967284872571,0.07337723127854193,0.8344133180062341,-2.1907046596214657,0.0002454497589694802,0.3370673100550706,0.02696225592416323,0.09629798461253808,0.0511149981463777,0.0423516181453245,0.09360307629171469,0.10588409146003337,0.10913125344549134,0.009255680183081871,0.14601579411538126,0.06042535859884571,0.19724909678092456,0.5072487071545476,0.6192806425642842,1.0761364126702124,2.303462251961959,0.10058832484204543,82823.30683847165,2.9329512941257985,-8782.245204059538
-7.435601545403883,-2.726330990478367,-2.970097103956366,-3.242042563276457,-3.4395927403840467,-3.5387090197964888,-2.756329203803441,-2.079566630920466,-2.513141732784795,-1.4576260690973588,-1.3630546878119958,-2.4836594095234696,-4.389035415524011,-0.009888819753670529,0.9579089725502903,1.1176162363253221,0.44866050217458014,1.1086140036788485,0.0005898740340886418,0.06545901937928111,0.05129832881937741,0.039083982006652265,0.032077746638784765,0.02905080690074464,0.06352452648466586,0.12498436482283785,0.08101331680807236,0.23278824250651528,0.2558779546539644,0.08343733486601165,0.012412696542158864,0.9901599138528159,2.6062410501145963,3.0575570160154064,1.5662128410756608,0.7518706285970908,83333.10400744238,3.372375520811567,-26032488998.753
-9.42558578076735,-1.0560533608986251,-1.9496868643290812,-2.660848693928198,-2.796727197353895,-2.7729493008845645,-1.2954407123374638,-2.724572292979956,-0.08818774857941758,-1.8755526226879673,-2.828444647704956,-4.304604717258631,-1.9934501933429019,1.9128205477272893,-0.8910448488974883,0.41520479522233383,3.0705819094737783,0.18000295941471744,8.063435321026511e-05,0.34782584812206063,0.14231862964936953,0.06988888229764836,0.061009407990170274,0.06247746789724271,0.27377718075875274,0.0655742432852103,0.9155889600586944,0.15327024282330193,0.059104710863470675,0.013506223263735318,0.13622461246359446,6.772163095130683,0.41022690362212033,1.5146809083439268,21.554441760204615,0.5448796262665604,83383.87467585111,3.4281598922525713,-29737915420.483067
-8.205103375752248,-1.8450425802930548,-3.1048422487812557,-1.8931062600476491,-3.5406289079697384,-0.5426971750583114,-1.6124777465058224,-2.13893780517541,-2.85798329474693,-2.8237232801064684,-2.0772257427321437,-3.4057562415433194,-1.3414907736561787,0.2918862628604647,-0.1901795466376225,0.2556932884696199,0.5080069711510208,1.0617574399020997,0.00027325548012615923,0.15801859226842857,0.044831590239467645,0.15060326859291537,0.028995086106115283,0.5811785960928695,0.1993929563091563,0.11777988178313112,0.05738437101234843,0.05938442572901018,0.1252772819555451,0.033181717198241326,0.26145560677479357,1.338950720553606,0.8268106695399526,1.291356593236291,1.6619755267611125,0.7430262510816436,83369.7270921414,3.3952455017778855,-14524697648.73586
-9.940737579170086,-1.1483406898190727,-2.2211494955377966,-2.7053278267852665,-2.0507149343583486,-0.6880091339304046,-3.3270166911691037,-1.5044457120621986,-2.3181959246322217,-2.979245506510024,-3.3266747264327527,-2.053067248798308,-0.09649830487326705,-1.355138379141437,0.8956400917894748,0.1108535229102774,2.1170318178055845,0.028089697248374623,4.81717610383746e-05,0.317162604134973,0.10848433486629305,0.06684840555619509,0.12864289947448032,0.502575634513595,0.0359000463942749,0.22214038945196085,0.0984510385805958,0.05083117118819877,0.03591232504348797,0.12834064656076838,0.9080114367929056,0.2579116023962584,2.448902810472372,1.1172312460870004,8.30644581655483,0.5070219626059304,83381.11817614466,3.4248407275123482,-25231538083.371025
-10.090766958498481,-1.0765707881295024,-2.0593694230270985,-2.5891324859521205,-2.9355726751588356,-2.3424088077013803,-2.0747702978685743,-0.6007412754057608,-1.4633323098230837,-1.3786343322664547,-1.3664739113887658,-1.5211115497068208,-3.1269671629575955,-0.9770485487545448,0.21733338874885613,-0.07558046204743865,-0.21476549361967337,-1.4343921533061659,4.146060086166927e-05,0.3407620696727988,0.1275343647782585,0.0750851492614526,0.05310030137390942,0.096095882712966,0.12558527138483147,0.5484049662715851,0.23146367948848295,0.25192236048203903,0.2550045447614102,0.21846891288228995,0.04385058747143366,0.37642044755053694,1.242758354733365,0.9272051227099211,0.8067306014699445,0.19241525820451805,83369.8700297402,3.4193091090760865,-27749438496.06919
-8.448390908177393,-3.2036311897329472,-2.38098093504031,-3.150765222224657,-1.5808806601837446,-2.964663126652005,-1.922850250909707,-2.881960760245482,-2.4990876234397175,-1.20305152544946,-2.7361869985615095,-1.705898915315926,-1.3288630370058465,-2.7283893632838154,-0.492499635579423,0.45566919733815586,-1.0677902021090153,0.03600119505321797,0.00021424487783843136,0.04061445709261846,0.09245983591894197,0.042819348010342026,0.20579378398687617,0.051577841518976715,0.14618969045015223,0.056024803859600784,0.08215992522803514,0.30027651101526404,0.06481702370941453,0.1816090616118957,0.26477813316639504,0.06532441889043643,0.6110969637583198,1.577228507070112,0.34376733502507284,0.5089993267924776,83384.05726090503,3.4275829608858013,-42587814006.093895
-9.22678963828684,-1.757680928708586,-3.031789555074363,-0.432853385988927,-1.9175972080657273,-1.0327675646367676,-0.866896023685461,-2.4503960221800467,-2.5696874123257034,-2.9542155402307975,-3.254795848170115,-2.8936749863434326,-1.9162617576590337,-0.8212727046540734,-1.320386839241438,0.8168803096810378,-0.24932626059148072,-1.1995275044771976,9.83685284108351e-05,0.17244431112193745,0.04822925195015227,0.6486555868310644,0.14695965170661465,0.3560202867016268,0.42025398525298746,0.08625941909109329,0.07655947323163063,0.05211953021822071,0.038588697812550775,0.05537234562276005,0.14715604013757175,0.4398714716387936,0.26703198353337704,2.263427618472562,0.77932566864854,0.23155928149204894,83359.38020479296,3.3710017459132757,-15112135344.223469
-8.480475650515741,-0.39667057527048066,-2.77356697277652,-1.599527859129306,-2.1049785729764894,-2.7010503475092005,-1.3243101034775318,-3.1393736728868396,-1.8922085360742182,-2.7561589140802423,-3.1829735208240946,-2.286080346542856,0.01982699535869692,0.46375362107257,0.1252155269838649,-0.40488240865593045,0.8463143631973145,-1.234219979851518,0.0002074799912786476,0.6725555455722677,0.062438889237145564,0.20199186409907666,0.12184828508717852,0.06713496065542832,0.26598639889603054,0.04330991558320836,0.1507385294619867,0.06353534497981038,0.0414621829741635,0.10166417022148208,1.0200248557266092,1.5900311720018436,1.1333927034555162,0.6670552461696929,2.3310396346649074,0.22544368411981155,83373.99823180048,3.413114408603662,-6666485307.4590225
-7.910998483318131,-1.6102031149415277,-2.027767188326548,-3.0588728706767263,-3.472536707678037,0.33051955088154505,-2.010111675471511,-1.604311860513457,-2.6732496451756247,-1.5504517363293306,-0.8543021563350177,-2.686619990536244,-3.5820828713883834,0.08041235783969201,-2.1778056095680443,0.18594608394002665,1.2018537699437009,-1.181941768973618,0.0003666882656296556,0.19984701803707003,0.13162909626025368,0.04694057351090965,0.031038195883132873,1.3916909949478238,0.13397371225586702,0.2010278425205254,0.06902754541216206,0.21215211535914497,0.42558007584052,0.06811076577815738,0.027817697186272576,1.0837338617031305,0.11328986026012211,1.204357324425367,3.3262773639536958,0.23470324064311557,83357.87116167833,3.3852092421626367,-33717804920.16434
-9.488527754226643,-2.3095595407574883,-1.4382931544568076,-3.9869299421092967,-3.568794977876033,-1.1020907746326294,-2.085067264906931,-2.2818278858529384,-1.5636017492286969,-3.8462420537240445,-1.6193663486337018,-1.6074284750762218,-2.3777448792558538,-0.4976452600449364,0.45392088182312823,-0.11531744175924918,-0.022995068048547073,-0.7924355183451044,7.57154930825967e-05,0.09930498172528922,0.2373325030909195,0.018556596584680958,0.02818980255736998,0.3321758523196703,0.12429875894012225,0.10209741363133003,0.2093805751388039,0.021359854991000085,0.19802413760262502,0.20040229152602063,0.09275952575077356,0.6079605645573534,1.574473423080267,0.8910832319763806,0.9772673035962893,0.3116459557831566,83243.28952887993,3.358584777627876,-52500850112.5782
-8.419096287141528,-0.45821836808727623,-0.9008638446758526,-1.8818109624747945,-3.731532342370656,-2.710995727835521,-1.1331173146191802,-2.1476925118648302,-0.8843318840546872,-2.0503047083853962,-2.598650372235782,-1.501666969031899,0.11812800128669965,0.25817868944366096,-1.2893871251307896,-2.1054453591957625,0.5528513860265264,-2.169305768209331,0.0002206139344192099,0.6324093631051684,0.4062185983577532,0.15231402086647508,0.023956098751848693,0.0664705871382932,0.32202782806198943,0.11675325393419332,0.4129900063330443,0.12869568295891856,0.07437388757256112,0.22275851892464454,1.125388153280027,1.294570123972943,0.2754395413434999,0.12179142125951584,1.7382022440268674,0.10254090337777118,83383.59465715467,3.428615511251087,-44736024825.99235
