kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,sortF,Y_15,logp
-9.306413498,-2.404945526,-2.198984679,-2.163068104,-3.656994047,-1.084865214,2.844211693,-2.13643035,-2.279393836,-2.114373175,-2.241558868,-2.265581679,-2.428333779,0.146358999,0.215329325,0.157825208,0.134825515,-0.172930781,9.08E-05,0.090270413,0.110915716,0.114971834,0.02580998,0.337947333,17.1880039,0.11807558,0.102346227,0.120708929,0.106292679,0.103769656,0.088183644,1.157611694,1.240270282,1.170961503,1.144337098,0.456874723,83380.30407,#NAME?
-9.242048796,-2.323601115,-2.347520941,-2.321350894,-3.655680167,-1.046294026,2.665543593,-2.274582757,-2.310273669,-2.377563979,-2.358240143,-2.33812602,-2.358175038,0.009316866,0.069312374,-0.220237692,-0.123877558,-0.549478314,9.69E-05,0.097920328,0.095605881,0.098140918,0.025843913,0.351237015,14.37576199,0.102839809,0.099234091,0.092776308,0.094586536,0.096508324,0.094592694,1.009360403,1.07177095,0.802328068,0.883488011,0.365985453,83376.75589,#NAME?
-9.325168734,-2.304344707,-2.247219091,-2.393261193,-3.698061528,-1.139821036,2.735677252,-2.413204965,-2.196011748,-2.228146281,-2.091185317,-2.330119684,-2.41792306,0.038894984,-0.156951441,0.031606445,0.024782216,-1.029554379,8.92E-05,0.099824193,0.105692738,0.091331348,0.024771499,0.319876263,15.42018325,0.0895279,0.111245952,0.107727943,0.123540614,0.097284103,0.089106494,1.039661297,0.854745563,1.032111233,1.025091847,0.263170506,83374.24754,#NAME?
-9.356424664,-2.285114655,-2.320212198,-2.270435742,-3.708595708,-1.19211329,2.671799462,-2.256306748,-2.409868896,-2.179227042,-2.278983862,-2.205786431,-2.096303371,-0.097145958,0.016448235,-0.036359667,-0.0186277,-0.778613989,8.64E-05,0.101762394,0.098252734,0.103267172,0.024511921,0.303579035,14.46597677,0.10473659,0.08982707,0.113128941,0.102388194,0.110163855,0.122909942,0.907423551,1.016584252,0.964293406,0.981544723,0.31461868,83378.59158,#NAME?
-9.19161618,-2.18795534,-2.311854009,-2.138544001,-3.398728567,-1.09913875,2.809776937,-2.205220882,-2.133513039,-2.196941155,-2.04519317,-2.292674868,-2.388760423,-0.069811069,-0.002778192,-0.06034704,0.012427582,-1.172100205,0.00010189,0.112145814,0.099077391,0.117826273,0.033415729,0.333157892,16.60621358,0.110226176,0.118420546,0.111142607,0.1293552,0.100995949,0.091743336,0.932569995,0.997225664,0.94143776,1.012505126,0.236475572,83370.10853,#NAME?
-9.259561671,-2.151084285,-2.347461869,-2.489408792,-3.697731544,-0.982923284,2.663090561,-2.365215287,-2.255893102,-2.153313859,-2.393781631,-2.372288887,-2.381118411,-0.027222897,0.11029961,0.12532992,-0.050522338,-0.808922478,9.52E-05,0.116357924,0.095611529,0.082958998,0.024779674,0.37421556,14.340541,0.093929077,0.104779923,0.116098785,0.091283829,0.093267004,0.092447126,0.973144306,1.116612569,1.133522363,0.950732691,0.308120157,83376.55398,#NAME?
-9.167739788,-2.191078576,-2.308879666,-2.247620901,-3.699200474,-1.104009882,2.653244674,-2.328631252,-2.340367736,-2.27246605,-2.147509842,-2.240336063,-2.421413191,-0.012507681,-0.055200713,-0.12608242,-0.038226594,-0.505365693,0.000104352,0.111796103,0.09937252,0.105650278,0.024743301,0.331538982,14.20003848,0.097429012,0.096292222,0.103057721,0.116774583,0.106422734,0.088796043,0.987570215,0.946295195,0.881542187,0.962494821,0.376280542,83376.82712,#NAME?
-9.18491897,-2.311949352,-2.269031596,-2.401319714,-3.47419739,-0.952110027,2.678409771,-2.324155449,-2.357473497,-2.28394395,-2.120760885,-2.305386062,-2.549074398,-0.09319803,-0.044807839,-0.02596982,-0.050694529,-1.129711237,0.000102575,0.099067945,0.103412276,0.09059831,0.030986694,0.38592585,14.5619181,0.097866062,0.094659078,0.101881597,0.119940333,0.099720295,0.078153972,0.911013074,0.956181205,0.974364496,0.950568998,0.244214395,83366.9191,#NAME?
-9.021488417,-2.006243201,-2.207411844,-2.204372384,-3.578729218,-1.064847445,2.72267762,-2.084944041,-2.323415913,-2.230976017,-2.309882758,-2.339973226,-2.34698393,0.095064612,-0.126825859,-0.002121257,-0.124955255,-0.959854534,0.000120786,0.13449299,0.109984939,0.110319742,0.027911145,0.344780449,15.22102385,0.124314076,0.097938464,0.107423532,0.09927289,0.096330217,0.095657236,1.099729908,0.880887058,0.997880991,0.882536391,0.276907321,83373.54886,#NAME?
-9.195934084,-2.212435528,-2.309698646,-2.327892904,-3.618409915,-0.95452298,2.669023922,-2.545388942,-2.357194783,-2.394661689,-2.166393838,-2.320414185,-2.376702732,0.173177498,-0.071769307,0.088800306,-0.222999601,-0.916516035,0.000101451,0.109433795,0.099291169,0.097500975,0.026825297,0.384995751,14.42588154,0.078442536,0.094685464,0.091203529,0.114590103,0.098232891,0.092856245,1.189077146,0.930745587,1.092862397,0.800115168,0.285668308,83370.14236,#NAME?
-9.197519207,-2.195886596,-2.367121171,-2.295454913,-3.695795748,-1.013187452,2.686710907,-2.285876281,-2.36421605,-2.427625107,-2.03059394,-2.492083417,-2.20693872,0.070200668,-0.106813091,-0.079453347,0.144120512,-0.777343729,0.00010129,0.111259875,0.093750229,0.100715566,0.024827689,0.363059897,14.68330167,0.101684919,0.094022981,0.088246159,0.131257539,0.08273741,0.110036987,1.072723421,0.898693632,0.923621109,1.155023294,0.314892655,83375.77339,#NAME?
-9.36097099,-2.225627919,-2.352511346,-2.235824879,-3.397977082,-0.86583036,2.703355721,-2.314262869,-2.24511781,-2.414077691,-2.296263329,-2.406567119,-2.20495862,-0.059947483,0.131238635,0.207511021,-0.214184192,-1.356312145,8.60E-05,0.107999582,0.095129958,0.106903911,0.03344085,0.420702073,14.92974783,0.098839014,0.105915062,0.089449801,0.100634179,0.09012415,0.110255088,0.941813993,1.14023985,1.230611279,0.807199692,0.204840329,83365.6077,#NAME?
-9.338389353,-2.301561953,-2.417764725,-2.417135629,-3.528284089,-1.033444783,2.68851612,-2.212999089,-2.19957247,-2.518760029,-2.172791698,-2.186486233,-2.180390957,0.079084275,-0.031159551,0.01061994,-0.039609049,-0.672994035,8.80E-05,0.100102366,0.089120604,0.089176687,0.029355244,0.355779265,14.70983209,0.109372139,0.11085054,0.080559436,0.113859312,0.11231069,0.112997345,1.082295529,0.969320905,1.010676532,0.961165134,0.337826751,83372.69854,#NAME?
-9.107976638,-2.296000301,-2.034141023,-2.405344608,-3.680078701,-0.995420591,2.662898222,-2.333269867,-2.341980034,-2.151731937,-2.344183055,-2.360789182,-2.483265728,0.07488074,-0.198061446,0.165138887,-0.137421075,-0.6982908,0.000110779,0.100660652,0.130792782,0.090234395,0.02522099,0.369567975,14.33778302,0.096978123,0.096137095,0.116282589,0.095925536,0.094345738,0.083470189,1.077755611,0.820319446,1.179556933,0.871603138,0.332191288,83377.73739,#NAME?
-9.410385953,-2.271964387,-2.405933882,-2.36822091,-3.553424601,-0.927560265,2.757223278,-2.274037929,-2.128929068,-2.3257196,-2.391061464,-2.300801501,-2.165478327,0.013782656,0.025591543,0.120353157,0.092551373,-0.528190201,8.19E-05,0.103109434,0.090181238,0.093647185,0.028626437,0.395517492,15.75603203,0.102895854,0.118964629,0.097713104,0.091532474,0.100178518,0.11469506,1.013878074,1.025921818,1.127895106,1.096969494,0.370939094,83378.55599,#NAME?
-9.093462956,-2.425696784,-2.35274451,-2.140119936,-3.540323969,-1.006050594,2.752722849,-2.349942207,-2.279968039,-2.290000591,-2.307364649,-2.257541988,-2.391260442,0.026048929,-0.028695598,0.028683052,0.031753088,-0.170354933,0.000112398,0.08841649,0.095107779,0.117640733,0.029003929,0.365660273,15.68528245,0.095374674,0.102287476,0.101266402,0.099523185,0.104607295,0.091514263,1.026391168,0.97171221,1.029098372,1.032262596,0.457513965,83378.1994,#NAME?
-9.430734365,-2.18735008,-2.240726405,-2.400587794,-3.629135283,-1.100112676,2.749015218,-2.094151942,-2.310554292,-2.297034856,-2.459283834,-2.299356199,-2.39569462,-0.080169688,0.059775996,0.072009722,0.009430519,-0.917387155,8.02E-05,0.112213712,0.1063812,0.090664646,0.026539123,0.332833579,15.62723488,0.123174659,0.099206247,0.100556567,0.085496159,0.100323411,0.091109371,0.922959718,1.061598718,1.074665792,1.009475127,0.285490579,83374.94741,#NAME?
-9.114908991,-2.294774792,-2.355168964,-2.265483367,-3.646042579,-1.135926456,2.714427575,-2.319588992,-2.677199935,-2.299671812,-2.378436426,-2.349366218,-2.530272605,0.146768792,-0.016386051,-0.063453929,-0.085743505,-0.14843767,0.000110013,0.100784088,0.094877474,0.103779859,0.02609419,0.321124476,15.09596629,0.098313985,0.068755405,0.100291753,0.0926954,0.095429625,0.079637308,1.158086173,0.98374747,0.938517356,0.917829619,0.462958571,83378.41934,#NAME?
-9.356223593,-2.405352271,-2.327785711,-2.196179974,-3.461844861,-1.087370922,2.642498813,-2.356589446,-2.222523483,-2.237064668,-2.391855136,-2.510907835,-2.066652461,-0.316402697,0.07246378,0.194516197,0.120780272,-0.961824179,8.64E-05,0.090233703,0.097511427,0.111227239,0.031371832,0.337101596,14.04826376,0.094742798,0.108335381,0.106771455,0.091459856,0.081194495,0.126608901,0.728765919,1.075153863,1.214723158,1.128376949,0.276513113,83378.31129,#NAME?
-9.120552865,-2.255276131,-2.191671672,-2.209775514,-3.563271597,-1.006851144,2.693270882,-2.250922611,-2.275285258,-2.260791688,-2.386253278,-2.284034521,-2.360153996,-0.181602508,-0.070984749,0.062754755,-0.163367406,-0.920071178,0.000109394,0.104844589,0.111729817,0.109725278,0.028345936,0.36536766,14.77994038,0.105302027,0.102767589,0.104267904,0.091973639,0.10187237,0.094405684,0.833932756,0.931476098,1.064765679,0.849279101,0.284943391,83373.49497,#NAME?
-9.326880338,-2.119829976,-2.225571594,-2.160782148,-3.51887828,-1.191625572,2.953132944,-2.268634561,-2.320569674,-2.19956757,-2.185532368,-2.35227549,-2.213818949,-0.053091421,-0.039263993,-0.109732597,0.111114703,-1.084886127,8.90E-05,0.120052038,0.108005666,0.115234955,0.029632656,0.303727132,19.16590548,0.103453343,0.098217618,0.110851083,0.11241787,0.095152397,0.109282506,0.948293314,0.961496848,0.896073716,1.117523082,0.252582477,83376.68681,#NAME?
-9.301888902,-2.374226141,-2.352410101,-2.30488503,-3.390263562,-1.010618751,2.740597828,-2.248332939,-2.259352099,-2.334471481,-2.306211807,-2.169509314,-2.471315951,-0.150211492,0.160034124,0.221594662,0.086539333,-0.463042914,9.13E-05,0.093086497,0.09513959,0.099770271,0.033699794,0.363993688,15.49624642,0.105575078,0.104418115,0.096861662,0.099637985,0.114233656,0.084473623,0.860525962,1.173550917,1.248065387,1.090394256,0.386264209,83374.05042,#NAME?
-9.20005937,-2.236344714,-2.250880836,-2.257376167,-3.543794799,-0.872948587,2.626488434,-2.155054017,-2.114396527,-2.390136895,-2.038072485,-2.22526844,-2.397424097,0.034576662,0.234809884,0.087025448,-0.028554264,-0.692883337,0.000101033,0.106848353,0.105306426,0.104624643,0.028903436,0.417718053,13.82513668,0.11589693,0.12070611,0.091617141,0.130279585,0.108038413,0.090951935,1.035181384,1.264668312,1.090924442,0.971849556,0.333391968,83370.50751,#NAME?
-9.146464123,-2.469495156,-2.396647485,-2.380104629,-3.772546759,-1.166884121,2.714072265,-2.210651824,-2.264830803,-2.215239278,-2.163493618,-2.423879275,-2.327425764,0.007551875,-0.032196149,0.001332746,-0.036033702,-0.460603603,0.000106596,0.084627572,0.091022597,0.092540895,0.02299343,0.311335515,15.09060349,0.109629166,0.103847604,0.109127399,0.114922922,0.088577334,0.097546532,1.007580463,0.968316629,1.001333635,0.964607784,0.386842642,83378.73835,#NAME?
-9.275489124,-2.290888613,-2.152277106,-2.446867135,-3.658435721,-1.155284661,2.675750916,-2.395971419,-2.446441879,-2.602258705,-2.467535613,-2.32380964,-2.132677848,0.094934507,-0.039337023,-0.055486755,0.047123285,-0.570374163,9.37E-05,0.101176515,0.116219213,0.086564357,0.025772797,0.314967865,14.52325149,0.091084155,0.086601176,0.074106005,0.084793566,0.097899911,0.118519491,1.099586838,0.961426632,0.946024554,1.048251235,0.361150493,83376.10485,#NAME?
-9.180397264,-2.364601483,-2.359600792,-2.269054211,-3.544683131,-0.995658899,2.740490918,-2.325065516,-2.207960501,-2.267990752,-2.210383852,-2.521946102,-2.265514795,0.044844033,0.009669341,-0.237496004,0.025484671,-0.4200121,0.00010304,0.093986748,0.094457924,0.103409938,0.028877772,0.369479914,15.4945898,0.097777038,0.109924611,0.103519969,0.109658548,0.080303176,0.103776597,1.045864727,1.009716241,0.788600042,1.025812182,0.396513855,83379.96715,#NAME?
-9.200276935,-2.292446997,-2.295098573,-2.269774492,-3.456105327,-1.091967786,2.720956455,-2.373342299,-2.343702902,-2.429286213,-2.410950863,-2.269910105,-2.317506101,-0.101081236,0.055728196,-0.058132929,0.062074993,-0.582540049,0.000101011,0.101018966,0.100751461,0.10333548,0.031552409,0.335555542,15.19484848,0.093168807,0.095971606,0.088099695,0.089729933,0.103321468,0.098518976,0.903859604,1.057310263,0.943524517,1.064042137,0.358348338,83374.8844,#NAME?
-9.240494063,-2.302706852,-2.373383785,-2.40809742,-3.468773053,-0.970203251,2.684915467,-2.203863211,-2.305864226,-2.378712398,-2.373993405,-2.304976957,-2.157246639,-0.049373773,0.149341754,0.053291931,0.047080967,-0.336685942,9.70E-05,0.099987825,0.093164942,0.089986338,0.031155233,0.379005997,14.65696233,0.110375928,0.099672624,0.092669823,0.093108164,0.099761099,0.11564309,0.951825297,1.161069722,1.054737511,1.048206876,0.416614725,83378.10202,#NAME?
-9.324709062,-2.16607567,-2.415442118,-2.262630861,-3.653258905,-1.263756341,2.821450207,-2.177311982,-2.226992417,-2.23530746,-2.354293947,-2.438170418,-2.320860819,-0.101259523,0.020492886,-0.034742131,-0.212404754,-0.864151729,8.92E-05,0.114626568,0.089327837,0.104076314,0.025906564,0.282590524,16.80119822,0.113345797,0.107852318,0.106959239,0.09496053,0.087320465,0.098189026,0.903698472,1.020704307,0.965854448,0.808637332,0.296472661,83377.08364,#NAME?
-9.21405434,-2.526742379,-2.175214834,-2.26325398,-3.450308497,-0.928519641,2.690737624,-2.13417119,-2.009423657,-2.262693517,-2.433368902,-2.465785111,-2.329703731,-0.044007527,0.009910616,0.234579033,-0.076080554,-0.884316904,9.96E-05,0.079918942,0.113583749,0.104011482,0.031735844,0.395138224,14.74254637,0.118342633,0.13406592,0.104069793,0.087740744,0.084942127,0.097324577,0.956946755,1.009959889,1.264376396,0.92674155,0.29228401,83376.01881,#NAME?
-9.201383817,-2.326040455,-2.348284178,-2.510514104,-3.494478212,-0.99902872,2.668229129,-2.16435286,-2.342527458,-2.373177696,-2.285885393,-2.385736808,-2.28950946,0.037887666,-0.228007255,-0.053458788,-0.034833108,-0.464435904,0.0001009,0.097681758,0.095532939,0.08122647,0.030364588,0.368236929,14.4144205,0.114824218,0.096084482,0.093184144,0.101683992,0.092021153,0.101316149,1.038614555,0.796118484,0.947945007,0.965766581,0.385934033,83378.27645,#NAME?
-9.327346679,-2.229214814,-2.422980508,-2.17420759,-3.590793471,-1.106435074,2.7799138,-2.182681494,-2.31133473,-2.2923899,-2.225511469,-2.280772162,-2.165108846,0.102643936,0.118357785,-0.098941655,-0.026394835,-0.245049463,8.90E-05,0.107612893,0.08865698,0.113698214,0.027576441,0.330735911,16.11763154,0.112738817,0.099128853,0.101024734,0.10801216,0.102205257,0.114737445,1.108096785,1.125646779,0.905795555,0.973950464,0.439042368,83379.88081,#NAME?
-9.265540185,-2.179330602,-2.579930158,-2.350533493,-3.676127148,-0.954220359,2.572700015,-2.550375713,-2.262366523,-2.40942001,-2.347235033,-2.283327833,-2.244297042,0.069679403,-0.002130739,0.084047263,-0.136135429,-0.928623198,9.46E-05,0.113117226,0.075779296,0.095318297,0.025320849,0.385112277,13.10115003,0.078052335,0.104103829,0.089867402,0.09563322,0.101944388,0.106002029,1.072164393,0.997871529,1.0876803,0.872724432,0.283204121,83369.64388,#NAME?
-9.245204826,-2.325794196,-2.279900064,-2.211782572,-3.443236259,-1.098391337,2.806878023,-2.408634241,-2.244272238,-2.250350902,-2.32741971,-2.04859983,-2.504226667,0.103282057,0.172562421,-0.059291033,-0.140768221,-0.478260055,9.66E-05,0.097705816,0.102294429,0.109505273,0.031961083,0.333406992,16.5581433,0.089938044,0.106004658,0.105362246,0.097547123,0.128915281,0.081738785,1.108804111,1.188345996,0.94243245,0.868690633,0.382663072,83374.53685,#NAME?
-9.331487147,-2.165783717,-2.33240194,-2.315511759,-3.635922152,-0.999892841,2.645073003,-2.217118123,-2.458024134,-2.364182206,-2.421108709,-2.314112266,-2.227313628,0.002510444,0.070163889,0.058108754,0.068366425,-0.599592105,8.86E-05,0.114660038,0.097062329,0.098715652,0.026359616,0.367918865,14.08447326,0.108922558,0.085603926,0.094026163,0.088823084,0.098853901,0.10781768,1.002513597,1.072683968,1.05983025,1.070757589,0.354437019,83377.18153,#NAME?
-9.227221945,-2.276412737,-2.10371872,-2.271043009,-3.633860395,-1.017498461,2.613687045,-2.123480867,-2.390149704,-2.50494461,-2.130087481,-2.213648913,-2.320436452,0.010919451,0.043816566,-0.010183693,0.047418542,-1.430935321,9.83E-05,0.102651786,0.122001893,0.103204481,0.026414019,0.361498112,13.64928371,0.119614541,0.091615968,0.081680122,0.118826898,0.10930109,0.098230703,1.010979286,1.044790687,0.989867985,1.048560784,0.192952992,83354.43214,#NAME?
-9.101481063,-2.325356911,-2.413908716,-2.343045584,-3.636228761,-1.197927018,2.704208046,-2.290952489,-2.299589852,-2.672243962,-2.389355484,-2.252920696,-2.281900754,0.063026028,0.143881608,0.247175547,-0.017216313,-0.887982041,0.000111501,0.09774855,0.089464917,0.096034711,0.026351535,0.30181923,14.94247824,0.101170053,0.100299973,0.069097,0.09168876,0.105091835,0.102089974,1.06505456,1.154747388,1.280403864,0.98293104,0.291526439,83356.26167,#NAME?
-9.244605289,-2.118988154,-2.316632369,-2.147431673,-3.540527251,-0.977191263,2.744945823,-2.3112751,-2.294947373,-2.203988866,-2.290704525,-2.445851777,-2.483243255,0.071524991,0.022460246,0.018171541,-0.003476468,-0.492194789,9.66E-05,0.120153143,0.098605093,0.116783712,0.028998034,0.376366731,15.56377071,0.099134764,0.100766696,0.11036206,0.101195142,0.086652295,0.083472065,1.074144994,1.022714376,1.018337648,0.996529568,0.379376668,83378.77136,#NAME?
-9.222589789,-2.472106281,-2.35680951,-2.16035306,-3.520961922,-0.899489455,2.678490366,-2.144786418,-2.372760596,-2.48337183,-2.282261439,-2.109835414,-2.303501498,0.13238285,-0.083510318,0.172071595,-0.05103926,-0.551110053,9.88E-05,0.084406887,0.094721951,0.115284412,0.029570977,0.406777285,14.56309175,0.117093043,0.09322302,0.083461333,0.102053159,0.121257922,0.099908402,1.141545276,0.919881596,1.187762868,0.950241363,0.365606907,83371.14695,#NAME?
-9.096475654,-2.358020539,-2.167497555,-2.043338925,-3.520712743,-1.03596157,2.714712316,-2.421222647,-2.204944108,-2.266559865,-2.302743224,-2.171678841,-2.436976551,0.025556656,-0.057094001,0.050495602,0.123600617,-0.69550239,0.00011206,0.094607309,0.114463698,0.129595279,0.029578346,0.35488497,15.10026534,0.088812964,0.110256688,0.1036682,0.099984188,0.113986092,0.087424777,1.025886027,0.944505281,1.051792238,1.131563853,0.332810159,83373.64849,#NAME?
-9.24001184,-2.159738968,-2.380215475,-2.340649936,-3.749424245,-1.054107938,2.677411347,-2.329401768,-2.619973361,-2.370590757,-2.070037373,-2.144305389,-2.196041305,-0.032281584,-0.159269601,-0.002437487,0.30843384,-0.987617254,9.71E-05,0.115355229,0.092530637,0.096265052,0.02353129,0.348503175,14.54738638,0.09735397,0.072804802,0.093425518,0.126181066,0.117149382,0.111242664,0.968233905,0.852766421,0.997565482,1.361291443,0.271382971,83370.04641,#NAME?
-9.451032983,-2.237159037,-2.373229087,-2.456226073,-3.464458872,-1.0163643,2.776737472,-2.233318755,-2.322391359,-2.164925577,-2.218465958,-2.420669744,-2.303079819,0.141790427,-0.186195434,0.161008285,0.175802202,-0.660248598,7.86E-05,0.106761379,0.093179356,0.085757985,0.031289933,0.361908341,16.06651788,0.107172161,0.098038859,0.114758475,0.108775848,0.088862083,0.09995054,1.152335125,0.830111347,1.174694701,1.19220222,0.34068377,83379.82391,#NAME?
-9.266346953,-2.352729415,-2.362597595,-2.430271535,-3.574431962,-1.177499778,2.748187968,-2.300640583,-2.073395149,-2.586681154,-2.389083159,-2.30804307,-2.301190917,-0.095904211,0.032631915,-0.024172294,-0.13281657,-1.020891781,9.46E-05,0.095109215,0.094175276,0.088012931,0.028031344,0.308047965,15.6143126,0.10019464,0.125758089,0.075269434,0.091713732,0.099455689,0.100139515,0.908551041,1.033170175,0.976117517,0.875625693,0.264853729,83365.1888,#NAME?
-9.298068645,-2.238374707,-2.267703534,-2.511983243,-3.672380478,-1.157302769,2.689544193,-2.395082176,-2.303805349,-2.214589565,-2.295763508,-2.10254529,-2.328940475,-0.023191508,-0.073177001,-0.02493658,0.115584811,-0.261918709,9.16E-05,0.106631671,0.103549706,0.081107224,0.025415896,0.314332867,14.72496264,0.091165187,0.099878049,0.109198324,0.10068449,0.122145138,0.097398889,0.977075348,0.929436304,0.975371768,1.122529714,0.434892106,83379.60399,#NAME?
-9.18853231,-2.539728269,-2.282452363,-2.335344144,-3.524709876,-0.94220021,2.77341485,-2.408740904,-2.236714653,-2.332389978,-2.065897621,-2.196205169,-2.11469505,0.101486573,-0.170582321,0.126254824,0.086934663,-0.415843357,0.000102205,0.078887833,0.102033676,0.096777172,0.029460353,0.389769317,16.0132235,0.089928452,0.106808833,0.09706349,0.126704507,0.111224436,0.120670082,1.106815057,0.843173676,1.134571248,1.090825406,0.397511825,83377.88849,#NAME?
-9.392451695,-2.296662059,-2.205673446,-2.438644473,-3.516707701,-0.914256853,2.758385787,-2.315227268,-2.295742309,-2.44057677,-2.310688406,-2.327254141,-2.307302161,-0.229954891,0.011102493,0.008973916,-0.060407694,-1.021948367,8.34E-05,0.100594061,0.110176302,0.08727908,0.029697046,0.40081438,15.77435921,0.09874374,0.100686625,0.087110594,0.099192943,0.097563275,0.099529404,0.794569444,1.011164355,1.009014303,0.94138066,0.264648056,83372.39313,#NAME?
-9.270526012,-2.365104186,-2.381216274,-2.299160701,-3.76729549,-1.143704396,2.6089093,-2.584774132,-2.383110261,-2.456700477,-2.427905053,-2.395943913,-2.252224086,0.067747172,0.065193953,0.049457798,0.073608838,-1.10852808,9.42E-05,0.093939513,0.092438079,0.100343026,0.023114492,0.318636477,13.58422645,0.075413111,0.092263168,0.085717311,0.088221458,0.09108666,0.105165068,1.070094724,1.067366023,1.050701249,1.076385682,0.248145402,83368.82875,#NAME?
-9.274341811,-2.217757272,-2.327396211,-2.141263499,-3.481077134,-1.124243636,2.77287019,-2.378552465,-2.378206915,-2.26160806,-2.163299832,-2.339608219,-2.268095655,0.182204462,-0.089317962,0.024900075,0.006149918,-0.789426204,9.38E-05,0.108852963,0.097549415,0.11750628,0.030774245,0.324898116,16.00450411,0.092684645,0.092716677,0.104182818,0.114945195,0.096365385,0.10350911,1.199859494,0.914554734,1.025212671,1.006168868,0.312291888,83376.67211,#NAME?
-9.381367322,-2.35847451,-2.275616009,-2.437434963,-3.403299538,-0.780658215,2.760913954,-2.131987177,-2.070858525,-2.339452688,-2.384084129,-2.246835525,-2.306652946,-0.0739963,-0.101487327,0.127241156,-0.071170635,-1.453427743,8.43E-05,0.09456437,0.102733604,0.087384709,0.033263335,0.458104381,15.81428988,0.118601378,0.126077495,0.096380374,0.09217336,0.105733286,0.099594041,0.92867513,0.903492629,1.135690863,0.931302966,0.189474593,83363.47934,#NAME?
-9.038818855,-2.29455804,-2.344115182,-2.296507996,-3.665572094,-1.160509039,2.79652279,-2.11810601,-2.316474939,-2.354255258,-2.210160661,-2.152055476,-2.305017545,-0.100271501,0.090235043,-0.044797888,-0.063061756,-0.367155676,0.000118711,0.100805936,0.095932047,0.10060956,0.025589527,0.313326645,16.38756459,0.120259183,0.098620617,0.094964204,0.109683025,0.116244973,0.09975705,0.904591787,1.094431492,0.95619072,0.93888549,0.409228489,83374.8808,#NAME?
-9.184160862,-2.289054801,-2.276497384,-2.397444785,-3.618256081,-1.081459545,2.70463213,-2.346596321,-2.317305421,-2.394299786,-2.467248777,-2.251544432,-2.282467568,-0.061191395,-0.03098984,0.075044138,-0.010905722,-0.710539343,0.000102653,0.101362224,0.102643097,0.090950054,0.026829424,0.339100232,14.94881645,0.095694321,0.098538749,0.091236542,0.084817891,0.105236568,0.102032125,0.940643188,0.969485423,1.077931728,0.98915353,0.329479676,83373.98887,#NAME?
-9.156250037,-2.288303239,-2.348560339,-2.14847941,-3.581892239,-1.054221051,2.665551325,-2.407070189,-2.398073667,-2.328562343,-2.288433083,-2.310942195,-2.417410625,-0.014222009,0.047102574,0.055808761,0.126592785,-0.981786051,0.000105558,0.101438433,0.09550656,0.116661417,0.027823001,0.348463757,14.37587314,0.090078822,0.090892875,0.097435726,0.101425262,0.099167772,0.089152167,0.985878646,1.048229525,1.057395449,1.134954753,0.272537536,83368.86602,#NAME?
-9.269548686,-2.503117602,-2.20982458,-2.316291782,-3.731686252,-1.089968408,2.693266476,-2.375714454,-2.259190274,-2.272547982,-2.466351965,-2.392440814,-2.139821679,-0.024366827,0.084795972,0.178889007,0.114038131,-0.795925597,9.43E-05,0.081829489,0.109719894,0.098638682,0.023952412,0.336227116,14.77987526,0.092948058,0.104435014,0.103049278,0.084893991,0.091406306,0.117675825,0.975927647,1.08849496,1.195888002,1.120794861,0.310897747,83377.62882,#NAME?
-9.083051054,-2.132106168,-2.25631509,-2.331660645,-3.424614727,-0.985497634,2.709753895,-2.201477347,-2.447899815,-2.411153432,-2.309008975,-2.470403075,-2.293742613,0.038842848,0.013113251,0.132703558,0.073516383,-0.679083663,0.000113575,0.118587266,0.104735716,0.097134307,0.032561824,0.373253437,15.0255772,0.110639585,0.086475009,0.089711758,0.099359671,0.084550772,0.100888169,1.039607094,1.013199607,1.141911438,1.076286169,0.33646585,83374.69647,#NAME?
-8.974824428,-2.433170306,-2.220810195,-2.356241645,-3.463585239,-1.264038768,2.705464593,-2.26115976,-2.217080415,-2.218988871,-2.334146477,-2.368746182,-2.574612028,0.03519673,0.114363187,-0.094751976,-0.06494556,-0.848469758,0.000126556,0.087758171,0.10852115,0.094775756,0.031317281,0.282510724,14.96126597,0.104229533,0.108926666,0.108718982,0.096893148,0.093598008,0.076183374,1.035823466,1.121159242,0.909598509,0.937118478,0.299753959,83371.72166,#NAME?
-9.061192411,-2.424580038,-2.365901928,-2.290020748,-3.599683753,-0.950950575,2.723915381,-2.447122556,-2.305369729,-2.120190479,-2.247280268,-2.381704206,-2.451826082,-0.179424383,-0.108017849,-0.100646548,0.279728529,-0.317661607,0.000116084,0.088515284,0.093864603,0.101264361,0.027332365,0.386373572,15.23987551,0.086542249,0.099721924,0.120008767,0.105686272,0.092392987,0.086136151,0.835751146,0.897611575,0.904252586,1.32277067,0.421245738,83379.83006,#NAME?
